name,doi,candidate_urls,true_label,predicted_label,correct
svUnit,10.1186/s13040-017-0151-7,https://github.com/svunit/svunit,0,0.0,1
mirt,10.1007/s10519-021-10076-6,https://github.com/BioMedIA/MIRTK,0,0.0,1
ndl,10.1111/cogs.12910,https://cran.r-project.org/package=bundle,0,0.0,1
treehouse,10.1186/s13104-019-4577-5,https://github.com/treehouse-dave/get-acquainted-with-git,0,0.0,1
sfsmisc,10.1002/ece3.4406,https://cran.r-project.org/package=sfsmisc,1,1.0,1
data.table,10.1371/journal.pone.0132783,https://github.com/Rdatatable/data.table,1,1.0,1
Spliced Transcripts Alignment to a Reference (STAR),10.1186/s12915-016-0279-9,https://github.com/alexdobin/STAR,1,1.0,1
HIV.LifeTables,10.1371/journal.pone.0096447,https://cran.r-project.org/package=DiffXTables,0,0.0,1
sklearn Python,10.1186/s12859-020-03582-7,https://pypi.org/project/scikit-learn/,1,1.0,1
RAINBOWR,10.1371/journal.pcbi.1007663,https://github.com/djnavarro/rainbowr,0,0.0,1
summarytools,10.1371/journal.pone.0239639,https://github.com/plutonbacon/summarytools.rb,0,0.0,1
lubridate,10.1038/s41598-021-87837-0,https://github.com/cran/lubridate,1,1.0,1
mpi4py,10.1371/journal.pcbi.1005930,https://cran.r-project.org/package=mi4p,0,0.0,1
biosignalEMG,10.3758/s13428-020-01435-y,https://github.com/cran/biosignalEMG,1,1.0,1
sklearn,10.18632/aging.203447,https://github.com/hyperopt/hyperopt-sklearn,0,0.0,1
Django,10.1093/database/bax073,https://cran.r-project.org/package=jage,0,0.0,1
TreeToReads,10.1186/s12859-017-1592-1,https://cran.r-project.org/package=roads,0,0.0,1
pytorch,10.3389/fncom.2021.626259,https://github.com/huggingface/pytorch-image-models,0,0.0,1
PANDA,10.14336/AD.2019.0929,https://cran.r-project.org/package=ExPanDaR,0,0.0,1
knitr,10.12688/f1000research.13049.2,https://github.com/yihui/knitr-book,0,1.0,0
matplotlib,10.7717/peerj.8783,https://cran.r-project.org/package=autoplotly,0,0.0,1
relaimpo,10.1371/journal.pone.0050239,https://github.com/cran/relaimpo,1,1.0,1
Python sklearn,10.3390/pharmaceutics13071026,https://github.com/scikit-learn/scikit-learn,1,1.0,1
ggnewscale,10.7554/eLife.43966,https://cran.r-project.org/package=networkscaleup,0,0.0,1
nolds,10.1038/s41598-018-24318-x,https://github.com/abel8260/noldsys_dev,0,0.0,1
nolds,10.3390/e20120962,https://cran.r-project.org/package=oldr,0,0.0,1
Star,10.1002/advs.201903583,https://github.com/sahat/hackathon-starter,0,0.0,1
QCluster,10.1186/s13015-014-0029-x,https://github.com/jkomyno/bioalgo-QCluster-vs-isONclust,0,0.0,1
tidyverse,10.1038/s42003-021-01712-2,https://github.com/tidyverse/tidyr,0,0.0,1
tidyverse,10.12688/wellcomeopenres.16164.2,https://cran.r-project.org/package=dverse,0,0.0,1
stdReg,10.1186/s13054-020-03199-5,https://cran.r-project.org/package=tvReg,0,0.0,1
panda,10.1186/s13073-021-00904-z,https://cran.r-project.org/package=pnd,0,0.0,1
pyAFQ,10.1371/journal.pcbi.1009136,https://pypi.org/project/pyAFQ/,1,1.0,1
shiny,10.1002/ece3.5412,https://cran.r-project.org/package=autoshiny,0,1.0,0
data.table,10.1371/journal.pbio.3001296,https://github.com/daniel-nagy/md-data-table,0,0.0,1
ndl,10.1111/cogs.12910,https://github.com/msull/needle,0,0.0,1
shiny,10.1038/s41598-020-76603-3,https://github.com/shinyorg/shiny,0,0.0,1
tidyr,10.3389/fphys.2021.698463,https://cran.r-project.org/package=tidyr,1,1.0,1
ggsci,10.3389/fmicb.2021.640408,https://github.com/XiaonaZhao/ggsci,0,0.0,1
ggnewscale,10.1186/s13040-021-00267-6,https://github.com/cran/ggnewscale,1,1.0,1
venn,10.3390/ijms21176060,https://github.com/dusadrian/venn,1,1.0,1
SentimentAnalysis,10.2196/jopm.9745,https://github.com/barissayil/SentimentAnalysis,0,0.0,1
tidyr,10.3390/metabo11040211,https://github.com/edgarnadal/vue-tidyroutes,0,0.0,1
summarytools,10.1371/journal.pone.0228262,https://cran.r-project.org/package=urltools,0,0.0,1
lubridate,10.3389/fneur.2021.651869,https://github.com/ellisvalentiner/lubridateExtras,0,0.0,1
numpy,10.1371/journal.pone.0218966,https://github.com/numpy/numpy,1,1.0,1
numpy,10.1098/rstb.2013.0067,https://pypi.org/project/numpy/,1,1.0,1
pytplot,10.1007/s11214-018-0576-4,https://pypi.org/project/pytplot/,1,1.0,1
requests,10.3390/ijerph17155596,https://cran.r-project.org/package=rquest,0,0.0,1
tidyr,10.7554/eLife.70086,https://github.com/cran/tidyr,1,1.0,1
logspline,10.1038/s41387-021-00154-3,https://cran.r-project.org/package=lspline,0,0.0,1
Django,10.1186/s12859-018-2082-9,https://github.com/wsvincent/awesome-django,0,1.0,0
ggplot2,10.1245/s10434-020-09200-3,https://github.com/thomasp85/ggplot2_workshop,0,1.0,0
tensorflow,10.1001/jamanetworkopen.2021.6096,https://pypi.org/project/tensorflow/,1,1.0,1
data.table,10.3390/microorganisms7110547,https://cran.r-project.org/package=data.table.threads,0,1.0,0
treehouse,10.1186/s13104-019-4577-5,https://github.com/treehouses/treehouses.github.io,0,0.0,1
funFEM,10.1371/journal.pone.0242197,https://cran.r-project.org/package=xfun,0,0.0,1
ndl,10.1111/cogs.12910,https://pypi.org/project/ndl/,0,0.0,1
django-blastplus,10.1186/s12920-018-0430-2,https://pypi.org/project/django-blastplus/,1,1.0,1
knitr,10.1038/s41598-018-30701-5,https://github.com/yihui/knitr,1,1.0,1
Django,10.3389/fimmu.2019.02820,https://github.com/django-cms/django-cms,0,0.0,1
Star,10.1186/s40478-016-0364-x,https://cran.r-project.org/package=EffectStars,0,0.0,1
GillespieSSA,10.1186/s12859-019-2843-0,https://github.com/cran/GillespieSSA,1,1.0,1
phylip,10.7717/peerj.5089,https://github.com/dunnlab/phylip,0,0.0,1
pandas,10.1186/s12864-019-5924-6,https://pypi.org/project/pandas/,1,1.0,1
lunar,10.1371/journal.pone.0246564,https://github.com/cran/lunar,1,1.0,1
shiny,10.1186/s13071-020-04114-1,https://cran.r-project.org/package=autoshiny,0,0.0,1
gitlab,10.5334/jors.289,https://github.com/xanzy/go-gitlab,0,0.0,1
insol,10.1038/s41598-020-63005-8,https://cran.r-project.org/package=intsel,0,0.0,1
Django,10.1016/j.heliyon.2019.e02622,https://github.com/django/django,1,1.0,1
ndl,10.1111/cogs.12910,https://cran.r-project.org/package=edgebundle,0,0.0,1
interep,10.3390/genes10121002,https://cran.r-project.org/package=interep,1,1.0,1
(STAR,10.3389/fphys.2020.623190,https://cran.r-project.org/package=SAR,0,0.0,1
fullfact,10.1002/ece3.1943,https://github.com/jialutu/Fullfact,0,0.0,1
earth,10.1038/s41598-020-75476-w,https://github.com/earthly/earthly,0,0.0,1
lubridate,10.7554/eLife.70086,https://github.com/itsame-mcl/learnr-lubridate,0,0.0,1
whoa,10.1002/ece3.5763,https://github.com/samdoiron/WhoAmI,0,0.0,1
summarytools,10.1371/journal.pone.0239639,https://github.com/dcomtois/summarytools,1,1.0,1
panda,10.3389/fnbeh.2021.709775,https://pypi.org/project/pandas/,1,1.0,1
FinCal,10.3390/insects12040298,https://cran.r-project.org/package=LinCal,0,0.0,1
QCluster,10.1186/s13015-014-0029-x,https://cran.r-project.org/package=WCluster,0,0.0,1
Python sklearn,10.3389/fnins.2021.629892,https://pypi.org/project/scikit-learn/,1,1.0,1
summarytools,10.2196/25124,https://cran.r-project.org/package=suntools,0,0.0,1
swirl,10.1111/test.12258,https://github.com/mattprecious/swirl,0,0.0,1
optrees,10.1371/journal.pone.0188972,https://cran.r-project.org/package=threejs,0,0.0,1
summarytools,10.1371/journal.pone.0239639,https://pypi.org/project/summarytools/,0,0.0,1
ABBYY,10.1109/JTEHM.2019.2935451,https://cran.r-project.org/package=GABB,0,0.0,1
catmap,10.1186/1471-2105-9-130,https://github.com/oawu/catmap_ios,0,0.0,1
geobr,10.1371/journal.pone.0257235,https://github.com/geobricks/geobricks_qgis_plugin_trmm,0,0.0,1
tidyverse,10.1093/iob/obab024,https://cran.r-project.org/package=dsTidyverseClient,0,0.0,1
psych,10.1534/g3.117.300415,https://github.com/matiyau/pSyCH,0,0.0,1
SKLEARN,10.3389/fmicb.2019.01084,https://github.com/apachecn/sklearn-doc-zh,0,1.0,0
GillespieSSA,10.3390/v7031189,https://cran.r-project.org/package=GillespieSSA,1,1.0,1
requests,10.1186/s12859-018-2367-z,https://github.com/psf/requests,1,1.0,1
pyphysio,10.3390/bs10010011,https://github.com/MPBA/pyphysio,1,1.0,1
data.table,10.3390/microorganisms7110547,https://cran.r-project.org/package=rqdatatable,0,1.0,0
eQTLseq,10.1093/bioinformatics/btx355,https://cran.r-project.org/package=PQLseq,0,0.0,1
mrMLM,10.3389/fpls.2019.00964,https://cran.r-project.org/package=mrMLM,1,1.0,1
tidyverse,10.1093/iob/obab024,https://github.com/cran/tidyverse,1,1.0,1
modes,10.1371/journal.pone.0223490,https://cran.r-project.org/package=modules,0,0.0,1
NLME,10.1186/s12918-015-0203-x,https://cran.r-project.org/package=Certara.RsNLME,0,0.0,1
readr,10.1038/s41598-021-96403-7,https://github.com/tidyverse/readr,1,1.0,1
scikit-learn,10.1186/s13148-021-01029-1,https://github.com/scikit-learn-contrib/hdbscan,0,0.0,1
dplyr,10.3390/pathogens9100841,https://cran.r-project.org/package=dplyrAssist,0,1.0,0
intePareto,10.1186/s12864-020-07205-6,https://cran.r-project.org/package=intePareto,1,1.0,1
star,10.1186/s12920-021-01022-w,https://cran.r-project.org/package=DstarM,0,0.0,1
truncreg,10.1371/journal.pone.0199701,https://github.com/feiran-l/pytorch_truncreg,0,0.0,1
QCluster,10.1186/s13015-014-0029-x,https://github.com/bie90/QCluster,0,0.0,1
sst,10.1371/journal.pone.0129674,https://cran.r-project.org/package=crosstable,0,0.0,1
cRegulome,10.3390/cancers10080273,https://cran.r-project.org/package=cglm,0,0.0,1
sst,10.1371/journal.pone.0129674,https://pypi.org/project/sst/,1,0.0,0
ggsci,10.3389/fmicb.2021.640408,https://github.com/liuqiang070488/ggscitable,0,0.0,1
gitlab,10.1371/journal.pone.0252775,https://github.com/gitlabhq/gitlabhq,0,0.0,1
STAR,10.1177/1759091415593066,https://github.com/ZachGoldberg/Startup-CTO-Handbook,0,0.0,1
venn,10.1371/journal.pbio.0050057,https://pypi.org/project/venn/,0,0.0,1
pandas,10.1186/s12864-019-5924-6,https://cran.r-project.org/package=pnd,0,0.0,1
scCATCH,10.1007/s13238-020-00727-5,https://github.com/ZJUFanLab/scCATCH,1,1.0,1
PySiology,10.3390/bs10010011,https://cran.r-project.org/package=AeRobiology,0,0.0,1
ggsci,10.7554/eLife.59654,https://github.com/XiaonaZhao/ggsci,0,0.0,1
tensorflow,10.3390/ijms21186652,https://github.com/tensorflow/tfjs,0,0.0,1
SKLEARN,10.3389/fmicb.2019.01084,https://github.com/scikit-learn-contrib/sklearn-pandas,0,0.0,1
sklearn,10.1107/S2059798318005752,https://pypi.org/project/scikit-learn/,1,1.0,1
numpy,10.1038/s41598-017-13828-9,https://cran.r-project.org/package=ump,0,0.0,1
matplotlib,10.1038/s41598-018-22083-5,https://cran.r-project.org/package=matlib,0,0.0,1
optrees,10.1371/journal.pone.0188972,https://cran.r-project.org/package=maptree,0,0.0,1
pyphysio,10.3390/s20226616,https://cran.r-project.org/package=plantphysioR,0,0.0,1
interep,10.3390/genes10121002,https://github.com/interep-project/reputation-service,0,0.0,1
Django,10.1186/1471-2164-15-371,https://cran.r-project.org/package=jage,0,0.0,1
sets,10.1186/s12859-018-2557-8,https://cran.r-project.org/package=sets,1,1.0,1
pandas,10.1186/s40478-018-0574-5,https://github.com/guipsamora/pandas_exercises,0,0.0,1
Flask,10.1093/database/baw052,https://github.com/pallets-eco/flask-admin,0,0.0,1
rmarkdown,10.12688/f1000research.22259.1,https://github.com/cosname/rmarkdown-guide,0,0.0,1
panda,10.1186/s13073-021-00904-z,https://cran.r-project.org/package=pan,0,0.0,1
mokken,10.1080/21642850.2018.1472602,https://cran.r-project.org/package=smoke,0,0.0,1
cumSeg,10.1371/journal.pone.0078143,https://cran.r-project.org/package=ceg,0,0.0,1
lunar,10.1371/journal.pone.0246564,https://github.com/Melledy/LunarCore,0,0.0,1
Pandas,10.1021/acs.analchem.0c04373,https://github.com/sinaptik-ai/pandas-ai,0,0.0,1
mirt,10.3389/fpsyg.2016.00109,https://github.com/mirth-lang/mirth,0,0.0,1
star,10.1111/acel.12739,https://github.com/alexdobin/STAR,1,1.0,1
tensorflow,10.1021/acsomega.1c00991,https://github.com/tensorflow/tensorflow,1,1.0,1
Django,10.3390/metabo5030431,https://cran.r-project.org/package=jage,0,0.0,1
numpy,10.1038/s41598-019-44272-6,https://github.com/rougier/from-python-to-numpy,0,1.0,0
mirt,10.3390/ijerph18030879,https://cran.r-project.org/package=emIRT,0,0.0,1
POAP,10.31557/APJCP.2019.20.11.3399,https://cran.r-project.org/package=PP,0,0.0,1
pandas,10.1107/S2053273319011446,https://cran.r-project.org/package=adass,0,0.0,1
requests,10.1016/j.dib.2021.107360,https://pypi.org/project/requests/,1,1.0,1
swirl,10.1111/test.12258,https://github.com/swirldev/swirl_courses,0,1.0,0
treehouse,10.1186/s13104-019-4577-5,https://github.com/MHM5000/TreehouseShow,0,0.0,1
assignPOP,10.1002/ece3.6304,https://github.com/ishratc/Cross_Validation_and_AssignPop,0,0.0,1
readr,10.1371/journal.pone.0255433,https://cran.r-project.org/package=bulkreadr,0,0.0,1
django-blastplus,10.1186/s12920-018-0430-2,https://github.com/michal-stuglik/django-blastplus,1,1.0,1
intsvy,10.3389/fpsyg.2020.577410,https://cran.r-project.org/package=intsurv,0,0.0,1
stdReg,10.1186/s13054-020-03199-5,https://github.com/billahmasumcu/stdreg,0,0.0,1
PANDA,10.1186/1471-2105-9-182,https://cran.r-project.org/package=SPADAR,0,0.0,1
tripal,10.3389/fpls.2018.00418,https://cran.r-project.org/package=trialr,0,0.0,1
pandas,10.3390/ma14164507,https://cran.r-project.org/package=adass,0,0.0,1
(STAR,10.1038/s41598-021-86032-5,https://cran.r-project.org/package=TAR,0,0.0,1
shiny,10.1186/s12885-020-06756-x,https://cran.r-project.org/package=shiny,1,1.0,1
patchwork,10.7554/eLife.60122,https://pypi.org/project/patchwork/,0,0.0,1
dplyr,10.3390/pathogens9100841,https://cran.r-project.org/package=dtplyr,0,0.0,1
pandas,10.1186/s40478-018-0574-5,https://pypi.org/project/pandas/,1,1.0,1
tensorflow,10.3390/s21051734,https://cran.r-project.org/package=tensorflow,0,1.0,0
ggplot2,10.3390/cancers13051079,https://github.com/thomasp85/ggplot2_workshop,0,1.0,0
Python sklearn library,10.2196/19133,https://github.com/sree38/Machine-Learning-Project-Web-Page-Traffic-Prediction-Part1-using-SkLearn-Python-Library,0,0.0,1
ggsci,10.1007/s12031-020-01787-2,https://github.com/cran/ggsci,1,1.0,1
readr,10.7717/peerj.4473,https://github.com/Aerolab/readremaining.js,0,0.0,1
mnnpy,10.1186/s13073-020-00799-2,https://github.com/chriscainx/mnnpy,0,1.0,0
pandas,10.1186/s12864-019-5924-6,https://github.com/guipsamora/pandas_exercises,0,0.0,1
nlsic,10.3390/metabo10040150,https://cran.r-project.org/package=nic,0,0.0,1
rLiDAR,10.1371/journal.pone.0213027,https://cran.r-project.org/package=rDEA,0,0.0,1
rClinicalCodes,10.23889/ijpds.v5i1.1362,https://cran.r-project.org/package=clinicalomicsdbR,0,0.0,1
nolds,10.3390/e20120962,https://cran.r-project.org/package=oldr,0,0.0,1
Django,10.1186/1471-2164-15-371,https://cran.r-project.org/package=janitor,0,0.0,1
stars,10.1186/s12915-021-01043-y,https://github.com/r-spatial/stars/,1,1.0,1
biopy,10.1186/1471-2148-13-221,https://cran.r-project.org/package=iopsych,0,0.0,1
MultiPhen,10.1371/journal.pone.0149206,https://github.com/multiphenics/multiphenicsx,0,0.0,1
SentimentAnalysis,10.34172/apb.2021.023,https://pypi.org/project/SentimentAnalysis/,0,0.0,1
Velvet,10.1186/1471-2164-13-3,https://github.com/caro401/royal-velvet,0,0.0,1
nolds,10.3390/e20120962,https://pypi.org/project/nolds/,1,1.0,1
funFEM,10.1371/journal.pone.0242197,https://github.com/adrienhaxaire/funfem,0,1.0,0
pyphysio,10.3390/bs10010011,https://cran.r-project.org/package=ctypesio,0,0.0,1
GillespieSSA,10.1186/s12859-019-2843-0,https://github.com/mouridoullah/GillespieSSA,0,0.0,1
sklearn Python package,10.7717/peerj.10501,https://github.com/scikit-learn/scikit-learn,1,1.0,1
data.table,10.1371/journal.pone.0246663,https://github.com/cran/data.table,1,1.0,1
mpi4py,10.3389/fninf.2018.00092,https://cran.r-project.org/package=mi4p,0,0.0,1
lubridate,10.3390/s20247188,https://cran.r-project.org/package=lidaRtRee,0,0.0,1
MG-RAST,10.3389/fmicb.2017.00308,https://cran.r-project.org/package=MAT,0,0.0,1
numpy,10.1098/rstb.2013.0067,https://cran.r-project.org/package=ump,0,0.0,1
scikit-learn,10.1186/s12885-019-5646-9,https://github.com/scikit-learn-contrib/hdbscan,0,0.0,1
R2DT,10.3390/ijms22094686,https://github.com/RNAcentral/r2dt-web,0,0.0,1
treehouse,10.1186/s13104-019-4577-5,https://github.com/JLSteenwyk/treehouse,1,1.0,1
MG-RAST,10.3389/fmicb.2015.00053,https://github.com/MG-RAST/Shock,0,0.0,1
insol,10.1038/sdata.2018.177,https://github.com/sysu19351064/Pressure_Insole,0,0.0,1
matplotlib,10.3390/antibiotics9110834,https://cran.r-project.org/package=ggmatplot,0,0.0,1
MultiPhen,10.1093/bioinformatics/btu783,https://github.com/multiphenics/multiphenics,0,0.0,1
kontroller,10.7554/eLife.27670,https://github.com/tpneill/nanoKontroller,0,0.0,1
rmarkdown,10.1371/journal.pone.0233309,https://github.com/rstudio/rmarkdown,1,1.0,1
MG-RAST,10.3389/fmicb.2015.00053,https://cran.r-project.org/package=RAT,0,0.0,1
shiny,10.12688/f1000research.4680.2,https://cran.r-project.org/package=autoshiny,0,0.0,1
mrMLM,10.3390/ijms22137188,https://github.com/cran/mrMLM,1,1.0,1
matplotlib,10.7717/peerj.1029,https://cran.r-project.org/package=autoplotly,0,0.0,1
HIV.LifeTables,10.1371/journal.pone.0096447,https://cran.r-project.org/package=LifeTables,0,1.0,0
geobr,10.1371/journal.pone.0257235,https://github.com/max-mapper/geobrowser,0,0.0,1
cellranger,10.1371/journal.pone.0251194,https://github.com/rsheets/cellranger,1,0.0,0
cellranger,10.1186/s13059-021-02293-3,https://cran.r-project.org/package=cellranger,1,0.0,0
snpReady,10.3389/fpls.2021.658267,https://cran.r-project.org/package=spreadr,0,0.0,1
shiny,10.1186/s13071-020-04114-1,https://pypi.org/project/shiny/,0,0.0,1
numpy,10.7717/peerj.4925,https://github.com/rougier/numpy-100,0,1.0,0
nolds,10.3390/e20120962,https://cran.r-project.org/package=nord,0,0.0,1
star,10.1186/s12920-021-01022-w,https://cran.r-project.org/package=countSTAR,0,0.0,1
stringr,10.3390/antiox10060864,https://cran.r-project.org/package=nanostringr,0,0.0,1
pymagnitude,10.1371/journal.pone.0240376,https://pypi.org/project/pymagnitude/,1,1.0,1
chemometrics,10.3389/fmicb.2018.00938,https://github.com/caseykneale/ChemometricsTools.jl,0,0.0,1
Pandas,10.1002/advs.202001314,https://cran.r-project.org/package=nda,0,0.0,1
stdReg,10.1186/s13054-020-03199-5,https://github.com/stdreg/stdreg,0,0.0,1
GillespieSSA,10.1371/journal.pone.0079345,https://cran.r-project.org/package=GillespieSSA,1,1.0,1
requests,10.3389/fvets.2021.674730,https://github.com/psf/requests,1,1.0,1
smnet,10.1002/env.2340,https://github.com/alastairrushworth/smnet,1,1.0,1
requests,10.7717/peerj.4395,https://github.com/WordPress/Requests,0,0.0,1
pytorch,10.15252/msb.202010179,https://cran.r-project.org/package=touch,0,0.0,1
pandas,10.3390/ma14164507,https://github.com/datawhalechina/joyful-pandas,0,0.0,1
tensorflow,10.1371/journal.pcbi.1008918,https://cran.r-project.org/package=tensorA,0,0.0,1
numpy,10.1038/s41598-019-44272-6,https://github.com/rougier/numpy-100,0,1.0,0
ggpmisc,10.1186/s12870-021-03103-5,https://github.com/aphalo/ggpmisc,1,1.0,1
paramtest,10.3389/fpsyt.2018.00748,https://github.com/CAPHTECH/ParamTestSwift,0,0.0,1
STAR,10.1063/5.0054639,https://cran.r-project.org/package=DDPstar,0,0.0,1
PANDA,10.1186/s13195-018-0413-8,https://github.com/jvns/pandas-cookbook,0,0.0,1
shiny,10.1038/s41598-020-76603-3,https://pypi.org/project/shiny/,0,0.0,1
nolds,10.3390/e20120962,https://pypi.org/project/nolds/,1,1.0,1
Velvet,10.1128/genomeA.00342-16,https://pypi.org/project/velvet/,0,0.0,1
ggpmisc,10.3389/fpls.2019.01645,https://cran.r-project.org/package=mapmisc,0,0.0,1
knitr,10.1037/xge0000739,https://github.com/jimhester/knitrBootstrap,0,0.0,1
mokken,10.3390/ijerph111212223,https://cran.r-project.org/package=mokken,1,1.0,1
PANDA (Pipeline for Analyzing braiN Diffusion imAges),10.3389/fncom.2021.659838,https://github.com/ZaixuCui/PANDA,1,1.0,1
Star,10.1186/s40478-016-0364-x,https://github.com/kriasoft/react-starter-kit,0,0.0,1
lunar,10.1002/ece3.7006,https://pypi.org/project/lunar/,0,0.0,1
rmarkdown,10.1371/journal.pone.0212390,https://cran.r-project.org/package=simplermarkdown,0,0.0,1
stringr,10.3390/antiox10060864,https://cran.r-project.org/package=stringr,1,1.0,1
ggplot2,10.1155/2020/8841859,https://cran.r-project.org/package=ggplot2movies,0,1.0,0
scikit-learn,10.1186/s13059-021-02480-2,https://cran.r-project.org/package=asciiruler,0,0.0,1
numpy,10.7717/peerj.4925,https://cran.r-project.org/package=cnum,0,0.0,1
biosignalEMG,10.3758/s13428-020-01435-y,https://cran.r-project.org/package=signal,0,0.0,1
pytorch,10.1186/s12864-018-5283-8,https://cran.r-project.org/package=touch,0,0.0,1
pyAFQ,10.1371/journal.pcbi.1009136,https://github.com/scitran-apps/pyafq,0,1.0,0
tidyr,10.3390/nu13061898,https://github.com/cran/tidyr,1,1.0,1
nlsic,10.3390/metabo10040150,https://github.com/cran/nlsic,1,1.0,1
insol,10.1038/sdata.2018.177,https://cran.r-project.org/package=Rlinsolve,0,0.0,1
STAR),10.1093/gigascience/giy092,https://cran.r-project.org/package=STARTS,0,0.0,1
ggplot2,10.1186/s12864-020-6653-6,https://github.com/hadley/ggplot2-book,0,0.0,1
venn,10.3389/fonc.2021.631803,https://github.com/jbyuki/venn.nvim,0,0.0,1
gitlab,10.1371/journal.pcbi.1008969,https://cran.r-project.org/package=vistla,0,0.0,1
ggplot2,10.3390/cancers13051079,https://cran.r-project.org/package=ggplot2movies,0,1.0,0
mokken,10.1007/s10862-018-9686-2,https://cran.r-project.org/package=smoke,0,0.0,1
panda,10.1371/journal.pone.0228422,https://cran.r-project.org/package=pan,0,0.0,1
mnnpy,10.1016/j.cell.2020.08.013,https://pypi.org/project/mnnpy/,1,1.0,1
activity,10.1186/s12870-015-0666-3,https://cran.r-project.org/package=activityCounts,0,0.0,1
mnnpy,10.1242/dev.174557,https://github.com/chriscainx/mnnpy,0,1.0,0
tidyr,10.3390/metabo11040211,https://cran.r-project.org/package=tidyRSS,0,0.0,1
tandem,10.1186/s12864-021-07626-x,https://cran.r-project.org/package=transmem,0,0.0,1
venn,10.1371/journal.pone.0118867,https://cran.r-project.org/package=venn,1,1.0,1
fullfact,10.1002/ece3.1943,https://cran.r-project.org/package=float,0,0.0,1
data.table,10.3390/microorganisms7110547,https://github.com/jbetancur/react-data-table-component,0,0.0,1
POAP,10.31557/APJCP.2019.20.11.3399,https://pypi.org/project/POAP/,0,0.0,1
shiny,10.1002/cam4.3350,https://github.com/cran/shiny,1,1.0,1
mirt,10.2196/jmir.9380,https://github.com/cran/mirt,1,1.0,1
ggnewscale,10.3389/fmicb.2021.685263,https://cran.r-project.org/package=geoscale,0,0.0,1
SKLEARN,10.1155/2020/8858588,https://cran.r-project.org/package=SLCARE,0,0.0,1
pytorch,10.3390/s20216264,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,0,1.0,0
readr,10.1038/s41598-021-96403-7,https://github.com/readrops/Readrops,0,0.0,1
geobr,10.1371/journal.pntd.0009700,https://cran.r-project.org/package=geoAr,0,0.0,1
nolds,10.1038/s41598-018-24318-x,https://cran.r-project.org/package=nord,0,0.0,1
MultiPhen,10.1371/journal.pone.0149206,https://cran.r-project.org/package=MultiPhen,1,1.0,1
intePareto,10.1186/s12864-020-07205-6,https://cran.r-project.org/package=interpret,0,0.0,1
Flask,10.1093/database/baw052,https://github.com/pallets/flask/,1,1.0,1
gdsCAD,10.3390/cells7080094,https://github.com/RickKoster/gdsCAD,0,1.0,0
rBayesianOptimization,10.3389/fonc.2020.00071,https://github.com/yanyachen/rBayesianOptimization,1,1.0,1
matplotlib,10.1038/s41598-020-80308-y,https://github.com/matplotlib/mplfinance,0,1.0,0
data.table,10.1186/s40575-021-00100-7,https://github.com/cran/data.table,1,1.0,1
tidyr,10.1007/s00426-019-01206-1,https://github.com/cran/tidyr,1,1.0,1
chemometrics,10.1038/s41598-020-73338-z,https://github.com/rwehrens/ChemometricsWithR,0,1.0,0
ggplot2,10.1186/s13068-021-01948-4,https://cran.r-project.org/package=ggplot2.utils,0,1.0,0
GillespieSSA,10.1371/journal.pbio.1001793,https://github.com/cran/GillespieSSA,1,1.0,1
matplotlib,10.1016/j.dcn.2019.100630,https://github.com/matplotlib/mplfinance,0,0.0,1
matplotlib,10.1038/s41598-017-16050-9,https://cran.r-project.org/package=ggmatplot,0,0.0,1
star,10.1186/s12920-021-01022-w,https://github.com/ZachGoldberg/Startup-CTO-Handbook,0,0.0,1
shiny,10.1186/s13071-020-04114-1,https://github.com/rstudio/shiny-examples,0,0.0,1
fullfact,10.1002/ece3.1943,https://github.com/FullFact/claim-review-schema-wordpress-plugin,0,0.0,1
psych,10.3389/fpsyt.2021.498614,https://github.com/ShadowMario/FNF-PsychEngine,0,0.0,1
ngCGH,10.1002/cam4.3370,https://github.com/seandavi/ngCGH,0,1.0,0
STAR),10.1002/advs.202000593,https://cran.r-project.org/package=TAR,0,0.0,1
tensorflow,10.1002/mp.14415,https://cran.r-project.org/package=tensr,0,0.0,1
svUnit,10.1186/s13040-017-0151-7,https://github.com/svunit/svmock,0,0.0,1
shiny,10.12688/f1000research.4680.2,https://github.com/shinyorg/shiny,0,0.0,1
psych,10.3389/fpsyt.2021.498614,https://github.com/matiyau/pSyCH,0,0.0,1
panda,10.3389/fphys.2017.00354,https://github.com/chakra-ui/panda,0,0.0,1
stdReg,10.1186/s13054-020-03199-5,https://github.com/cran/stdReg,1,1.0,1
ABBYY,10.1109/JTEHM.2019.2935451,https://cran.r-project.org/package=GABB,0,0.0,1
PANDA,10.1186/1471-2105-9-182,https://github.com/ZaixuCui/PANDA,1,1.0,1
data.table,10.1186/s12864-015-2140-x,https://github.com/DataTables/DataTables,0,0.0,1
lubridate,10.3389/fneur.2021.651869,https://cran.r-project.org/package=lubridate,1,1.0,1
scCATCH,10.1038/s42003-021-02146-6,https://github.com/cran/scCATCH,1,1.0,1
numpy,10.1038/s41598-019-44272-6,https://cran.r-project.org/package=cnum,0,0.0,1
scikit-learn,10.1109/TBME.2018.2890167,https://cran.r-project.org/package=clustlearn,0,0.0,1
pytorch,10.3390/s19030667,https://github.com/huggingface/pytorch-image-models,0,0.0,1
knitr,10.3390/jintelligence6030041,https://github.com/yihui/knitr-examples,0,0.0,1
