name,ground truth,candidate_urls,doi,paragraph,synonyms,language,authors
SAM,,"https://github.com/cran/AdapSamp,https://github.com/android/compose-samples,https://github.com/andreaskiermeier/AcceptanceSampling,https://pypi.org/project/sam/,https://github.com/RoyalHaskoningDHV/sam,https://github.com/android/architecture-samples,https://github.com/flutter/samples,https://github.com/cran/SAM,https://github.com/vietha/AccSamplingDesign,https://github.com/cran/AcceptanceSampling,https://cran.r-project.org/package=AdaSampling,https://github.com/s-macke/SAM,https://github.com/cran/AccSamplingDesign,https://github.com/GoogleChrome/chrome-extensions-samples,https://github.com/PengyiYang/AdaSampling,https://github.com/geekcompany/ResumeSample,https://github.com/cran/AdaSampling,https://cran.r-project.org/package=SAM,https://cran.r-project.org/package=AcceptanceSampling,https://cran.r-project.org/package=AdapSamp,https://cran.r-project.org/package=AccSamplingDesign",10.1038/s41598-020-60595-1,"We set the cutoffs of FDR of the SAM and limma to 0.05 and 0.01, respectively.","SAMG,SamT,SAM),R package of SAM (SAMR),Samo,SAMZ,Sama,SAMr,SAM4,SAMW,R SAM package,SAMA,SAM2,R package significance analysis of microarray (SAM),SAML,Significance Analysis of Microarrays package (SAM,SAMP,SAM+,SAM R package,Samr,Sami,sams,sam: significance analysis of microarrays,sam,SAM) R package,SAMV,SaMI,SaMD,SAMR,SAM R,R SAM,SAM1,SAMU,SAM (Significance Analysis of Microarray) R package,SAMS,significance analysis of microarrays,SAMB,SAM R-package,SAMJ,SAM3,sam®,SAMq,samR,SAMD,SAM5,Significance Analysis of Microarrays (SAM) package,SAMQ,R package SAM,R package SAM (significance,samr,SAMF,SAM0,SamR,SAM: Significance Analysis of Microarrays,sam2,Same,Significance Analysis of Microarrays,SaMi,SAMO,SAM®,SAMC,SAMT,SAME,SAMe,SAMM,samT,SAMs,samm,Significance Analysis of Microarrays (SAM) R,SAMI,R package, Significance analysis of microarray (SAM),SAMN,sAmy,SAMY,SAMi",,"Taesic Lee,Hyunju Lee"
SAM,"https://cran.r-project.org/web/packages/samr/index.html,https://github.com/cran/samr,https://github.com/MikeJSeo/SAM","https://github.com/cran/AdapSamp,https://github.com/android/compose-samples,https://github.com/andreaskiermeier/AcceptanceSampling,https://pypi.org/project/sam/,https://github.com/RoyalHaskoningDHV/sam,https://github.com/android/architecture-samples,https://github.com/flutter/samples,https://github.com/cran/SAM,https://github.com/vietha/AccSamplingDesign,https://github.com/cran/AcceptanceSampling,https://cran.r-project.org/package=AdaSampling,https://github.com/s-macke/SAM,https://github.com/cran/AccSamplingDesign,https://github.com/GoogleChrome/chrome-extensions-samples,https://github.com/PengyiYang/AdaSampling,https://github.com/geekcompany/ResumeSample,https://github.com/cran/AdaSampling,https://cran.r-project.org/package=SAM,https://cran.r-project.org/package=AcceptanceSampling,https://cran.r-project.org/package=AdapSamp,https://cran.r-project.org/package=AccSamplingDesign",10.1007/s40520-020-01646-5,Differentially expressed mRNAs were identified by ANOVA and by Significance analysis of microarrays (SAM),"SAMG,SamT,SAM),R package of SAM (SAMR),Samo,SAMZ,Sama,SAMr,SAM4,SAMW,R SAM package,SAMA,SAM2,R package significance analysis of microarray (SAM),SAML,Significance Analysis of Microarrays package (SAM,SAMP,SAM+,SAM R package,Samr,Sami,sams,sam: significance analysis of microarrays,sam,SAM) R package,SAMV,SaMI,SaMD,SAMR,SAM R,R SAM,SAM1,SAMU,SAM (Significance Analysis of Microarray) R package,SAMS,significance analysis of microarrays,SAMB,SAM R-package,SAMJ,SAM3,sam®,SAMq,samR,SAMD,SAM5,Significance Analysis of Microarrays (SAM) package,SAMQ,R package SAM,R package SAM (significance,samr,SAMF,SAM0,SamR,SAM: Significance Analysis of Microarrays,sam2,Same,Significance Analysis of Microarrays,SaMi,SAMO,SAM®,SAMC,SAMT,SAME,SAMe,SAMM,samT,SAMs,samm,Significance Analysis of Microarrays (SAM) R,SAMI,R package, Significance analysis of microarray (SAM),SAMN,sAmy,SAMY,SAMi",,"Chiara Braschi,Simona Capsoni,Roberta Narducci,Andrea Poli,Gabriele Sansevero,Rossella Brandi,Lamberto Maffei,Antonino Cattaneo,Nicoletta Berardi"
scikit-learn,"https://pypi.org/project/scikit-learn/,https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn-contrib/hdbscan,https://github.com/Ediu3095/clustlearn,https://github.com/cran/asciiruler,https://cran.r-project.org/package=asciiruler,https://github.com/scikit-learn-contrib/sklearn-pandas,https://pypi.org/project/scikit-learn/,https://github.com/justmarkham/scikit-learn-videos,https://cran.r-project.org/package=specklestar,https://github.com/ajwills72/catlearn,https://github.com/cran/hmclearn,https://github.com/scikit-learn/scikit-learn,https://github.com/drastega/specklestar,https://github.com/cran/clustlearn,https://cran.r-project.org/package=clustlearn,https://github.com/cran/catlearn,https://cran.r-project.org/package=hmclearn,https://cran.r-project.org/package=catlearn,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/cran/specklestar",10.3389/fmicb.2020.00383,We performed random forest classification using the implementation of this method in Python’s scikit-learn package,"Scikit-learn31,scikit-learn Python library package,Scikit-learn package,scikit-learn10,Scikit-learn Package,Scikit Learn5,2scikit-learn,Scikit-lean,Python package scikit-learn,scikitslearn,Scikit-learn Python,scikit-learn API,Scikit-learn (Pedregosa,sci-kit-learn,scitkit-learn,SCiKit-learn,scikit-learn python library,Scikt-learn,scikit-learn Python package2223,scikit-learn R package,scikit-learn: machine learning in python,Scitkit-Learn,SciKit learn,Scikit_learn,scikit-learn python,Sci-kit-learn,scikitlearn,Scikit–Learn,Scikits-learn,SciKit-Learn library,Scikit-learning,Scikit-Learn Library,SCikit-learn,Scitkit-learn,scikit‐learn,scikit_learn,Scikit learn,scikit-learn81,Scikit‐learn,Python scikit-learn,scikit-learn,sckit-learn,scikit-learn2,Scikit-Learn PCA,scikit-learn22,Sciket-learn,scikit-learn library,Python scikit-learn library,scikit-multilearn,Scikit-learn library,Scikit-learnv,scikit-learn (Pedregosa,Scikit Learn,Scikit-learns,Scikit-learn29,scikit-Learn,scikit-learn Python,Scikit-Learn,Scikits-Learn,Sckit-learn,scikit-lear,Scikit-Scikit-learn,scikit-learning,SciKit-learn,scikit-learn: machine learning in Python,scikit-learn python package,scikit-learn Python Library,scikit-learn package,scikit-learn Pedregosa,scikit-learn33,Python scikit-learn package,sciki-learn,scikit-learn CART,Scikit–learn,scikit-learn8,Scikit-learn:,scikit-learn library for Python,Scikit-learn Library,scikit-learn (sklearn),Scikit‐Learn,Scikit-Learn.FastICA,scikit-learn-contrib,SciKit-Learn,Python library scikit-learn,scikit-Iearn,scikit-learn Developers,Scikit-learn toolbox,SciKit Learn,Scikit-Learn package,Scikit-Learn library,Scikit-learn”,Scikit-learn0,scikit-learn48,Scikit-Learn/manifold,Scikit-Learn®,scikit.learn,scikit-learn Python package for,Scikit-Iearn,scikit learn,scikit-learn Python package,scikits-learn,Scikit-Learn Package,ScikitLearn,SciKitLearn,Scikit-Learn24,Sciket-Learn,scikit -learn,Scikit-learn python,Scikit-learn (Machine,Scikit-learn,Scikit-learn Pedregosa,scikit - learn,Scikit-Learn Python,scikit-learn Python library,Scikitlearn,Scikit-Learn.PCA,Scilit-learn,Python scikit-learn gridsearchCV,scikit-learn estimator,Scikit-learn Toolbox",Python,"Zhangran Chen,Yurou Xie,Fei Zhou,Bangzhou Zhang,Jingtong Wu,Luxi Yang,Shuangbin Xu,Robert D. Stedtfeld,Qiongyun Chen,Jingjing Liu,Xiang Zhang,Hongzhi Xu,Jianlin Ren"
scikit-learn,"https://pypi.org/project/scikit-learn/,https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn-contrib/hdbscan,https://github.com/Ediu3095/clustlearn,https://github.com/cran/asciiruler,https://cran.r-project.org/package=asciiruler,https://github.com/scikit-learn-contrib/sklearn-pandas,https://pypi.org/project/scikit-learn/,https://github.com/justmarkham/scikit-learn-videos,https://cran.r-project.org/package=specklestar,https://github.com/ajwills72/catlearn,https://github.com/cran/hmclearn,https://github.com/scikit-learn/scikit-learn,https://github.com/drastega/specklestar,https://github.com/cran/clustlearn,https://cran.r-project.org/package=clustlearn,https://github.com/cran/catlearn,https://cran.r-project.org/package=hmclearn,https://cran.r-project.org/package=catlearn,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/cran/specklestar",10.1186/s13073-021-00919-6,"For taxonomic classification, a scikit-learn [44] naive Bayes classifier was created against the taxonomic classification from ARB-SILVA [45] 132 release (99% OTU data set), which was trained for the used primers","Scikit-learn31,scikit-learn Python library package,Scikit-learn package,scikit-learn10,Scikit-learn Package,Scikit Learn5,2scikit-learn,Scikit-lean,Python package scikit-learn,scikitslearn,Scikit-learn Python,scikit-learn API,Scikit-learn (Pedregosa,sci-kit-learn,scitkit-learn,SCiKit-learn,scikit-learn python library,Scikt-learn,scikit-learn Python package2223,scikit-learn R package,scikit-learn: machine learning in python,Scitkit-Learn,SciKit learn,Scikit_learn,scikit-learn python,Sci-kit-learn,scikitlearn,Scikit–Learn,Scikits-learn,SciKit-Learn library,Scikit-learning,Scikit-Learn Library,SCikit-learn,Scitkit-learn,scikit‐learn,scikit_learn,Scikit learn,scikit-learn81,Scikit‐learn,Python scikit-learn,scikit-learn,sckit-learn,scikit-learn2,Scikit-Learn PCA,scikit-learn22,Sciket-learn,scikit-learn library,Python scikit-learn library,scikit-multilearn,Scikit-learn library,Scikit-learnv,scikit-learn (Pedregosa,Scikit Learn,Scikit-learns,Scikit-learn29,scikit-Learn,scikit-learn Python,Scikit-Learn,Scikits-Learn,Sckit-learn,scikit-lear,Scikit-Scikit-learn,scikit-learning,SciKit-learn,scikit-learn: machine learning in Python,scikit-learn python package,scikit-learn Python Library,scikit-learn package,scikit-learn Pedregosa,scikit-learn33,Python scikit-learn package,sciki-learn,scikit-learn CART,Scikit–learn,scikit-learn8,Scikit-learn:,scikit-learn library for Python,Scikit-learn Library,scikit-learn (sklearn),Scikit‐Learn,Scikit-Learn.FastICA,scikit-learn-contrib,SciKit-Learn,Python library scikit-learn,scikit-Iearn,scikit-learn Developers,Scikit-learn toolbox,SciKit Learn,Scikit-Learn package,Scikit-Learn library,Scikit-learn”,Scikit-learn0,scikit-learn48,Scikit-Learn/manifold,Scikit-Learn®,scikit.learn,scikit-learn Python package for,Scikit-Iearn,scikit learn,scikit-learn Python package,scikits-learn,Scikit-Learn Package,ScikitLearn,SciKitLearn,Scikit-Learn24,Sciket-Learn,scikit -learn,Scikit-learn python,Scikit-learn (Machine,Scikit-learn,Scikit-learn Pedregosa,scikit - learn,Scikit-Learn Python,scikit-learn Python library,Scikitlearn,Scikit-Learn.PCA,Scilit-learn,Python scikit-learn gridsearchCV,scikit-learn estimator,Scikit-learn Toolbox",,"Rima Chakaroun,Lucas Massier,Anna Heintz‐Buschart,Nedal Said,Jörg Fallmann,Alyce Crane,Tatjana Schütz,Arne Dietrich,Matthias Blüher,Michael Stümvoll,Niculina Musat,Péter Kovács"
scikit-learn,"https://pypi.org/project/scikit-learn/,https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn-contrib/hdbscan,https://github.com/Ediu3095/clustlearn,https://github.com/cran/asciiruler,https://cran.r-project.org/package=asciiruler,https://github.com/scikit-learn-contrib/sklearn-pandas,https://pypi.org/project/scikit-learn/,https://github.com/justmarkham/scikit-learn-videos,https://cran.r-project.org/package=specklestar,https://github.com/ajwills72/catlearn,https://github.com/cran/hmclearn,https://github.com/scikit-learn/scikit-learn,https://github.com/drastega/specklestar,https://github.com/cran/clustlearn,https://cran.r-project.org/package=clustlearn,https://github.com/cran/catlearn,https://cran.r-project.org/package=hmclearn,https://cran.r-project.org/package=catlearn,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/cran/specklestar",10.7554/eLife.46935,"scikit-learn (Pedregosa et al., 2011).","Scikit-learn31,scikit-learn Python library package,Scikit-learn package,scikit-learn10,Scikit-learn Package,Scikit Learn5,2scikit-learn,Scikit-lean,Python package scikit-learn,scikitslearn,Scikit-learn Python,scikit-learn API,Scikit-learn (Pedregosa,sci-kit-learn,scitkit-learn,SCiKit-learn,scikit-learn python library,Scikt-learn,scikit-learn Python package2223,scikit-learn R package,scikit-learn: machine learning in python,Scitkit-Learn,SciKit learn,Scikit_learn,scikit-learn python,Sci-kit-learn,scikitlearn,Scikit–Learn,Scikits-learn,SciKit-Learn library,Scikit-learning,Scikit-Learn Library,SCikit-learn,Scitkit-learn,scikit‐learn,scikit_learn,Scikit learn,scikit-learn81,Scikit‐learn,Python scikit-learn,scikit-learn,sckit-learn,scikit-learn2,Scikit-Learn PCA,scikit-learn22,Sciket-learn,scikit-learn library,Python scikit-learn library,scikit-multilearn,Scikit-learn library,Scikit-learnv,scikit-learn (Pedregosa,Scikit Learn,Scikit-learns,Scikit-learn29,scikit-Learn,scikit-learn Python,Scikit-Learn,Scikits-Learn,Sckit-learn,scikit-lear,Scikit-Scikit-learn,scikit-learning,SciKit-learn,scikit-learn: machine learning in Python,scikit-learn python package,scikit-learn Python Library,scikit-learn package,scikit-learn Pedregosa,scikit-learn33,Python scikit-learn package,sciki-learn,scikit-learn CART,Scikit–learn,scikit-learn8,Scikit-learn:,scikit-learn library for Python,Scikit-learn Library,scikit-learn (sklearn),Scikit‐Learn,Scikit-Learn.FastICA,scikit-learn-contrib,SciKit-Learn,Python library scikit-learn,scikit-Iearn,scikit-learn Developers,Scikit-learn toolbox,SciKit Learn,Scikit-Learn package,Scikit-Learn library,Scikit-learn”,Scikit-learn0,scikit-learn48,Scikit-Learn/manifold,Scikit-Learn®,scikit.learn,scikit-learn Python package for,Scikit-Iearn,scikit learn,scikit-learn Python package,scikits-learn,Scikit-Learn Package,ScikitLearn,SciKitLearn,Scikit-Learn24,Sciket-Learn,scikit -learn,Scikit-learn python,Scikit-learn (Machine,Scikit-learn,Scikit-learn Pedregosa,scikit - learn,Scikit-Learn Python,scikit-learn Python library,Scikitlearn,Scikit-Learn.PCA,Scilit-learn,Python scikit-learn gridsearchCV,scikit-learn estimator,Scikit-learn Toolbox",,"Kristian Davidsen,Branden J Olson,William S. DeWitt,Jean Feng,Elias Harkins,Philip Bradley,F. A. Matsen"
shiny,"https://cran.r-project.org/package=shiny,https://github.com/rstudio/shiny,https://github.com/cran/shiny","https://github.com/cran/BLRShiny,https://cran.r-project.org/package=ANOVAShiny2,https://github.com/posit-dev/py-shiny,https://github.com/rikschennink/shiny,https://github.com/cran/autoshiny,https://cran.r-project.org/web/packages/shiny/index.html,https://github.com/rstudio/shiny,https://github.com/rstudio/shiny-examples,https://cran.r-project.org/package=ANOVAShiny,https://cran.r-project.org/package=autoshiny,https://cran.r-project.org/package=BLRShiny,https://github.com/cran/shiny,https://github.com/nanxstats/awesome-shiny-extensions,https://github.com/cran/ANOVAShiny2,https://github.com/shinyorg/shiny,https://pypi.org/project/shiny/,https://github.com/cran/ANOVAShiny,https://cran.r-project.org/package=shiny,https://github.com/alekrutkowski/autoshiny",10.1186/s13104-019-4179-2,"The current implementation depends on the following R packages: TCC, shiny, shinyBS, shinycssloaders, shinydashboard, shinyWidgets, plotly, dplyr, DT, heatmaply, tidyr, utils, rmarkdown, data.table, RColorBrewer, knitr, cluster, and MASS","shinyDAG,Rshiny,ShinyBN,shinyAce,shinyBS,ShinyApps,ShinySOM,ShinyGOv0,Shiny app,SHINY app,shinyTree,shinyMA,R-package ‘shiny’,Shiny-seq,SHIN,Shiny R,shinyLi R,Shiny GUI,shinyGEO,Shiny GAM,ShinnyGO,Shinyjs,Shiny-app,Shiny3,SHINY R,ShinyNANO,ShinyGo,ShinyGeo,ShinyAIM,shinyjs,ShinyGPA,ShinyGEO,shinysky,ShinyLi,rshiny,ShinyR,Shiny-R,ShinyRGL,RShiny,Shinymeta,glistening,Shinystan,ShinyGPAS,shiny,shiny18,Shiny/R,glossy,shinylogs,SHINNY,Shiny.r,shiny.io,Shiny Web,ShinyStan,shinyGPA,Shiny App,Shiny27,ShinyNGS,ShinyApp,Shiny-Seq,ShinyJS,shinyApp,shinyngs,R-package shiny,shinyHTM,shinyFuse,shinystan,shinyAE,Shiny-GO,shinyBN,ShinyGO®,ShinyIO,shinymeta,ShinyGO,shiny R,shinyLi",R,"Wei Su,Jianqiang Sun,Kentaro K. Shimizu,Koji Kadota"
shiny,"https://cran.r-project.org/package=shiny,https://github.com/rstudio/shiny,https://github.com/cran/shiny","https://github.com/cran/BLRShiny,https://cran.r-project.org/package=ANOVAShiny2,https://github.com/posit-dev/py-shiny,https://github.com/rikschennink/shiny,https://github.com/cran/autoshiny,https://cran.r-project.org/web/packages/shiny/index.html,https://github.com/rstudio/shiny,https://github.com/rstudio/shiny-examples,https://cran.r-project.org/package=ANOVAShiny,https://cran.r-project.org/package=autoshiny,https://cran.r-project.org/package=BLRShiny,https://github.com/cran/shiny,https://github.com/nanxstats/awesome-shiny-extensions,https://github.com/cran/ANOVAShiny2,https://github.com/shinyorg/shiny,https://pypi.org/project/shiny/,https://github.com/cran/ANOVAShiny,https://cran.r-project.org/package=shiny,https://github.com/alekrutkowski/autoshiny",10.1186/s12859-019-3251-1,The input files for R shiny report should be transferred into the ‘data’ folder under the shiny app folder,"shinyDAG,Rshiny,ShinyBN,shinyAce,shinyBS,ShinyApps,ShinySOM,ShinyGOv0,Shiny app,SHINY app,shinyTree,shinyMA,R-package ‘shiny’,Shiny-seq,SHIN,Shiny R,shinyLi R,Shiny GUI,shinyGEO,Shiny GAM,ShinnyGO,Shinyjs,Shiny-app,Shiny3,SHINY R,ShinyNANO,ShinyGo,ShinyGeo,ShinyAIM,shinyjs,ShinyGPA,ShinyGEO,shinysky,ShinyLi,rshiny,ShinyR,Shiny-R,ShinyRGL,RShiny,Shinymeta,glistening,Shinystan,ShinyGPAS,shiny,shiny18,Shiny/R,glossy,shinylogs,SHINNY,Shiny.r,shiny.io,Shiny Web,ShinyStan,shinyGPA,Shiny App,Shiny27,ShinyNGS,ShinyApp,Shiny-Seq,ShinyJS,shinyApp,shinyngs,R-package shiny,shinyHTM,shinyFuse,shinystan,shinyAE,Shiny-GO,shinyBN,ShinyGO®,ShinyIO,shinymeta,ShinyGO,shiny R,shinyLi",R,"Venkat Sundar Gadepalli,Hatice Gülçin Özer,Ayse Selen Yilmaz,Maciej Pietrzak,Amy Webb"
shiny,"https://cran.r-project.org/package=shiny,https://github.com/rstudio/shiny,https://github.com/cran/shiny","https://github.com/cran/BLRShiny,https://cran.r-project.org/package=ANOVAShiny2,https://github.com/posit-dev/py-shiny,https://github.com/rikschennink/shiny,https://github.com/cran/autoshiny,https://cran.r-project.org/web/packages/shiny/index.html,https://github.com/rstudio/shiny,https://github.com/rstudio/shiny-examples,https://cran.r-project.org/package=ANOVAShiny,https://cran.r-project.org/package=autoshiny,https://cran.r-project.org/package=BLRShiny,https://github.com/cran/shiny,https://github.com/nanxstats/awesome-shiny-extensions,https://github.com/cran/ANOVAShiny2,https://github.com/shinyorg/shiny,https://pypi.org/project/shiny/,https://github.com/cran/ANOVAShiny,https://cran.r-project.org/package=shiny,https://github.com/alekrutkowski/autoshiny",10.1371/journal.pone.0233282,"We also created a shiny application [82] allowing for further visual exploration of the data by muscle, by condition, and by participant, in the 3D space formed by three (to be chosen) muscles","shinyDAG,Rshiny,ShinyBN,shinyAce,shinyBS,ShinyApps,ShinySOM,ShinyGOv0,Shiny app,SHINY app,shinyTree,shinyMA,R-package ‘shiny’,Shiny-seq,SHIN,Shiny R,shinyLi R,Shiny GUI,shinyGEO,Shiny GAM,ShinnyGO,Shinyjs,Shiny-app,Shiny3,SHINY R,ShinyNANO,ShinyGo,ShinyGeo,ShinyAIM,shinyjs,ShinyGPA,ShinyGEO,shinysky,ShinyLi,rshiny,ShinyR,Shiny-R,ShinyRGL,RShiny,Shinymeta,glistening,Shinystan,ShinyGPAS,shiny,shiny18,Shiny/R,glossy,shinylogs,SHINNY,Shiny.r,shiny.io,Shiny Web,ShinyStan,shinyGPA,Shiny App,Shiny27,ShinyNGS,ShinyApp,Shiny-Seq,ShinyJS,shinyApp,shinyngs,R-package shiny,shinyHTM,shinyFuse,shinystan,shinyAE,Shiny-GO,shinyBN,ShinyGO®,ShinyIO,shinymeta,ShinyGO,shiny R,shinyLi",,"Ladislas Nalborczyk,Romain Grandchamp,Ernst H. W. Koster,Marcela Perrone‐Bertolotti,Hélène Lœvenbruck"
SPC,,"https://github.com/cran/hySpc.testthat,https://github.com/cran/bspcov,https://github.com/statjs/bspcov,https://github.com/traveller59/spconv,https://cran.r-project.org/package=DRviaSPCN,https://github.com/SPARK-inc/SPCRJointDynamicsUE4,https://github.com/petewarden/spchcat,https://github.com/cran/DRviaSPCN,https://github.com/susam/spcss,https://github.com/cran/gspcr,https://cran.r-project.org/package=bspcov,https://cran.r-project.org/package=hySpc.testthat,https://cran.r-project.org/package=gspcr,https://github.com/Tcat1024/SPC,https://github.com/SPARK-inc/SPCRJointDynamics,https://cran.r-project.org/package=EESPCA,https://github.com/cran/EESPCA",10.1002/acm2.12993,Treatment review with the guidance of a SPC tool allows for an objective and consistent clinical decision to apply adaptive radiotherapy.,"SPC),SPC2,spca,SPCH,SPCE,SPCC,SPCA,SPCD,SPCI,SPCB,SPC5,SPCL,sPCR,SPCP,SPCR,sPCS,spcr,SPCT,sPCT,SPCe,sPCA,SPCN,SPCM,spci,SPCG,SPCQ,SPCF,SPCO,SPCS",,"Hesheng Wang,Jinyu Xue,Ting Chen,Tanxia Qu,David Barbee,Moses Tam,Kenneth Hu"
SPC,"https://cran.r-project.org/web/packages/spc/index.html,https://github.com/cran/spc","https://github.com/cran/hySpc.testthat,https://github.com/cran/bspcov,https://github.com/statjs/bspcov,https://github.com/traveller59/spconv,https://cran.r-project.org/package=DRviaSPCN,https://github.com/SPARK-inc/SPCRJointDynamicsUE4,https://github.com/petewarden/spchcat,https://github.com/cran/DRviaSPCN,https://github.com/susam/spcss,https://github.com/cran/gspcr,https://cran.r-project.org/package=bspcov,https://cran.r-project.org/package=hySpc.testthat,https://cran.r-project.org/package=gspcr,https://github.com/Tcat1024/SPC,https://github.com/SPARK-inc/SPCRJointDynamics,https://cran.r-project.org/package=EESPCA,https://github.com/cran/EESPCA",10.1136/bmjqs-2018-009048,Control charts are the main analytical tool used in SPC.18 A control chart shows a time series of how the measure varies over time,"SPC),SPC2,spca,SPCH,SPCE,SPCC,SPCA,SPCD,SPCI,SPCB,SPC5,SPCL,sPCR,SPCP,SPCR,sPCS,spcr,SPCT,sPCT,SPCe,sPCA,SPCN,SPCM,spci,SPCG,SPCQ,SPCF,SPCO,SPCS",,"Thomas Woodcock,Elisa Giulia Liberati,Mary Dixon‐Woods"
SPC,"https://cran.r-project.org/web/packages/spc/index.html,https://github.com/cran/spc","https://github.com/cran/hySpc.testthat,https://github.com/cran/bspcov,https://github.com/statjs/bspcov,https://github.com/traveller59/spconv,https://cran.r-project.org/package=DRviaSPCN,https://github.com/SPARK-inc/SPCRJointDynamicsUE4,https://github.com/petewarden/spchcat,https://github.com/cran/DRviaSPCN,https://github.com/susam/spcss,https://github.com/cran/gspcr,https://cran.r-project.org/package=bspcov,https://cran.r-project.org/package=hySpc.testthat,https://cran.r-project.org/package=gspcr,https://github.com/Tcat1024/SPC,https://github.com/SPARK-inc/SPCRJointDynamics,https://cran.r-project.org/package=EESPCA,https://github.com/cran/EESPCA",10.3390/ijms22031320,Sparse principal component analysis (sPCA) was performed on the Log2 (fold change) values using SPC from the PMA package in R,"SPC),SPC2,spca,SPCH,SPCE,SPCC,SPCA,SPCD,SPCI,SPCB,SPC5,SPCL,sPCR,SPCP,SPCR,sPCS,spcr,SPCT,sPCT,SPCe,sPCA,SPCN,SPCM,spci,SPCG,SPCQ,SPCF,SPCO,SPCS",R,"Henkie Isahwan Ahmad Mulyadi Lai,Shih‐Jie Chou,Yueh Chien,Ping‐Hsing Tsai,Chian‐Shiu Chien,Chih-Chien Hsu,Ying-Chun Jheng,Mong‐Lien Wang,Shih‐Hwa Chiou,Yu-Bai Chou,De‐Kuang Hwang,Tai-Chi Lin,Shih‐Jen Chen,Yi-Ping Yang"
SPC,,"https://github.com/cran/hySpc.testthat,https://github.com/cran/bspcov,https://github.com/statjs/bspcov,https://github.com/traveller59/spconv,https://cran.r-project.org/package=DRviaSPCN,https://github.com/SPARK-inc/SPCRJointDynamicsUE4,https://github.com/petewarden/spchcat,https://github.com/cran/DRviaSPCN,https://github.com/susam/spcss,https://github.com/cran/gspcr,https://cran.r-project.org/package=bspcov,https://cran.r-project.org/package=hySpc.testthat,https://cran.r-project.org/package=gspcr,https://github.com/Tcat1024/SPC,https://github.com/SPARK-inc/SPCRJointDynamics,https://cran.r-project.org/package=EESPCA,https://github.com/cran/EESPCA",10.3389/fnsys.2014.00006,"As well as comparing SPC (Blatt et al., 1996; Quiroga et al., 2004) with GAC on surrogate data (section Tests with Surrogate Data, Table 4) we tested it on our own data but found that it frequently was unable to separate distributions that were connected by narrow bridges of low density","SPC),SPC2,spca,SPCH,SPCE,SPCC,SPCA,SPCD,SPCI,SPCB,SPC5,SPCL,sPCR,SPCP,SPCR,sPCS,spcr,SPCT,sPCT,SPCe,sPCA,SPCN,SPCM,spci,SPCG,SPCQ,SPCF,SPCO,SPCS",,"Nicholas V. Swindale,Martin A. Spacek"
SPC,,"https://github.com/cran/hySpc.testthat,https://github.com/cran/bspcov,https://github.com/statjs/bspcov,https://github.com/traveller59/spconv,https://cran.r-project.org/package=DRviaSPCN,https://github.com/SPARK-inc/SPCRJointDynamicsUE4,https://github.com/petewarden/spchcat,https://github.com/cran/DRviaSPCN,https://github.com/susam/spcss,https://github.com/cran/gspcr,https://cran.r-project.org/package=bspcov,https://cran.r-project.org/package=hySpc.testthat,https://cran.r-project.org/package=gspcr,https://github.com/Tcat1024/SPC,https://github.com/SPARK-inc/SPCRJointDynamics,https://cran.r-project.org/package=EESPCA,https://github.com/cran/EESPCA",10.1208/s12248-019-0354-6,"When ? is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/???(?) is the expected value for the range between two values from a standard Normal Distribution","SPC),SPC2,spca,SPCH,SPCE,SPCC,SPCA,SPCD,SPCI,SPCB,SPC5,SPCL,sPCR,SPCP,SPCR,sPCS,spcr,SPCT,sPCT,SPCe,sPCA,SPCN,SPCM,spci,SPCG,SPCQ,SPCF,SPCO,SPCS",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
speedglm,"https://cran.r-project.org/web/packages/speedglm/index.html,https://github.com/cran/speedglm","https://github.com/MarcoEnea/speedglm,https://github.com/cran/speedglm,https://github.com/eddelbuettel/spdl,https://github.com/conda-forge/r-speedglm-feedstock,https://github.com/cran/spdl,https://github.com/cran/sped,https://cran.r-project.org/package=sped,https://cran.r-project.org/package=spdl,https://github.com/cran/splm,https://cran.r-project.org/web/packages/speedglm/index.html,https://cran.r-project.org/package=speedglm,https://github.com/clearlinux-pkgs/R-speedglm,https://github.com/r-forge/speedglm,https://cran.r-project.org/package=splm",10.1093/eurpub/ckx090,Analyses were done with R (version 3.0.2) and using the speedglm package.,"R package speedglm,speedglm R package",R,"Charline Maertens de Noordhout,Brecht Devleesschauwer,Joshua A. Salomon,Heather Turner,Alessandro Cassini,Edoardo Colzani,Niko Speybroeck,Suzanne Polinder,Mirjam Kretzschmar,Arie H. Havelaar,Juanita A. Haagsma"
