name;ground truth;doi;paragraph;authors;language;candidate_urls;synonyms;metadata_name;metadata_authors;metadata_description;metadata_language;name_metric;author_metric;paragraph_metric;language_metric;synonym_metric;prediction
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/cran/forstringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;forstringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  forstringr — String Manipulation Package for Those Familiar with 'Microsoft Excel'. Homepage: https://github.com/gbganalyst/forstringr  Report bugs for this package: https://github.com/gbganalyst/forstringr/issues;R;7,57143E+15;4,40476E+16;3,47886E+16;10;7,43302E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://cran.r-project.org/web/packages/stringr/index.html;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;Hadley Wickham, Posit Software, PBC cph;"A consistent, simple and easy to use set of wrappers around the fantastic 'stringi' package. All function and argument names (and positions) are consistent, all functions deal with """"NA""""'s and zero length vectors in the same way, and the output from one function is easy to feed into the input of another.";R;10;4,80552E+15;2,8944E+15;10;9,2789E+15;1
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://cran.r-project.org/package=clustringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;clustringr;Dan S. Reznik;Returns an edit-distance based clusterization of an input vector of strings. Each cluster will contain a set of strings w/ small mutual edit-distance (e.g., Levenshtein, optimum-sequence-alignment, Damerau-Levenshtein), as computed by stringdist::stringdist(). The set of all mutual edit-distances is then used by graph algorithms (from package 'igraph') to single out subsets of high connectivity.;R;9;5,31746E+15;2,84314E+16;10;8,10508E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/marcussacana/StringReloads;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;StringReloads;marcussacana;A tool to inject strings into a game using low level code;C#;9,07692E+15;5,31746E+15;9,65603E+15;0;8,5662E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/mrlacey/StringResourceVisualizer;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;StringResourceVisualizer;mrlacey;Visual Studio extension that shows the text of a string resource (.resx) when used inline in code.;C#;8,58333E+15;3,09524E+16;4,92801E+16;0;7,61998E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/boku7/StringReaper;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;StringReaper;boku7;Reaping treasures from strings in remote processes memory;C;9,16667E+15;5,47619E+15;4,0397E+16;0;8,63578E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/tidyverse/stringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;tidyverse;A fresh approach to string manipulation in R;R;10;2,8836E+16;4,42437E+16;10;9,2789E+15;1
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/cran/stringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  stringr — Simple, Consistent Wrappers for Common String Operations. Homepage: https://stringr.tidyverse.org, https://github.com/tidyverse/stringr  Report bugs for this package: https://github.com/tidyverse/stringr/issues;R;10;4,40476E+16;4,97611E+16;10;9,2789E+15;1
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/johncassil/stringr.plus;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr.plus;johncassil;;R;9,16667E+15;4,78571E+15;;10;8,62257E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://cran.r-project.org/package=stringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;Hadley Wickham, Posit Software, PBC cph;"A consistent, simple and easy to use set of wrappers around the fantastic 'stringi' package. All function and argument names (and positions) are consistent, all functions deal with """"NA""""'s and zero length vectors in the same way, and the output from one function is easy to feed into the input of another.";R;10;4,80552E+15;2,8944E+15;10;9,2789E+15;1
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/gbganalyst/forstringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;forstringr;gbganalyst;A package for string manipulation in R programming and useful for those coming from Microsoft Excel.;R;7,57143E+15;4,78571E+15;5,27561E+15;10;7,43302E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/cran/clustringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;clustringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  clustringr — Cluster Strings by Edit-Distance;R;9;4,40476E+16;3,68977E+14;10;8,10508E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/TalhoukLab/nanostringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;nanostringr;TalhoukLab;NanoString QC, normalization, batch effect correction;R;7,8355E+15;4,78571E+15;1,46046E+16;10;6,89144E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s12920-021-01079-7;R packages tidyverse and stringr were used for data analysis, and graphs were plotted using ggplot2;Asim Bikas Das;R;https://github.com/cran/nanostringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;nanostringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  nanostringr — Performs Quality Control, Data Normalization, and Batch Effect Correction for 'NanoString nCounter' Data. Homepage: https://github.com/TalhoukLab/nanostringr/, https://talhouklab.github.io/nanostringr/  Report bugs for this packag ...;R;7,8355E+15;4,40476E+16;2,87175E+14;10;6,89144E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://cran.r-project.org/package=forstringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;forstringr;Ezekiel Ogundepo, Olubukunola Oyedele, Fatimo Adebanjo;The goal of 'forstringr' is to enable complex string manipulation in R especially to those more familiar with LEFT(), RIGHT(), and MID() functions in Microsoft Excel. The package combines the power of 'stringr' with other manipulation packages such as 'dplyr' and 'tidyr'.;R;7,57143E+15;5,63688E+15;2,61227E+15;10;7,43302E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://cran.r-project.org/package=nanostringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;nanostringr;Derek Chiu, Aline Talhouk, Samuel Leung;Provides quality control (QC), normalization, and batch effect correction operations for 'NanoString nCounter' data, Talhouk et al. (2016) <doi:10.1371/journal.pone.0153844>.  Various metrics are used to determine which samples passed or failed QC.  Gene expression should first be normalized to housekeeping genes, before a reference-based approach is used to adjust for batch effects.  Raw NanoString data can be imported in the form of Reporter Code Count (RCC) files.;R;7,8355E+15;5,42874E+14;4,00551E+16;10;6,89144E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/cran/forstringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;forstringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  forstringr — String Manipulation Package for Those Familiar with 'Microsoft Excel'. Homepage: https://github.com/gbganalyst/forstringr  Report bugs for this package: https://github.com/gbganalyst/forstringr/issues;R;7,57143E+15;5,08386E+15;2,54861E+15;10;7,43302E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://cran.r-project.org/web/packages/stringr/index.html;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;Hadley Wickham, Posit Software, PBC cph;"A consistent, simple and easy to use set of wrappers around the fantastic 'stringi' package. All function and argument names (and positions) are consistent, all functions deal with """"NA""""'s and zero length vectors in the same way, and the output from one function is easy to feed into the input of another.";R;10;5,27064E+14;1,19836E+16;10;9,2789E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://cran.r-project.org/package=clustringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;clustringr;Dan S. Reznik;Returns an edit-distance based clusterization of an input vector of strings. Each cluster will contain a set of strings w/ small mutual edit-distance (e.g., Levenshtein, optimum-sequence-alignment, Damerau-Levenshtein), as computed by stringdist::stringdist(). The set of all mutual edit-distances is then used by graph algorithms (from package 'igraph') to single out subsets of high connectivity.;R;9;5,40738E+13;1,32491E+16;10;8,10508E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/marcussacana/StringReloads;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;StringReloads;marcussacana;A tool to inject strings into a game using low level code;C#;9,07692E+15;5,40738E+13;4,93632E+14;0;8,5662E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/mrlacey/StringResourceVisualizer;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;StringResourceVisualizer;mrlacey;Visual Studio extension that shows the text of a string resource (.resx) when used inline in code.;C#;8,58333E+15;4,6496E+16;1,17954E+16;0;7,61998E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/boku7/StringReaper;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;StringReaper;boku7;Reaping treasures from strings in remote processes memory;C;9,16667E+15;3,37526E+16;-4,89034E+15;0;8,63578E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/tidyverse/stringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;tidyverse;A fresh approach to string manipulation in R;R;10;5,21401E+15;2,45504E+16;10;9,2789E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/cran/stringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  stringr — Simple, Consistent Wrappers for Common String Operations. Homepage: https://stringr.tidyverse.org, https://github.com/tidyverse/stringr  Report bugs for this package: https://github.com/tidyverse/stringr/issues;R;10;5,08386E+15;3,01116E+15;10;9,2789E+15;1
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/johncassil/stringr.plus;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr.plus;johncassil;;R;9,16667E+15;5,54298E+15;;10;8,62257E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://cran.r-project.org/package=stringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;stringr;Hadley Wickham, Posit Software, PBC cph;"A consistent, simple and easy to use set of wrappers around the fantastic 'stringi' package. All function and argument names (and positions) are consistent, all functions deal with """"NA""""'s and zero length vectors in the same way, and the output from one function is easy to feed into the input of another.";R;10;5,27064E+14;1,19836E+16;10;9,2789E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/gbganalyst/forstringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;forstringr;gbganalyst;A package for string manipulation in R programming and useful for those coming from Microsoft Excel.;R;7,57143E+15;4,50105E+16;3,1494E+16;10;7,43302E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/cran/clustringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;clustringr;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  clustringr — Cluster Strings by Edit-Distance;R;9;5,08386E+15;2,67979E+15;10;8,10508E+15;0
stringr;https://cran.r-project.org/package=stringr,https://github.com/tidyverse/stringr,https://github.com/cran/stringr;10.1186/s13148-020-0824-9;Quality control (QC) and all statistical analyses were performed using the R version 3.5.2 statistical analysis software, and the R-packages SWAN, missmethyl, minfi, limma, IlluminaHumanMethylation450kanno.ilmn12.hg19, IlluminaHumanMethylation450kmanifest, IlluminaHumanMethylationEPICmanifest, IlluminaHumanMethylationEPICanno.ilm10b2.hg19, bumphunter, RColorBrewer, matrixStats, minfiData, Gviz, DMRcate, and stringr.;Heather E. Rizzo,Elia Escaname,Nicholas B. Alana,Elizabeth Lavender,Jonathan Gelfond,Roman Fernandez,Matthew Hibbs,Jonathan M. King,Nicholas Carr,Cynthia L. Blanco;R;https://github.com/TalhoukLab/nanostringr;stringr19,String©,Strin,stringer,string,String10,stringR,stringdb,String,StringGO,Stringi,Stringdb,String”,String*,string11,stringDB,stringr,Strings,R package stringr,StringDb,StringDB,String-d,stringr R package,stringi;nanostringr;TalhoukLab;NanoString QC, normalization, batch effect correction;R;7,8355E+15;5,33438E+15;2,21795E+16;10;6,89144E+15;0
