name;candidate_urls;doi;paragraph
bda;https://cran.r-project.org/web/packages/bda/index.html;10.1371/journal.pone.0230594;Yet I tried and found that the package bda is not available for download purpose
devtools;https://cran.r-project.org/web/packages/devtools/index.html,https://github.com/r-lib/devtools;10.1186/s12870-020-02581-3;Function PerformanceAnalytics was used to do correlation analysis while devtools, factoextar and fviz_pca_biplot were used to do principal component analysis and to draw biplot between principal component 1 and principal component 2 “L” and “S” are indicating leaf and spike antioxidants or carbohydrate metabolic enzymes or phytohormones in biplot figure like, “L-aldolase” was used for leaf aldolase enzymes and “S-aldolase” was used for spike aldolase enzyme.
devtools;https://cran.r-project.org/web/packages/devtools/index.html,https://github.com/r-lib/devtools;10.1038/s41597-021-01049-9;""" devtools::install_github(""""ahhurlbert/aviandietdb"""") """
devtools;https://cran.r-project.org/web/packages/devtools/index.html,https://github.com/r-lib/devtools;10.1371/journal.pone.0171784;The development version of the package is available from Github and is accessible via the devtools package [17]:
reghelper;https://cran.r-project.org/web/packages/reghelper/index.html,https://github.com/jeff-hughes/reghelper;10.1007/s00442-020-04664-2;For standardizing the regression coefficients we used the ‘beta’ function in the reghelper library (Hughes 2018) and for the coefficients of variation including and excluding the random factors, we used the ‘r.squaredGLMM’ function in the MuMIn library (Barton 2018).
reghelper;https://cran.r-project.org/web/packages/reghelper/index.html,https://github.com/jeff-hughes/reghelper;10.3389/fnhum.2020.563415;Post hoc tests were completed using the package “reghelper” to calculate the simple slopes of interaction at the mean level of any continuous covariates.
reghelper;https://cran.r-project.org/web/packages/reghelper/index.html,https://github.com/jeff-hughes/reghelper;10.1371/journal.pone.0217363;"For all mixed models, we will report standardised coefficients (reghelper package; [52]), and include estimates of p-values (lmerTest package; [53]), as well as pseudo-R2 values (piecewiseSEM package; [54])."
lmfor;https://cran.r-project.org/web/packages/lmfor/index.html;10.1371/journal.pone.0158198;We compared the performance of a large number of model forms available in the literature [39] using the model comparison tools available in package “lmfor” (version 1.1 [68])
EloRating;https://cran.r-project.org/web/packages/EloRating/index.html,https://github.com/gobbios/EloRating;10.1038/s41598-020-61558-2;Firstly, we used the Elo method to determine the dominance hierarchy (EloRating package, version 0.43), based on all dyadic agonistic interactions with a clear winner-loser outcome, recorded via all occurrence sampling
EloRating;https://cran.r-project.org/web/packages/EloRating/index.html,https://github.com/gobbios/EloRating;10.3390/ani9060316;All analyses were conducted in R [38], using the package EloRating [39].
EloRating;https://cran.r-project.org/web/packages/EloRating/index.html,https://github.com/gobbios/EloRating;10.1007/s00265-021-03041-0;2011) and, in particular, the EloRating package, version 0.43 in R (version 3.5.0, R Core Team 2018)
tm;https://cran.r-project.org/web/packages/tm/index.html;10.3390/s17102213;The basis of tm_destripe is the Multiple Image Local Adaptive Regression Analysis Model or Multiple Image Fixed Window Regression Analysis Model, which can be used to revise stripes
tm;https://cran.r-project.org/web/packages/tm/index.html;10.1186/1477-5956-8-59;Motif and domain searches were made on EBI server http://www.ebi.ac.uk/Tools/InterProScan/ employing InterProScan which uses 13 different homology search programs (blastprodom, fprintscan, pfam, pir, panther, tigr, smart, superfamily, gene3 d, scanregexp, profilescan, seg, coils, tm, signalp, GO)
tm;https://cran.r-project.org/web/packages/tm/index.html;10.1186/1471-2377-10-4;Due to the heterogeneity in lesion location and size across participants, group analysis of intra-participant change in activation will be undertaken using a region of interest approach with the assistance of iBrain(tm) software.
table1;https://cran.r-project.org/web/packages/table1/index.html,https://github.com/benjaminrich/table1;10.1002/cam4.2925;Data analysis was conducted using Rstudio 3.6.1 software that included packages of “table1,” “MatchIt,” “survminer,” “survival,” “plyr,” and “forestplot.” A two‐tailed P < .05 was considered statistically significant.
table1;https://cran.r-project.org/web/packages/table1/index.html,https://github.com/benjaminrich/table1;10.1186/s12957-021-02366-4;Statistical analysis was performed using SPSS version 22.0 (SPSS, Chicago, IL, USA) and R 4.0.1 via rms, survival, table1, compareC, and ggplot2 packages
table1;https://cran.r-project.org/web/packages/table1/index.html,https://github.com/benjaminrich/table1;10.3389/fonc.2021.612588;"Statistical analyses were performed using SPSS version 20.0 and R version 3.0 (http://www.r-project.org/); the R packages of “table1,” “rms,” “CsChange,” “survminer,” “survival,” “pec,” “riskRegression,” “timeROC,” and “party” were used."
metarep;https://cran.r-project.org/web/packages/metarep/index.html,https://github.com/IJaljuli/metarep;10.1371/journal.pone.0029044;Files can be imported using the annotation import script metarep_loader.pl.
RTransferEntropy;https://cran.r-project.org/web/packages/RTransferEntropy/index.html,https://github.com/BZPaper/RTransferEntropy;10.1371/journal.pone.0257686;We used the implementation RTransferEntropy to estimate the considering the configuration J = X, I = Y, k = 3, l = 3, and a bootstrap simulations of 300 shuffles
contact;https://cran.r-project.org/web/packages/contact/index.html;10.1371/journal.pone.0182640;The binding site was automatically identified selecting the interacting residues on the Notch2::Jagged2 interface through the specific MOE ‘Protein contact’ tool
epitrix;https://cran.r-project.org/web/packages/epitrix/index.html;10.1371/journal.pone.0240013;Computations were conducted in the R packages “incidence” and “epitrix” [16]
epitrix;https://cran.r-project.org/web/packages/epitrix/index.html;10.1038/s41598-021-86266-3;Growth rates were converted to effective reproduction numbers R using the approach described in Wallinga and Lipsitch and implemented in the epitrix package, with a serial interval modelled as a gamma distribution with mean 4.7 days and standard deviation 2.9 days (see Figure S2 in Supplementary Material for further details on the choice of distribution)
prabclus;https://cran.r-project.org/web/packages/prabclus/index.html;10.1016/j.dib.2020.105501;The other number is longitude (negative values are West)” (see [19] and the prabclus package).
prabclus;https://cran.r-project.org/web/packages/prabclus/index.html;10.1007/s10661-016-5710-8;1.5.9, and “prabclus” v
prabclus;https://cran.r-project.org/web/packages/prabclus/index.html;10.1371/journal.pone.0196652;Relationships among the accessions were described by calculating their shared allele distances and subsequently using these to draw a Neighbour-Joining (N-J) tree using the prabclus package (Functions for clustering of presence-absence, abundance and multilocus genetic data) in R [60].
ILSE;https://cran.r-project.org/web/packages/ILSE/index.html,https://github.com/feiyoung/ILSE;10.1093/geroni/igaa057.2142;To assess empathic accuracy, the young-old (N=115, Mage=63.4, SDage=1.13) and old-old (N=31, Mage=82.3, SDage=.87) participants of ILSE watched six film clips of individuals, who thought-aloud about an emotional autobiographical event, and were asked to rate each individual’s emotions
ILSE;https://cran.r-project.org/web/packages/ILSE/index.html,https://github.com/feiyoung/ILSE;10.1371/journal.pone.0111404;We assume that at baseline of ILSE individual coping strategies – as a reaction to sexual changes experienced - had already started, thus resulting in a good level of satisfaction
ILSE;https://cran.r-project.org/web/packages/ILSE/index.html,https://github.com/feiyoung/ILSE;10.1371/journal.pone.0223622;Two previous analyses have already addressed the relationship between attitudes toward own aging and personality in ILSE [22, 4]
fpp2;https://cran.r-project.org/web/packages/fpp2/index.html,https://github.com/robjhyndman/fpp2-package;10.1371/journal.pone.0250817;R packages used in this study included lubridate, fpp2, zoo, tidyverse, scales, GGally, ggplot2, and RColorBrewer
FrF2;https://cran.r-project.org/web/packages/FrF2/index.html;10.1038/s42003-018-0220-6;All data analysis was performed in R with the FrF2 package for fractional factorial design and analysis, tidyverse packages for data transformation, and the ggplot2 package for figure generation.
FrF2;https://cran.r-project.org/web/packages/FrF2/index.html;10.1371/journal.pone.0100570;LADES uses numerous R packages including nlme [24], ggplot2 [25], AlgDesign [26], FrF2 [27], and geepack [28]
FrF2;https://cran.r-project.org/web/packages/FrF2/index.html;10.2196/24522;The study used the following software: PostgreSQL version 10.4 (PostgreSQL Global Development Group) and R version 3.4.0 (R Foundation for Statistical Computing), including the Cox regression coxph() function from the survival (2.42-6) package and the FrF2 (1.7-2) package for fractional factorial design
TESS;https://cran.r-project.org/web/packages/TESS/index.html;10.7717/peerj.1092;TESS was run with a burn-in of 10,000 sweeps followed by 25,000 sweeps, with 20 independent runs conducted for each value of K from K of 2 to 9 for the KI data and K of 2 to 15 for the combined KI plus GBR data (TESS does not implement analyses for K = 1)
TESS;https://cran.r-project.org/web/packages/TESS/index.html;10.1371/journal.pone.0101821;Therefore we also performed this analysis using TESS, which has been reported to be superior to other Bayesian clustering methods under certain conditions [77]
TESS;https://cran.r-project.org/web/packages/TESS/index.html;10.3390/genes11020147;TESS software v6.0 was used to searched Position-weigh matrices in the TRANSFAC database [42]
REST;https://cran.r-project.org/web/packages/REST/index.html;10.1186/s12888-018-1954-x;FC calculation was conducted with REST
REST;https://cran.r-project.org/web/packages/REST/index.html;10.3390/s19173729;The m-ACC signals from one subject in REST and one in MS were discarded due to poor signal-to-noise ratio, thus resulting in a feasibility of the beat-to-beat heart rate series extraction of 93.8%
REST;https://cran.r-project.org/web/packages/REST/index.html;10.3390/s20164393;This can be done via a REST API call, so vendors might be able to integrate this into their systems
CommEcol;https://cran.r-project.org/web/packages/CommEcol/index.html;10.1371/journal.pone.0151895;Species turnover was quantified in R software [43], using the packages betapart [44] and CommEcol (package in development by Adriano S
CommEcol;https://cran.r-project.org/web/packages/CommEcol/index.html;10.3389/fmicb.2018.01758;In addition, Chao-Jaccard index was calculated based on species abundance including rare unseen shared species (Jab, dis.chao function, CommEcol package) (Jost et al., 2011)
iglu;https://cran.r-project.org/web/packages/iglu/index.html;10.1371/journal.pone.0248560;Secondly, while the list of metrics implemented in iglu is more comprehensive compared to other R packages on CGM (Table 3), it still lacks some functionality that may be desired as part of the AGP output [6], specifically the count of hypoglycemia/hyperglycemia excursions, and separation of metrics into sleep/wake time periods
iglu;https://cran.r-project.org/web/packages/iglu/index.html;10.1371/journal.pone.0248560;In order to create a uniform evenly spaced grid of glucose measurements, iglu provides the function CGMS2DayByDay
iglu;https://cran.r-project.org/web/packages/iglu/index.html;10.1371/journal.pone.0248560;Comparison of iglu functionality with existing R packages for CGM data.
OptimalCutpoints;https://cran.r-project.org/web/packages/OptimalCutpoints/index.html;10.1186/s40560-021-00538-8;For statistical analysis, we used the R software (R Foundation for Statistical Computing, Vienna, Austria) and included mice, lme4, caret, OptimalCutpoints, performance, and pROC packages.
OptimalCutpoints;https://cran.r-project.org/web/packages/OptimalCutpoints/index.html;10.1186/s12916-020-01769-6;The sensitivity and specificity of the predictions were calculated using the package OptimalCutpoints, maximizing both measures (MaxSpSe)
OptimalCutpoints;https://cran.r-project.org/web/packages/OptimalCutpoints/index.html;10.1371/journal.pone.0104395;"3.0.2, R Foundation for Statistical Computing, Vienna, Austria; http://www.r-project.org) and its OptimalCutpoints package for optimal cut-off value."
heavy;https://cran.r-project.org/web/packages/heavy/index.html;10.1371/journal.pone.0187289;Calculations were performed in R [24] using the heavy package [25] and multcomp package [26]
hms;https://cran.r-project.org/web/packages/hms/index.html,https://github.com/tidyverse/hms;10.1371/journal.pone.0251194;Loaded via a namespace (and not attached): cellranger 1.1.0, cli 2.4.0, codetools 0.2-18, colorspace 2.0-0, compiler 4.0.3, crayon 1.4.1, crul 1.1.0, curl 4.3, digest 0.6.27, DT 0.18, ellipsis 0.3.1, evaluate 0.14, fansi 0.4.2, farver 2.1.0, fastmap 1.1.0, generics 0.0.2, glue 1.4.2, grid 4.0.3, gtable 0.3.0, hms 0.5.3, htmltools 0.5.1.1, htmlwidgets 1.5.3, httpcode 0.3.0, httpuv 1.5.5, httr 1.4.2, jsonlite 1.7.2, labeling 0.4.2, later 1.1.0.1, lifecycle 1.0.0, magrittr 2.0.1, mime 0.10, miniUI 0.1.1.1, mun
hms;https://cran.r-project.org/web/packages/hms/index.html,https://github.com/tidyverse/hms;10.12688/gatesopenres.12929.1;"The following open source R packages were used to perform data evaluation from initially accessing data to producing the final manuscript: bookdown v0.9, DBI v1.0.0 , dbplyr v1.2.2, here v0.1, hms v0.4.2, lubridate v1.7.4, networkD3 v0.4, purrr v0.3.0, RMySQL v0.10.15, rstudioapi v0.8, snakecase v0.9.2, stringr v1.4.0, tidyverse v1.2.1 ( Allaire ; Allaire ; Grosser, 2018; Grolemund & Wickham, 2011; Henry & Wickham, 2019; Müller, 2017; Müller, 2018; Ooms ; R Special Interest Group on Databases (R-SIG-DB) ; W"
bootLR;https://cran.r-project.org/web/packages/bootLR/index.html;10.1371/journal.pone.0224825;Statistical analysis was performed using the program Calc from LibreOffice version 5.3.7.2 (x64), The Document Foundation, Berlin, Germany, and the statistics program R version 3.4.2 (2017), The R Foundation, Vienna, Austria, using packages IswR 2.0–7, bootLR 1.0, epiR 0.9–93 and epibasix 1.3
bootLR;https://cran.r-project.org/web/packages/bootLR/index.html;10.1016/j.pmedr.2021.101447;All analyses were performed in RStudio (version 1.2.1335) using the packages rms, cutpointr, bootLR, ROCR, and ggplot2 (R Core Team, 2019, Thiele, 2020, Marill, 2017, Sing et al., 2005, Wickham, 2016, Harrell, 2019).
ecospat;https://cran.r-project.org/web/packages/ecospat/index.html;10.1038/s41598-019-45713-y;All niche conservatism tests were performed using the package ecospat v2.1.1 implemented in the R software
ecospat;https://cran.r-project.org/web/packages/ecospat/index.html;10.1038/s41598-020-64502-6;All niche conservatism tests were performed using the package ecospat v2.1.1 implemented in the R software.
ecospat;https://cran.r-project.org/web/packages/ecospat/index.html;10.1038/s41598-019-45365-y;The following R packages were used to perform analyses and generate graphical outputs: biomod2, cowplot, dismo, ecospat, ggplot2, raster and rmaxent.
BayesLogit;https://cran.r-project.org/web/packages/BayesLogit/index.html,https://github.com/jwindle/BayesLogit;10.1371/journal.pone.0180343;The execution time for the baseline packages (BayesLogit and monomvn) was measured using the microbenchmark R package [28] because the aforementioned packages do not measure their execution time
BayesLogit;https://cran.r-project.org/web/packages/BayesLogit/index.html,https://github.com/jwindle/BayesLogit;10.1534/g3.117.039974;Users must have BayesLogit properly installed in their computers before installing BMTME v0.0.4, as well as the R version 3.2.4
BayesLogit;https://cran.r-project.org/web/packages/BayesLogit/index.html,https://github.com/jwindle/BayesLogit;10.1371/journal.pone.0203553;The distributions of regression coefficients B of an IVP model were estimated by Bayesian Markov chain Monte Carlo updated from Pólya-Gamma distributions [11], as implemented by the logit function in R package BayesLogit version 0.5.1
discord;https://cran.r-project.org/web/packages/discord/index.html,https://github.com/R-Computing-Lab/discord;10.1007/s41781-021-00069-9;Tools such as Mattermost, discord, and Slack have been effectively deployed for asynchronous communication, both during and after the event.
metaBMA;https://cran.r-project.org/web/packages/metaBMA/index.html,https://github.com/danheck/metaBMA;10.3325/cmj.2020.61.564;The functions of metaBMA package enable the computation of the probabilities of the posterior model for standard meta-analysis models
textreuse;https://cran.r-project.org/web/packages/textreuse/index.html,https://github.com/ropensci/textreuse;10.1016/j.dib.2019.103907;In order to do so, the function jaccard_similarity() from the textreuse library in R [16] is used
FiSh;https://cran.r-project.org/web/packages/FiSh/index.html;10.1136/archdischild-2019-316807;Survival was often prioritised by bereaved parents over all other outcomes yet was rarely described by parents of recovered children in FiSh and phase 1 of Fever
FiSh;https://cran.r-project.org/web/packages/FiSh/index.html;10.1136/archdischild-2016-312515;Many said they would not ask questions or raise concerns with a FiSh recruiter
FiSh;https://cran.r-project.org/web/packages/FiSh/index.html;10.1136/archdischild-2016-312515;Conclusions Findings show that parents whose child has experienced severe infection supported the proposed FiSh Trial, including the use of RWPC
rando;https://cran.r-project.org/web/packages/rando/index.html,https://github.com/MyKo101/rando;10.1002/ece3.7760;"To this end, we performed six tests to identify positively selected sites (PSSs), namely putative amino acid sites involved in peptide binding, and conservatively retained only PSSs detected by at least two tests among the Bayes empirical Bayes (BEB; Yang et al., 2005); the fast unconstrained Bayesian approximation (FUBAR; Murrell et al., 2013), the mixed‐effects model of evolution (MEME; Murrell et al., 2012), the single‐likelihood ancestor counting (SLAC), the fixed effects likelihood (FEL), and the rando"
worrms;https://cran.r-project.org/web/packages/worrms/index.html,https://github.com/ropensci/worrms;10.1002/ece3.6407;Species from the GlobTherm dataset were assigned to functional groups using WoRMS attributes data (WoRMSEditorialBoard, 2018) accessed via the worrms package (Chamberlain, 2018) supplemented with taxonomic information and additional information from SeaLifeBase (Palomares & Pauly, 2018) accessed through the rfishbase package (Boettiger et al., 2012)
worrms;https://cran.r-project.org/web/packages/worrms/index.html,https://github.com/ropensci/worrms;10.1002/ece3.6407;All species names were matched to the World Register of Marine Species (WoRMS, WoRMSEditorialBoard, 2018) standard using the worrms package (Chamberlain, 2018) in R (R Core Team, 2018) allowing us to assign a valid WoRMS AphiaID to each name
mombf;https://cran.r-project.org/web/packages/mombf/index.html,https://github.com/davidrusi/mombf;10.3390/e22090948;In particular, the implementation requires the following packages for Gibbs-sampling : BayesVarSel for BF based on the conventional prior approach [2] and/or mombf for BF based on non-local priors [11]
miniUI;https://cran.r-project.org/web/packages/miniUI/index.html;10.1371/journal.pone.0251194;Loaded via a namespace (and not attached): cellranger 1.1.0, cli 2.4.0, codetools 0.2-18, colorspace 2.0-0, compiler 4.0.3, crayon 1.4.1, crul 1.1.0, curl 4.3, digest 0.6.27, DT 0.18, ellipsis 0.3.1, evaluate 0.14, fansi 0.4.2, farver 2.1.0, fastmap 1.1.0, generics 0.0.2, glue 1.4.2, grid 4.0.3, gtable 0.3.0, hms 0.5.3, htmltools 0.5.1.1, htmlwidgets 1.5.3, httpcode 0.3.0, httpuv 1.5.5, httr 1.4.2, jsonlite 1.7.2, labeling 0.4.2, later 1.1.0.1, lifecycle 1.0.0, magrittr 2.0.1, mime 0.10, miniUI 0.1.1.1, mun
miniUI;https://cran.r-project.org/web/packages/miniUI/index.html;10.1007/s00204-020-02956-3;2019), lemon (Edwards 2019), magick (Ooms 2020), magrittr (Bache and Wickham 2014), matrixStats (Bengtsson 2020), miniUI (Cheng 2018), modelr (Wickham 2020), multcomp (Hothorn et al
miniUI;https://cran.r-project.org/web/packages/miniUI/index.html;10.1007/s00204-021-03031-1;2019), lemon (Edwards 2019), magick (Ooms 2020), magrittr (Bache and Wickham 2014), matrixStats (Bengtsson 2020), miniUI (Cheng 2018), modelr (Wickham 2020), multcomp (Hothorn et al
epiflows;https://cran.r-project.org/web/packages/epiflows/index.html;10.12688/f1000research.16032.3;In this article we have presented the epiflows package for risk assessment of travel-related spread of disease
epiflows;https://cran.r-project.org/web/packages/epiflows/index.html;10.12688/f1000research.16032.3;First, we briefly describe the modelling framework that is implemented in the epiflows package
epiflows;https://cran.r-project.org/web/packages/epiflows/index.html;10.12688/f1000research.16032.3;As international travel increases worldwide, new surveillance tools are needed to help identify locations where diseases are most likely to be spread and prevention measures need to be implemented. In this paper we present epiflows , an R package for risk assessment of travel-related spread of disease
POET;https://cran.r-project.org/web/packages/POET/index.html;10.1186/s13019-019-0993-9;Following initial intravenous antibiotic therapy and re-do surgical replacement of the prosthetic aortic valve, the patient was successfully switched to oral antibiotic monotherapy, an unusual strategy in the treatment of infective endocarditis inspired by the recent publication of the POET trial
POET;https://cran.r-project.org/web/packages/POET/index.html;10.1186/s40537-021-00492-0;Learning the learning environment itself has been successfully applied to bipedal walking control with neural networks in POET [11]
POET;https://cran.r-project.org/web/packages/POET/index.html;10.3390/cancers13061304;POET randomized 126 patients to chemoradiotherapy or chemotherapy alone, with a survival benefit at 3 and 5 years in the first group (46.7% and 39.5% vs
RVenn;https://cran.r-project.org/web/packages/RVenn/index.html;10.3389/fgene.2021.706907;In the R environment, one of the most popular platforms in biomedical data visualizations, many packages are available to plot a Venn diagram including VennDiagram (Chen and Boutros, 2011), colorfulVennPlot (Noma and Manvae, 2013), venn (Dusa, 2020), nVennR (Quesada, 2021), eulerr (Larsson, 2020), venneuler (Wilkinson, 2011), RVenn (Akyol, 2019), and gplots (Warnes et al., 2020), to name a few (see Table 1 for a feature comparison of these packages)
RVenn;https://cran.r-project.org/web/packages/RVenn/index.html;10.3389/fgene.2021.706907;As those methods are implemented in RVenn, set operation methods are implemented for Polygon object, resulting in the unified set operation functions for the set object Venn and the shape object Polygon.
RVenn;https://cran.r-project.org/web/packages/RVenn/index.html;10.3389/fgene.2021.706907;Since RVenn do not support four-set Venn plots, only three sets of the gene list are used (H).
SoyNAM;https://cran.r-project.org/web/packages/SoyNAM/index.html;10.1534/g3.117.300300;Data formatted for the analysis of the NAM package is available with the following command: SoyNAM::ENV().
SoyNAM;https://cran.r-project.org/web/packages/SoyNAM/index.html;10.1534/g3.119.400896;To access the data, install the SoyNAM package (CRAN.R-project.org/package=SoyNAM), then load the Indiana dataset with the following command in R: data(soyin, package=′SoyNAM′).
SoyNAM;https://cran.r-project.org/web/packages/SoyNAM/index.html;10.3389/fgene.2019.01091;BRR, Bayes A, and BL were implemented using the “wgr” function from the “SoyNAM” package (Xavier et al., 2015) based on the Monte Carlo Markov chain (MCMC) strategy with 4,000 iterations and 500 burn-ins.
TDA;https://cran.r-project.org/web/packages/TDA/index.html;10.1038/s41598-020-79391-y;"""TDA uses mathematical approaches in algebraic topology to provide quantitative information for the analysis of the """"shape"""" of data"""
TDA;https://cran.r-project.org/web/packages/TDA/index.html;10.1016/j.cels.2018.08.004;While selecting proteins where two peptides map to the same sequence allows TDA to properly model false/false matches of peptide pairs to target (by selection of false/false matches to decoy sequences), this would not properly consider true/false cases where one peptide is a true match to target but the second peptide is a false match to target
TDA;https://cran.r-project.org/web/packages/TDA/index.html;10.1038/s41598-020-69181-x;On the contrary, guided by the pictures reported by TDA, in the post-event image it is possible to identify the two collapsed sections of the outer walls surrounding the Ayyubid-era ramparts (see red polygons in Fig. 3g)
inops;https://cran.r-project.org/web/packages/inops/index.html,https://github.com/moodymudskipper/inops;10.3389/fimmu.2020.00906;inops (information on the most recent species A
maxnodf;https://cran.r-project.org/web/packages/maxnodf/index.html;10.3389/fmicb.2021.626671;NODFc of observed network and significances tests using 999 replicates of EE nulls were measured via maxnodf package (Christoph and Benno, 2020) and vegan package.
algaeClassify;https://cran.r-project.org/web/packages/algaeClassify/index.html;10.3389/fmicb.2020.00789;To allow comparison with the current taxonomic system adopted in phytoplankton ecology and microscopy classification (Salmaso, 2010), the taxa identified by HTS were further re-classified in the corresponding phytoplankton phyla and lower taxonomic ranks using the package algaeClassify in R (Patil et al., 2019), following the classification system by Guiry and Guiry (2019)
data.tree;https://cran.r-project.org/web/packages/data.tree/index.html,http://github.com/gluc/data.tree;10.1038/s41598-021-97491-1;Similarly, the packages ape, data.tree, and plyr were used to construct a circular tree
data.tree;https://cran.r-project.org/web/packages/data.tree/index.html,http://github.com/gluc/data.tree;10.1093/bjsopen/zrab056;The analysis was performed using software R version 4.0.0 (http://www.R-project.org) with package ‘data.tree’.
data.tree;https://cran.r-project.org/web/packages/data.tree/index.html,http://github.com/gluc/data.tree;10.3390/cancers13102419;We added R (v4.0.3) with packages dplyr (v1.0.4), tidyr (v1.1.2), tibble (v3.0.6), config (v0.3.1), readbitmap (v0.1.5), data.tree (v1.0.0), jsonlite (v1.7.2), and jpeg (v0.1–8.1), as well as the python packages pandas (v1.1.5), Pillow (v 8.1.0), scipy (v 1.5.4), tabulate (v0.8.7), and tensorflow_addons (v 0.12.1), to the container
mappoly;https://cran.r-project.org/web/packages/mappoly/index.html,https://github.com/mmollina/MAPpoly;10.3389/fpls.2020.562171;Software such as TetraploidSNPmap (Hackett et al., 2017), an updated version of the TetraploidMap (Hackett et al., 2007), polymapR (Bourke et al., 2018), and mappoly (Mollinari and Garcia, 2019) have overcome those limitations and allowed the construction of high-density linkage maps using SNP data and multi-dose markers
mappoly;https://cran.r-project.org/web/packages/mappoly/index.html,https://github.com/mmollina/MAPpoly;10.3389/fpls.2020.562171;In the mappoly software, we set the following HMM parameters: start.set = 20, thres.twopt = 10, thres.hmm = 10, extend.tail = 200, info.tail = TRUE, sub.map.size.diff.limit = 10, phase.number.limit = 20, reestimate.single.ph.confirguration = TRUE, tol = 10e-3, and tol.final = 10e-4
mappoly;https://cran.r-project.org/web/packages/mappoly/index.html,https://github.com/mmollina/MAPpoly;10.3389/fpls.2020.562171;To this end, we used an HMM procedure adapted from Lander and Green (1987) and estimated in the mappoly software (Mollinari and Garcia, 2019)
LeafArea;https://cran.r-project.org/web/packages/LeafArea/index.html,https://github.com/mattocci27/LeafArea;10.3389/fpls.2018.01548;Following scanning, ImageJ (Schneider et al., 2012) and LeafArea package were used to calculate leaf area (Katabuchi, 2017)
LeafArea;https://cran.r-project.org/web/packages/LeafArea/index.html,https://github.com/mattocci27/LeafArea;10.1038/s41597-020-0529-0;Leaf area was calculated using ImageJ and the LeafArea package.
pafr;https://cran.r-project.org/web/packages/pafr/index.html;10.3389/fpubh.2021.710985;The alignment output was parsed in R (version 4.0.5) with the pafr package (version 0.0.2) (16)
PoissonSeq;https://cran.r-project.org/web/packages/PoissonSeq/index.html;10.1371/journal.pone.0227760;PoissonSeq [5] starts with total count as initial estimate of scaling factor, equivalently the result of fitting a Poisson log linear model under the null hypothesis (no gene is DE), then calculates the goodness-of-fit for each genes, marking those within a chosen quantile to be non-DE, and fits the model again under new hypothesis (selected genes are non-DE)
PoissonSeq;https://cran.r-project.org/web/packages/PoissonSeq/index.html;10.1186/s12859-016-1386-x;We also compared DC with 13 other RNA-seq differential expression analysis methods including baySeq, DESeq, EBSeq, edgeR, NBPSeq, SAMseq, ShrinkSeq, TSPM, voom, vst/limma, PoissonSeq, DESeq2, and ODP.
PoissonSeq;https://cran.r-project.org/web/packages/PoissonSeq/index.html;10.1186/s12859-017-1498-y;[6] included TCC [21], edgeR, DESeq, DESeq2, voom [22], SAMseq, PoissonSeq, baySeq, and EBSeq in their evaluation with multi-group data
rNeighborQTL;https://cran.r-project.org/web/packages/rNeighborQTL/index.html;10.1093/g3journal/jkab017;The neighbor QTL method is available as an R package ( https://cran.r-project.org/package=rNeighborQTL ), providing a novel tool to investigate neighbor effects in QTL studies.
rNeighborQTL;https://cran.r-project.org/web/packages/rNeighborQTL/index.html;10.1093/g3journal/jkab017;Simulation examples and the analysis of Arabidopsis data set are shown in the vignette of the rNeighborQTL package
rNeighborQTL;https://cran.r-project.org/web/packages/rNeighborQTL/index.html;10.1093/g3journal/jkab017;The line of R packages, “rNeighborQTL” and “rNeighborGWAS,” help investigate neighbor effects using a complementary set of GWAS and QTL data.
evolvability;https://cran.r-project.org/web/packages/evolvability/index.html;10.1186/gb-2008-9-2-r33;Additional data file 1 contains Supplementary Table 1, Supplementary Figures 1, 5 and 6, figure legends for all supplementary figures and screenshots of the evolvability web server [28], which contains the web-based figures, statistics and information on the CS for all genes.
grapes;https://cran.r-project.org/web/packages/grapes/index.html,https://github.com/wlandau/grapes;10.1093/gbe/evz127;"In order to test whether the higher dN/dS within pollen genes was being driven by relaxed purifying selection or increased positive selection, we analyzed the DFEs of new mutations, using the grapes software and implementing the GammaZero model (Eyre-Walker and Keightley 2009; Galtier 2016)"
PheCAP;https://cran.r-project.org/web/packages/PheCAP/index.html,https://github.com/celehs/PheCAP;10.1001/jamanetworkopen.2021.14723;The initial feature data for PheCAP consisted of counts of a list of codified features identified by domain experts, NLP features identified from online knowledge source articles as suggested in SAFE, and a health care use feature measured by the total counts of medical notes.
PheCAP;https://cran.r-project.org/web/packages/PheCAP/index.html,https://github.com/celehs/PheCAP;10.1001/jamanetworkopen.2021.14723;The PheCAP method includes 3 key steps: feature extraction based on the Surrogate-Assisted Feature Extraction (SAFE) algorithm, algorithm development based on penalized regression, and algorithm validation to evaluate accuracy of the algorithm
multxpert;https://cran.r-project.org/web/packages/multxpert/index.html;10.1172/jci.insight.147610;"For multiple comparisons for a given measure among more than 2 groups, Hommel’s procedure (to control overall false-positive rate at the 0.05 level) was used to confirm that conclusions did not differ substantially, as listed in Supplemental Table 3, using the multxpert package within R (version 3.6.2; ref"
define;https://cran.r-project.org/web/packages/define/index.html;10.1007/s10817-016-9366-4;define_ty_op introduces a new n-ary type constructor and constants and satisfying the following axioms:Here, a and r are free variables of type and , respectively, and “” is just syntactic sugar for the instance of equality
