name,paragraph,doi,synonyms,language,authors,urls,not_urls
WeBIAS,"Although these features make WeBIAS useful in complex environments, it can be very easily deployed on a single server",10.1186/s13104-015-1622-x,,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng","https://pypi.org/project/WeBIAS/, https://github.com/pawelld/webias","https://github.com/zejiang-unsw/WASP, https://github.com/stefanangrick/BIS, https://github.com/cran/WINS, https://github.com/cran/BIS, https://github.com/cran/WASP, https://cran.r-project.org/package=WASP, https://github.com/cran/BIOMASS, https://cran.r-project.org/package=WINS, https://github.com/gabrielpdb/WebIASelfCar, https://cran.r-project.org/package=BIOMASS, https://cran.r-project.org/package=BIS, https://github.com/umr-amap/BIOMASS, https://cran.r-project.org/package=BAS, https://github.com/merliseclyde/BAS, https://github.com/cran/BAS"
WeBIAS,"In efforts to facilitate easier dissemination of bioinformatic applications as web server, Daniluk et al. [278] introduced the WeBIAS platform, which is a self-contained solution that helps to make command-line programs accessible via web forms",10.1186/s13321-020-0408-x,,,"Nalini Schaduangrat,Samuel Lampa,Saw Simeon,M. Paul Gleeson,Ola Spjuth,Chanin Nantasenamat","https://pypi.org/project/WeBIAS/, https://github.com/pawelld/webias","https://github.com/zejiang-unsw/WASP, https://github.com/stefanangrick/BIS, https://github.com/cran/WINS, https://github.com/cran/BIS, https://github.com/cran/WASP, https://cran.r-project.org/package=WASP, https://github.com/cran/BIOMASS, https://cran.r-project.org/package=WINS, https://github.com/gabrielpdb/WebIASelfCar, https://cran.r-project.org/package=BIOMASS, https://cran.r-project.org/package=BIS, https://github.com/umr-amap/BIOMASS, https://cran.r-project.org/package=BAS, https://github.com/merliseclyde/BAS, https://github.com/cran/BAS"
WeBIAS,"Nevertheless, they usually have a usable application, which can be easily adapted for WeBIAS.",10.1186/s13104-015-1622-x,,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng","https://pypi.org/project/WeBIAS/, https://github.com/pawelld/webias","https://github.com/zejiang-unsw/WASP, https://github.com/stefanangrick/BIS, https://github.com/cran/WINS, https://github.com/cran/BIS, https://github.com/cran/WASP, https://cran.r-project.org/package=WASP, https://github.com/cran/BIOMASS, https://cran.r-project.org/package=WINS, https://github.com/gabrielpdb/WebIASelfCar, https://cran.r-project.org/package=BIOMASS, https://cran.r-project.org/package=BIS, https://github.com/umr-amap/BIOMASS, https://cran.r-project.org/package=BAS, https://github.com/merliseclyde/BAS, https://github.com/cran/BAS"
WeBIAS,WeBIAS manages its own user authentication and authorization,10.1186/s13104-015-1622-x,,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng","https://pypi.org/project/WeBIAS/, https://github.com/pawelld/webias","https://github.com/zejiang-unsw/WASP, https://github.com/stefanangrick/BIS, https://github.com/cran/WINS, https://github.com/cran/BIS, https://github.com/cran/WASP, https://cran.r-project.org/package=WASP, https://github.com/cran/BIOMASS, https://cran.r-project.org/package=WINS, https://github.com/gabrielpdb/WebIASelfCar, https://cran.r-project.org/package=BIOMASS, https://cran.r-project.org/package=BIS, https://github.com/umr-amap/BIOMASS, https://cran.r-project.org/package=BAS, https://github.com/merliseclyde/BAS, https://github.com/cran/BAS"
WeBIAS,WeBIAS uses its database to store these,10.1186/s13104-015-1622-x,,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng","https://pypi.org/project/WeBIAS/, https://github.com/pawelld/webias","https://github.com/zejiang-unsw/WASP, https://github.com/stefanangrick/BIS, https://github.com/cran/WINS, https://github.com/cran/BIS, https://github.com/cran/WASP, https://cran.r-project.org/package=WASP, https://github.com/cran/BIOMASS, https://cran.r-project.org/package=WINS, https://github.com/gabrielpdb/WebIASelfCar, https://cran.r-project.org/package=BIOMASS, https://cran.r-project.org/package=BIS, https://github.com/umr-amap/BIOMASS, https://cran.r-project.org/package=BAS, https://github.com/merliseclyde/BAS, https://github.com/cran/BAS"
beautifulsoup4,"Our API for the acquisition of weather data operates by scraping the web page of the automatic Brazilian weather stations [5] using the libraries requests [67] and beautifulsoup4 [68], as well the frameworks Django [69] and Django rest [70]",10.3390/s20010190,"BeautifulSoup9,Beautiful Soup”,Beautiful,beautifulsoup,Beautiful Soup,beautiful-soup,Beautiful soup,BeatifulSoup,BeautifulSoup",,"Nídia G. S. Campos,Atslands R. da Rocha,Rubens Sonsol Gondim,Ticiana L. Coelho da Silva,Danielo G. Gomes","https://github.com/wention/BeautifulSoup4, https://pypi.org/project/beautifulsoup4/, https://github.com/collegue1337/BeautifulSoup4","https://github.com/YouXianMing/BeautifulSoup4-WebCralwer, https://github.com/meteopavel/BeautifulSoup4_PEP_Parser, https://github.com/PythonDevMaster/beautifulSoup4"
catwalk,"4/ Assess the remaining 7 mice per group, 3 times per week for onset of clinical signs from 60 days of age to day 90 (if necessary) and gait analysis using the catwalk gait analysis system at 63, 77 and 91 days of age (9, 11, and 13 weeks)",10.1371/journal.pone.0023244,"CatWalk®,Catwalk X,Catwalk®,Catwalk XT,CatWalkTM,CatWalk-XT,CatwalkTM,CatWalk 7,CatWalk XT,CatWalkTM XT,CatwalkXT9,Catwalk-XT,CatWalk gait,CatWalk XTTM,CATWALK XT,CatWalk XT®,CatWalkXT,CatWalk (CW),CatwalkXT,Catwalk7",,"Richard J. Mead,Ellen Bennett,Aneurin J. Kennerley,Paul Sharp,Claire Sunyach,Paul R. Kasher,Jason Berwick,Brigitte Pettmann,Giuseppe Battaglia,Mimoun Azzouz,Andrew J. Grierson,Pamela J. Shaw",,"https://github.com/cran/talkr, https://github.com/allenai/catwalk, https://github.com/knz/catwalk, https://cran.r-project.org/package=cata, https://github.com/cran/catalog, https://cran.r-project.org/package=crawl, https://github.com/cran/crawl, https://cran.r-project.org/package=catalog, https://cran.r-project.org/package=talkr, https://github.com/cran/cata, https://github.com/nathaneastwood/catalog, https://cran.r-project.org/package=Rtwalk, https://github.com/tisztamo/Catwalk.jl, https://github.com/qlik-oss/catwalk, https://github.com/cran/Rtwalk, https://github.com/charmbracelet/catwalk"
catwalk,"Effects on rotarod performance are assessed between days 35 to 60, analysis of hind-limb muscle volume and immunohistochemistry to assess the degree of gastrocnemius innervation at day 60 in half of the cohort and the remaining cohort being assessed for motor function using the catwalk gait analysis system and for time to onset",10.1371/journal.pone.0023244,"CatWalk®,Catwalk X,Catwalk®,Catwalk XT,CatWalkTM,CatWalk-XT,CatwalkTM,CatWalk 7,CatWalk XT,CatWalkTM XT,CatwalkXT9,Catwalk-XT,CatWalk gait,CatWalk XTTM,CATWALK XT,CatWalk XT®,CatWalkXT,CatWalk (CW),CatwalkXT,Catwalk7",,"Richard J. Mead,Ellen Bennett,Aneurin J. Kennerley,Paul Sharp,Claire Sunyach,Paul R. Kasher,Jason Berwick,Brigitte Pettmann,Giuseppe Battaglia,Mimoun Azzouz,Andrew J. Grierson,Pamela J. Shaw",,"https://github.com/cran/talkr, https://github.com/allenai/catwalk, https://github.com/knz/catwalk, https://cran.r-project.org/package=cata, https://github.com/cran/catalog, https://cran.r-project.org/package=crawl, https://github.com/cran/crawl, https://cran.r-project.org/package=catalog, https://cran.r-project.org/package=talkr, https://github.com/cran/cata, https://github.com/nathaneastwood/catalog, https://cran.r-project.org/package=Rtwalk, https://github.com/tisztamo/Catwalk.jl, https://github.com/qlik-oss/catwalk, https://github.com/cran/Rtwalk, https://github.com/charmbracelet/catwalk"
catwalk,Gait performance was assessed and recorded using the catwalk analysis software,10.1371/journal.pone.0068584,"CatWalk®,Catwalk X,Catwalk®,Catwalk XT,CatWalkTM,CatWalk-XT,CatwalkTM,CatWalk 7,CatWalk XT,CatWalkTM XT,CatwalkXT9,Catwalk-XT,CatWalk gait,CatWalk XTTM,CATWALK XT,CatWalk XT®,CatWalkXT,CatWalk (CW),CatwalkXT,Catwalk7",,"Yah-se K. Abada,Huu Phuc Nguyen,Rudy Schreiber,Bart Ellenbroek",,"https://github.com/cran/talkr, https://github.com/allenai/catwalk, https://github.com/knz/catwalk, https://cran.r-project.org/package=cata, https://github.com/cran/catalog, https://cran.r-project.org/package=crawl, https://github.com/cran/crawl, https://cran.r-project.org/package=catalog, https://cran.r-project.org/package=talkr, https://github.com/cran/cata, https://github.com/nathaneastwood/catalog, https://cran.r-project.org/package=Rtwalk, https://github.com/tisztamo/Catwalk.jl, https://github.com/qlik-oss/catwalk, https://github.com/cran/Rtwalk, https://github.com/charmbracelet/catwalk"
catwalk,"In the catwalk analyses, a small number of postprocedure changes were observed, but these were not consistent",10.1021/acschemneuro.0c00794,"CatWalk®,Catwalk X,Catwalk®,Catwalk XT,CatWalkTM,CatWalk-XT,CatwalkTM,CatWalk 7,CatWalk XT,CatWalkTM XT,CatwalkXT9,Catwalk-XT,CatWalk gait,CatWalk XTTM,CATWALK XT,CatWalk XT®,CatWalkXT,CatWalk (CW),CatwalkXT,Catwalk7",,"Maria Plesia,Oliver Stevens,Gavin R. Lloyd,Catherine Kendall,Ian Coldicott,Aneurin J. Kennerley,Gaynor Miller,Pamela J. Shaw,Richard J. Mead,John C. C. Day,James J. P. Alix",,"https://github.com/cran/talkr, https://github.com/allenai/catwalk, https://github.com/knz/catwalk, https://cran.r-project.org/package=cata, https://github.com/cran/catalog, https://cran.r-project.org/package=crawl, https://github.com/cran/crawl, https://cran.r-project.org/package=catalog, https://cran.r-project.org/package=talkr, https://github.com/cran/cata, https://github.com/nathaneastwood/catalog, https://cran.r-project.org/package=Rtwalk, https://github.com/tisztamo/Catwalk.jl, https://github.com/qlik-oss/catwalk, https://github.com/cran/Rtwalk, https://github.com/charmbracelet/catwalk"
catwalk,"The catwalk gait analysis system (Noldus Instruments, version 7.1) was used to capture gait parameters in groups of 5 G93A—transgenic mice and 7 nontransgenic mice",10.1016/j.freeradbiomed.2013.04.018,"CatWalk®,Catwalk X,Catwalk®,Catwalk XT,CatWalkTM,CatWalk-XT,CatwalkTM,CatWalk 7,CatWalk XT,CatWalkTM XT,CatwalkXT9,Catwalk-XT,CatWalk gait,CatWalk XTTM,CATWALK XT,CatWalk XT®,CatWalkXT,CatWalk (CW),CatwalkXT,Catwalk7",,"Richard J. Mead,Adrian Higginbottom,Scott P. Allen,Janine Kirby,Ellen Bennett,Siân C. Barber,Paul R. Heath,Antonio Coluccia,Neelam Patel,Iain Gardner,Andrea Brancale,Andrew J. Grierson,Pamela J. Shaw",,"https://github.com/cran/talkr, https://github.com/allenai/catwalk, https://github.com/knz/catwalk, https://cran.r-project.org/package=cata, https://github.com/cran/catalog, https://cran.r-project.org/package=crawl, https://github.com/cran/crawl, https://cran.r-project.org/package=catalog, https://cran.r-project.org/package=talkr, https://github.com/cran/cata, https://github.com/nathaneastwood/catalog, https://cran.r-project.org/package=Rtwalk, https://github.com/tisztamo/Catwalk.jl, https://github.com/qlik-oss/catwalk, https://github.com/cran/Rtwalk, https://github.com/charmbracelet/catwalk"
chngpt,A second example illustrating the use of chngpt for fitting thresholded linear regression models can be found in the Additional file 1: Section B.,10.1186/s12859-017-1863-x,"R package “chngpt”,R package chngpt",,"Youyi Fong,Ying Huang,Peter B. Gilbert,Sallie R. Permar","https://cran.r-project.org/web/packages/chngpt/index.html, https://cran.r-project.org/package=chngpt, https://github.com/cran/chngpt, https://github.com/youyifong/chngpt","https://cran.r-project.org/package=chatgpt, https://cran.r-project.org/package=changepoint, https://github.com/cran/hnp, https://github.com/jcrodriguez1989/chatgpt, https://github.com/cran/changepoint, https://github.com/timsonzhu/chngpts.com, https://github.com/cran/chatgpt, https://cran.r-project.org/package=hnp"
chngpt,"All analyses were conducted in STATA 16.0 (StataCorp 2019), and double-checked in R (R Core Team R 2017) using packages chngpt (Fong et al",10.1007/s11357-020-00205-0,"R package “chngpt”,R package chngpt",R,"Zoltán Vokó,János G. Pitter","https://cran.r-project.org/web/packages/chngpt/index.html, https://cran.r-project.org/package=chngpt","https://cran.r-project.org/package=chatgpt, https://cran.r-project.org/package=changepoint, https://github.com/cran/hnp, https://github.com/jcrodriguez1989/chatgpt, https://github.com/cran/changepoint, https://github.com/timsonzhu/chngpts.com, https://github.com/cran/chatgpt, https://github.com/cran/chngpt, https://github.com/youyifong/chngpt, https://cran.r-project.org/package=hnp"
chngpt,"Linear and intercept-only (null) models were fit with the lm function and step and hinge functions were fit with the chngpt package (Fong et al., 2017)",10.3389/fpls.2020.00636,"R package “chngpt”,R package chngpt",,"Eric R. Scott,Xin Li,Ji‐Peng Wei,Nicole Kfoury,Joshua Morimoto,Mingming Guo,Amma Agyei,Albert Robbat,Selena Ahmed,Sean B. Cash,Timothy S. Griffin,John Richard Stepp,Wenyan Han,Colin M. Orians","https://cran.r-project.org/web/packages/chngpt/index.html, https://cran.r-project.org/package=chngpt, https://github.com/cran/chngpt, https://github.com/youyifong/chngpt","https://cran.r-project.org/package=chatgpt, https://cran.r-project.org/package=changepoint, https://github.com/cran/hnp, https://github.com/jcrodriguez1989/chatgpt, https://github.com/cran/changepoint, https://github.com/timsonzhu/chngpts.com, https://github.com/cran/chatgpt, https://cran.r-project.org/package=hnp"
chngpt,"Our chngpt package complements the segmented package by making three unique contributions: (1) it supports all four types of threshold effects in Fig. 1, and supports models with interaction terms between predictors subjected to thresholding and predictors not subjected to thresholding [10]; (2) the search method in segmented employs a first order approximation of the non-smooth criterion function [11], while chngpt offers two alternative search methods: exact, which optimizes the exact criterion function, ",10.1186/s12859-017-1863-x,"R package “chngpt”,R package chngpt",,"Youyi Fong,Ying Huang,Peter B. Gilbert,Sallie R. Permar","https://cran.r-project.org/web/packages/chngpt/index.html, https://cran.r-project.org/package=chngpt, https://github.com/cran/chngpt, https://github.com/youyifong/chngpt","https://cran.r-project.org/package=chatgpt, https://cran.r-project.org/package=changepoint, https://github.com/cran/hnp, https://github.com/jcrodriguez1989/chatgpt, https://github.com/cran/changepoint, https://github.com/timsonzhu/chngpts.com, https://github.com/cran/chatgpt, https://cran.r-project.org/package=hnp"
chngpt,chngpt is an open source software and can be downloaded from the Comprehensive R Archive Network,10.1186/s12859-017-1863-x,"R package “chngpt”,R package chngpt",R,"Youyi Fong,Ying Huang,Peter B. Gilbert,Sallie R. Permar","https://cran.r-project.org/web/packages/chngpt/index.html, https://cran.r-project.org/package=chngpt","https://cran.r-project.org/package=chatgpt, https://cran.r-project.org/package=changepoint, https://github.com/cran/hnp, https://github.com/jcrodriguez1989/chatgpt, https://github.com/cran/changepoint, https://github.com/timsonzhu/chngpts.com, https://github.com/cran/chatgpt, https://github.com/cran/chngpt, https://github.com/youyifong/chngpt, https://cran.r-project.org/package=hnp"
data.table,"For data preparation and descriptive statistics, we used the packages haven [35], dplyr [36], tidyr [37], car [38], ggplot2 [39], lsmeans [34], lmerTest [40], and data.table [41].",10.2196/20329,data.table_1,,"Esther Stalujanis,Joel Neufeld,Martina Glaus Stalder,Angelo Belardi,Marion Tegethoff,Gunther Meinlschmidt","https://cran.r-project.org/web/packages/data.table/index.html, https://github.com/Rdatatable/data.table, https://github.com/cran/data.table, https://cran.r-project.org/package=data.table","https://github.com/daniel-nagy/md-data-table, https://github.com/jbetancur/react-data-table-component, https://cran.r-project.org/package=rqdatatable, https://cran.r-project.org/package=atable, https://github.com/cran/data.table.threads, https://github.com/cran/atable, https://github.com/Anirban166/data.table.threads, https://github.com/DataTables/DataTables, https://github.com/WinVector/rqdatatable, https://cran.r-project.org/package=data.table.threads, https://github.com/facebookarchive/fixed-data-table, https://github.com/cran/rqdatatable, https://github.com/arminstroebel/atable"
data.table,"In writing these scripts, we used the following packages: readr [76], dplyr [77], ggplot2 [78], tidyr [79], reshape2 [80], ggrepel [81], cowplot [82], data.table [83], UpSetR [84], BSgenome.Hsapiens.UCSC.hg38 [85, 86], and Rtsne [87].",10.1371/journal.pone.0239197,data.table_1,,"Weston R. Bodily,Brian H. Shirts,Tom Walsh,Süleyman Gülsüner,Mary‐Claire King,Alyssa Parker,Moom R. Roosan,Stephen Piccolo","https://cran.r-project.org/web/packages/data.table/index.html, https://github.com/Rdatatable/data.table, https://github.com/cran/data.table, https://cran.r-project.org/package=data.table","https://github.com/daniel-nagy/md-data-table, https://github.com/jbetancur/react-data-table-component, https://cran.r-project.org/package=rqdatatable, https://cran.r-project.org/package=atable, https://github.com/cran/data.table.threads, https://github.com/cran/atable, https://github.com/Anirban166/data.table.threads, https://github.com/DataTables/DataTables, https://github.com/WinVector/rqdatatable, https://cran.r-project.org/package=data.table.threads, https://github.com/facebookarchive/fixed-data-table, https://github.com/cran/rqdatatable, https://github.com/arminstroebel/atable"
data.table,"Other R packages used in the analyses and data visualisation were the following: data.table [52], dplyr [53], gridExtra [54], mapdata [55], mcmcplots [56], MCMCvis [57], plyr [58], RColorBrewer [59], rgdal [60], readxl [61], tidyverse [62], viridis [63], and writexl [64].",10.1371/journal.pbio.3001296,data.table_1,R,"Tatsuya Amano,Violeta Berdejo‐Espinola,Alec P. Christie,Kate Willott,Munemitsu Akasaka,András Báldi,Anna Berthinussen,Sandro Bertolino,Andrew J. Bladon,Min Chen,Chang‐Yong Choi,Magda Bou Dagher Kharrat,Luis G. de Oliveira,Perla Farhat,Marina Golivets,Nataly Hidalgo Aranzamendi,Kerstin Jantke,Joanna Kajzer‐Bonk,M. Çisel Kemahlı Aytekin,Igor Khorozyan,Kensuke Kito,Ko Konno,Da‐Li Lin,Nick A. Littlewood,Yang Liu,Yifan Liu,Matthias‐Claudio Loretto,Valentina Marconi,Philip A. Martin,William H. Morgan,Juan Pablo Narváez-Gómez,Pablo José Negret,Elham Nourani,José Manuel Ochoa Quintero,Nancy Ockendon,Rachel Rui Ying Oh,Silviu O. Petrovan,Ana Cláudia Piovezan Borges,Ingrid L. Pollet,Danielle Leal Ramos,Ana L. Reboredo Segovia,A. Nayelli Rivera‐Villanueva,Ricardo Rocha,Marie‐Morgane Rouyer,Katherine A. Sainsbury,Richard Schuster,Dominik Schwab,Çağan H. Şekercioğlu,Hae-Min Seo,Gorm E. Shackelford,Yushin Shinoda,Rebecca K. Smith,Shan-dar Tao,Ming-shan Tsai,Elizabeth H. M. Tyler,Flóra Vajna,José O. Valdebenito,Svetlana Vozykova,Paweł Waryszak,Veronica Zamora‐Gutierrez,Rafael Dudeque Zenni,Wenjun Zhou,William J. Sutherland","https://cran.r-project.org/web/packages/data.table/index.html, https://github.com/Rdatatable/data.table, https://github.com/cran/data.table, https://cran.r-project.org/package=data.table","https://github.com/daniel-nagy/md-data-table, https://github.com/jbetancur/react-data-table-component, https://cran.r-project.org/package=rqdatatable, https://cran.r-project.org/package=atable, https://github.com/cran/data.table.threads, https://github.com/cran/atable, https://github.com/Anirban166/data.table.threads, https://github.com/DataTables/DataTables, https://github.com/WinVector/rqdatatable, https://cran.r-project.org/package=data.table.threads, https://github.com/facebookarchive/fixed-data-table, https://github.com/cran/rqdatatable, https://github.com/arminstroebel/atable"
dplyr,"Packages utilized include dplyr (Wickham, Francois, Henry, & Müller, 2019), dunn.test (Dinno, 2017), ggplot2 (Wickham, 2016), reshape2 (Wickham, 2007), RColorBrewer (Neuwirth, 2014), Rmisc (Hope, 2013), and wesanderson (Ram & Wickham, 2018).",10.1002/ece3.5580,"R package 'corrr' and 'dplyr,R library dplyr,R packages dplyr,R library “dplyr,dplyr R package,R package dplyr,dplyr,dplyr_0,R package “dplyr”,dplyr package,R-package dplyr,dplyr’,dplyr R-package,dplyr42,package dplyr,R-package ‘dplyr,R package “dplyr,R package ‘dplyr,dplyr R,plyr,dply,dplyr19,PLYR,R package ‘dplyr’,R packages ‘dplyr’,R Package dplyr",,"Emily C. Jennings,Matthew W. Korthauer,Trinity L. Hamilton,Joshua B. Benoit","https://github.com/cran/dplyr, https://github.com/tidyverse/dplyr, https://cran.r-project.org/package=dplyr, https://cran.r-project.org/web/packages/dplyr/index.html","https://cran.r-project.org/package=multidplyr, https://github.com/cran/dtplyr, https://github.com/DPLYR-dev/SplashScreenFlutterPackage, https://github.com/coolbutuseless/dplyr-cli, https://github.com/cran/multidplyr, https://github.com/justmarkham/dplyr-tutorial, https://cran.r-project.org/package=dplyrAssist, https://github.com/tidyverse/dtplyr, https://github.com/snowflakedb/dplyr-snowflakedb, https://cran.r-project.org/package=dtplyr, https://github.com/cran/dplyrAssist, https://github.com/cardiomoon/dplyrAssist, https://github.com/tidyverse/multidplyr"
dplyr,"The figures generated during sraX analysis are achieved using R v.3.6.1 and the additional following packages: ggplot2 (Wickham, 2016), dplyr (Wickham et al., 2019), and gridExtra (Auguie, 2017)",10.3389/fmicb.2020.00052,"R package 'corrr' and 'dplyr,R library dplyr,R packages dplyr,R library “dplyr,dplyr R package,R package dplyr,dplyr,dplyr_0,R package “dplyr”,dplyr package,R-package dplyr,dplyr’,dplyr R-package,dplyr42,package dplyr,R-package ‘dplyr,R package “dplyr,R package ‘dplyr,dplyr R,plyr,dply,dplyr19,PLYR,R package ‘dplyr’,R packages ‘dplyr’,R Package dplyr",R,Leonardo G. Panunzi,"https://github.com/cran/dplyr, https://github.com/tidyverse/dplyr, https://cran.r-project.org/package=dplyr, https://cran.r-project.org/web/packages/dplyr/index.html","https://cran.r-project.org/package=multidplyr, https://github.com/cran/dtplyr, https://github.com/DPLYR-dev/SplashScreenFlutterPackage, https://github.com/coolbutuseless/dplyr-cli, https://github.com/cran/multidplyr, https://github.com/justmarkham/dplyr-tutorial, https://cran.r-project.org/package=dplyrAssist, https://github.com/tidyverse/dtplyr, https://github.com/snowflakedb/dplyr-snowflakedb, https://cran.r-project.org/package=dtplyr, https://github.com/cran/dplyrAssist, https://github.com/cardiomoon/dplyrAssist, https://github.com/tidyverse/multidplyr"
dplyr,"The package depends on existing R packages dplyr (Wickham & Francois, 2015), minpack.lm (Elzhov et al., 2015), fBasics (Wuertz, Setz & Chalabi, 2014), and ggplot2 (Wickham, 2009).",10.7717/peerj.4251,"R package 'corrr' and 'dplyr,R library dplyr,R packages dplyr,R library “dplyr,dplyr R package,R package dplyr,dplyr,dplyr_0,R package “dplyr”,dplyr package,R-package dplyr,dplyr’,dplyr R-package,dplyr42,package dplyr,R-package ‘dplyr,R package “dplyr,R package ‘dplyr,dplyr R,plyr,dply,dplyr19,PLYR,R package ‘dplyr’,R packages ‘dplyr’,R Package dplyr",R,"Mehmet Umut Caglar,Ashley I. Teufel,Claus O. Wilke","https://github.com/cran/dplyr, https://github.com/tidyverse/dplyr, https://cran.r-project.org/package=dplyr, https://cran.r-project.org/web/packages/dplyr/index.html","https://cran.r-project.org/package=multidplyr, https://github.com/cran/dtplyr, https://github.com/DPLYR-dev/SplashScreenFlutterPackage, https://github.com/coolbutuseless/dplyr-cli, https://github.com/cran/multidplyr, https://github.com/justmarkham/dplyr-tutorial, https://cran.r-project.org/package=dplyrAssist, https://github.com/tidyverse/dtplyr, https://github.com/snowflakedb/dplyr-snowflakedb, https://cran.r-project.org/package=dtplyr, https://github.com/cran/dplyrAssist, https://github.com/cardiomoon/dplyrAssist, https://github.com/tidyverse/multidplyr"
ecopy,"Richness and Good’s coverage for the Phaeocystis assemblage was calculated with 100 permutations using the “ecopy” (Lemoine, 2015) and “scikit-bio” packages on Python 3.6.1",10.3389/fmicb.2020.01847,copy,Python,"Swan L. S. Sow,Thomas W. Trull,Levente Bodrossy","https://pypi.org/project/ecopy/, https://github.com/Auerilas/ecopy","https://cran.r-project.org/package=ioncopy, https://cran.r-project.org/package=eply, https://github.com/naolipth/ECOPY_23241, https://github.com/cran/entropy, https://github.com/wlandau/eply, https://cran.r-project.org/package=netropy, https://github.com/cran/netropy, https://github.com/cran/ioncopy, https://github.com/sustainableaviation/EcoPyLot, https://github.com/cran/eply, https://github.com/cran/ecp, https://cran.r-project.org/package=ecp, https://github.com/peterroe/ECopy, https://cran.r-project.org/package=entropy, https://github.com/clementmaxwell/EcoPyCSim, https://github.com/termehs/netropy"
ecopy,"The abundances were square‐root transformed (to match the transformation of the abundance matrix used in the Bray–Curtis calculation), and the analysis was conducted in Python using ecopy's simper function.",10.1002/ece3.7299,copy,Python,"Susann Rossbach,Benjamin C. C. Hume,Anny Cárdenas,Gabriela Perna,Christian R. Voolstra,Carlos M. Duarte","https://pypi.org/project/ecopy/, https://github.com/Auerilas/ecopy","https://cran.r-project.org/package=ioncopy, https://cran.r-project.org/package=eply, https://github.com/naolipth/ECOPY_23241, https://github.com/cran/entropy, https://github.com/wlandau/eply, https://cran.r-project.org/package=netropy, https://github.com/cran/netropy, https://github.com/cran/ioncopy, https://github.com/sustainableaviation/EcoPyLot, https://github.com/cran/eply, https://github.com/cran/ecp, https://cran.r-project.org/package=ecp, https://github.com/peterroe/ECopy, https://cran.r-project.org/package=entropy, https://github.com/clementmaxwell/EcoPyCSim, https://github.com/termehs/netropy"
ecopy,We then used this information to generate a Bray-Curtis distance matrix using the ecopy package in Python,10.1186/s12915-020-00804-5,copy,Python,"Alexander L. Jaffe,Cindy J. Castelle,Paula B. Matheus Carnevali,Simonetta Gribaldo,Jillian F. Banfield","https://pypi.org/project/ecopy/, https://github.com/Auerilas/ecopy","https://cran.r-project.org/package=ioncopy, https://cran.r-project.org/package=eply, https://github.com/naolipth/ECOPY_23241, https://github.com/cran/entropy, https://github.com/wlandau/eply, https://cran.r-project.org/package=netropy, https://github.com/cran/netropy, https://github.com/cran/ioncopy, https://github.com/sustainableaviation/EcoPyLot, https://github.com/cran/eply, https://github.com/cran/ecp, https://cran.r-project.org/package=ecp, https://github.com/peterroe/ECopy, https://cran.r-project.org/package=entropy, https://github.com/clementmaxwell/EcoPyCSim, https://github.com/termehs/netropy"
ecopy,"We then used this matrix to compute distance metrics between each genome based on protein content using the ecopy package in Python (method=‘jaccard’, transform=‘1’) and performing a principal-coordinate analysis (PCoA) using the skbio package",10.1128/mBio.00521-21,copy,Python,"Alexander L. Jaffe,Alex D. Thomas,Christine He,Ray Keren,Luis E. Valentin-Alvarado,Patrick Munk,Keith Bouma‐Gregson,Ibrahim Farag,Yuki Amano,Rohan Sachdeva,Patrick T. West,Jillian F. Banfield","https://pypi.org/project/ecopy/, https://github.com/Auerilas/ecopy","https://cran.r-project.org/package=ioncopy, https://cran.r-project.org/package=eply, https://github.com/naolipth/ECOPY_23241, https://github.com/cran/entropy, https://github.com/wlandau/eply, https://cran.r-project.org/package=netropy, https://github.com/cran/netropy, https://github.com/cran/ioncopy, https://github.com/sustainableaviation/EcoPyLot, https://github.com/cran/eply, https://github.com/cran/ecp, https://cran.r-project.org/package=ecp, https://github.com/peterroe/ECopy, https://cran.r-project.org/package=entropy, https://github.com/clementmaxwell/EcoPyCSim, https://github.com/termehs/netropy"
