id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,prediction,true_label
3563,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/guanhuaw/MIRTorch,0,0
3564,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/philchalmers/mirt/,0,1
3565,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/mirth-lang/mirth,0,0
3566,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=D3mirt,0,0
3567,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=miRtest,0,0
3568,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=mirtCAT,0,0
3569,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/BioMedIA/MIRTK,0,0
3570,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=mirt,0,1
3571,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=emIRT,0,0
3572,mirt,10.3389/fpsyg.2016.00109,"The increase in computing power of personal computers and the development of advanced psychometric software—for example, the “mirt” package in R (R Core Team, 2015), Mplus (Muthén and Muthén, 1998–2012), and flexMIRT (Cai, 2013)—now make it possible to calibrate complex IRT models on relatively long tests with large samples","Shengyu Jiang,Chun Wang,David J. Weiss","Statistics,Item response theory,Respondent,Sample size determination,Sample (material)","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/cran/mirt,0,1
3573,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/JeffFessler/mirt,0,0
3574,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/guanhuaw/MIRTorch,0,0
3575,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/philchalmers/mirt/,0,1
3576,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/mirth-lang/mirth,0,0
3577,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=D3mirt,0,0
3578,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=miRtest,0,0
3579,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=mirtCAT,0,0
3580,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/BioMedIA/MIRTK,0,0
3581,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=mirt,0,1
3582,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://cran.r-project.org/package=emIRT,0,0
3583,mirt,10.3390/ijerph18030879,"The EFA and DIF were performed with the R packages “psych” and “mirt”, respectively [35,36]","Sha Li,Dyt Fong,Lai Yin Sarah ??? Wan,Bradley McPherson,Esther Yuet Ying Lau,Lixi Huang,Msm Ip,Janet Yuen Ha Wong","Cronbach's alpha,Neuroticism,Confirmatory factor analysis,Scale (ratio),Reliability (semiconductor),Psychology,Extraversion and introversion","https://cran.r-project.org/package=mirt, https://github.com/philchalmers/mirt/, https://github.com/cran/mirt",https://github.com/cran/mirt,0,1
3584,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/cran/mixKernel,0,1
3585,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=isokernel,0,0
3586,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=mixKernel,0,1
3587,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/ipfgao/mixkernel,0,0
3588,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=GoFKernel,0,0
3589,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=KernelKnn,0,0
3590,mixKernel,10.3389/fmicb.2021.609048,(2018) combined metagenomic data and environmental measures of the TARA ocean expedition using unsupervised MKL with the mixKernel package,"Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/PayamEmami/data_integration_mixkernel,0,0
3591,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/cran/mixKernel,0,1
3592,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=isokernel,0,0
3593,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=mixKernel,0,1
3594,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/ipfgao/mixkernel,0,0
3595,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=GoFKernel,0,0
3596,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=KernelKnn,0,0
3597,mixKernel,10.3389/fmicb.2021.609048,"Here we addressed all these questions, while also providing some examples of how previous kernel-based tools like MiRKAT and mixKernel can fit into our framework.","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/PayamEmami/data_integration_mixkernel,0,0
3598,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/cran/mixKernel,0,1
3599,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=isokernel,0,0
3600,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=mixKernel,0,1
3601,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/ipfgao/mixkernel,0,0
3602,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=GoFKernel,0,0
3603,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=KernelKnn,0,0
3604,mixKernel,10.3389/fmicb.2021.609048,"Some examples are Link-HD (Zingaretti et al., 2020), mixKernel (Mariette et al., 2018), and MOFA (Argelaguet et al., 2018), all focused in the unsupervised learning setting","Elies Ramon,Lluís A. Belanche-Muñoz,Francesc Molist,Raquel Quintanilla,Miguel Pérez‐Enciso,Yuliaxis Ramayo‐Caldas","Kernel (algebra),Computer science,Microbiome,Metagenomics,Artificial intelligence,Cluster analysis,Multiple kernel learning","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/PayamEmami/data_integration_mixkernel,0,0
3605,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/cran/mixKernel,0,1
3606,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=isokernel,0,0
3607,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=mixKernel,0,1
3608,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/ipfgao/mixkernel,1,0
3609,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=GoFKernel,0,0
3610,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=KernelKnn,0,0
3611,mixKernel,10.3389/fonc.2020.01030,"mixKernel (45) is a R package compatible with mixOmics, which allows integration of multiple datasets by representing each dataset through a kernel that provides pairwise information between samples","Giovanna Nicora,Francesca Vitali,Arianna Dagliati,Nophar Geifman,Riccardo Bellazzi","Repurposing,Omics,Data integration,Precision medicine,Computer science,Data science,Biomarker discovery,Precision oncology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/PayamEmami/data_integration_mixkernel,0,0
3612,mixKernel,10.3390/metabo11060407,"The mixKernel [35] (https://CRAN.R-project.org/package=mixKernel, v0.3, accessed on 11 May 2021) package was used to compute the kernel matrix from the original data","Marie Tremblay‐Franco,Cécile Canlet,Philippe Pinton,Yannick Lippi,Roselyne Gautier,Claire Naylies,Manon Neves,Isabelle P. Oswald,Laurent Debrauwer,Imourana Alassane‐Kpembi","Metabolomics,Transcriptome,Biology,Omics,Computational biology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://github.com/cran/mixKernel,0,1
3613,mixKernel,10.3390/metabo11060407,"The mixKernel [35] (https://CRAN.R-project.org/package=mixKernel, v0.3, accessed on 11 May 2021) package was used to compute the kernel matrix from the original data","Marie Tremblay‐Franco,Cécile Canlet,Philippe Pinton,Yannick Lippi,Roselyne Gautier,Claire Naylies,Manon Neves,Isabelle P. Oswald,Laurent Debrauwer,Imourana Alassane‐Kpembi","Metabolomics,Transcriptome,Biology,Omics,Computational biology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=isokernel,0,0
3614,mixKernel,10.3390/metabo11060407,"The mixKernel [35] (https://CRAN.R-project.org/package=mixKernel, v0.3, accessed on 11 May 2021) package was used to compute the kernel matrix from the original data","Marie Tremblay‐Franco,Cécile Canlet,Philippe Pinton,Yannick Lippi,Roselyne Gautier,Claire Naylies,Manon Neves,Isabelle P. Oswald,Laurent Debrauwer,Imourana Alassane‐Kpembi","Metabolomics,Transcriptome,Biology,Omics,Computational biology","https://cran.r-project.org/package=mixKernel, https://github.com/cran/mixKernel",https://cran.r-project.org/package=mixKernel,0,1
