id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
3145,knitr,10.1136/bmjopen-2019-031251,"All analyses were performed using the R statistical language (R Foundation for Statistical Computing, Vienna, Austria, V.3.5.3 with packages knitr, Gmisc, ggplot2, tidyverse, intubate).","Robert Luben,Shabina Hayat,Anthony P. Khawaja,Nicholas J. Wareham,Paul D.P. Pharoah,Kay‐Tee Khaw","Medicine,EPIC,Epidemiology,Cohort","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr","https://github.com/cran/knitr,https://cran.r-project.org/package=docknitr,https://github.com/yihui/knitr,https://cran.r-project.org/package=knitr,https://github.com/betanalpha/knitr_case_studies,https://github.com/yihui/knitr-book,https://github.com/jimhester/knitrBootstrap,https://github.com/yihui/knitr-examples,https://cran.r-project.org/package=ezknitr,https://cran.r-project.org/package=knitrdata,https://cran.r-project.org/package=knitrBootstrap","0.1647317558526992,0.0884403958916664,0.0571864545345306,0.0312680453062057,0.0,0.0,0.0,0.0,-0.0372243374586105,-0.041557028889656,-0.0442610159516334"
3159,knitr,10.1186/s12859-016-1125-3,"At the end of the pipeline, a full report of all results could be produced using “literate programming” tools such as knitr [41] or sweave [42].","Nathan James Allen Cormier,Tyler Kolisnik,Mark Bieda","Computer science,Pipeline (software),Workflow,Pipeline transport,Turnkey,Software,Scripting language","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr","https://cran.r-project.org/package=knitrdata,https://github.com/yihui/knitr,https://github.com/yihui/knitr-book,https://cran.r-project.org/package=knitr,https://github.com/cran/knitr,https://github.com/jimhester/knitrBootstrap,https://cran.r-project.org/package=ezknitr,https://github.com/yihui/knitr-examples,https://github.com/betanalpha/knitr_case_studies,https://cran.r-project.org/package=docknitr,https://cran.r-project.org/package=knitrBootstrap","0.3507607281208038,0.2519147992134094,0.2321035116910934,0.2311089485883712,0.1926573812961578,0.1711485981941223,0.1110056638717651,0.0955764353275299,0.0378881134092807,0.0286428835242986,0.0204289332032203"
3167,knitr,10.1186/s12859-021-03970-7,"[32], zoo version 1.8-7 [33], sm version 2.2-5.6 [34], cowplot version 1.0.0 [35], ggplot2 version 3.2.1 [36], knitr version 1.27 [37], microbenchmark version 1.4-7 [38], and RcolorBrewer version 1.1-2 [39]","Lisa Amrhein,Christiane Fuchs","Profiling (computer programming),Maximum likelihood,R package,Expression (computer science)","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr","https://github.com/cran/knitr,https://github.com/yihui/knitr-examples,https://github.com/betanalpha/knitr_case_studies,https://github.com/yihui/knitr-book,https://github.com/jimhester/knitrBootstrap,https://github.com/yihui/knitr,https://cran.r-project.org/package=knitrdata,https://cran.r-project.org/package=knitr,https://cran.r-project.org/package=ezknitr,https://cran.r-project.org/package=docknitr,https://cran.r-project.org/package=knitrBootstrap","0.3554083704948425,0.2985241413116455,0.2781240344047546,0.2312637716531753,0.2238184213638305,0.195404902100563,0.1921811252832412,0.1858164966106414,0.1326379925012588,0.0697337239980697,0.0309252236038446"
3178,knitr,10.12688/f1000research.13049.2,"The framework outputs a file collection that includes a dynamically generated PDF report using R, knitr, and LaTeX, as well as publication-ready table and figure files","Travis L. Jensen,Michael Frasketi,Kevin P. Conway,Leigh Villarroel,Heather Hill,Konstantinos Krampis,Johannes B. Goll","Bioconductor,Computer science,Cloud computing,RNA-Seq","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr","https://github.com/cran/knitr,https://cran.r-project.org/package=knitrdata,https://github.com/yihui/knitr,https://cran.r-project.org/package=knitr,https://cran.r-project.org/package=ezknitr,https://cran.r-project.org/package=knitrBootstrap,https://github.com/betanalpha/knitr_case_studies,https://github.com/yihui/knitr-book,https://github.com/jimhester/knitrBootstrap,https://github.com/yihui/knitr-examples,https://cran.r-project.org/package=docknitr","0.2962183058261871,0.2294677495956421,0.2078118324279785,0.0671347975730896,0.0448257997632026,0.0306557826697826,0.0,0.0,0.0,0.0,-0.0061034644022583"
3188,knitr,10.3390/jintelligence6030041,"All analyses were conducted in R [71] using RStudio [72] and the packages psych [73], lm.beta [74], knitr [75], apaTables [76], caret [77], tidyverse [78], and readr [79]","Matthias Ziegler,Aaron Peikert","Cognition,Perspective (graphical),Set (abstract data type),Psychology,Cognitive psychology,Predictive validity,German","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr","https://cran.r-project.org/package=knitr,https://github.com/cran/knitr,https://cran.r-project.org/package=knitrdata,https://github.com/yihui/knitr,https://cran.r-project.org/package=docknitr,https://github.com/betanalpha/knitr_case_studies,https://github.com/yihui/knitr-book,https://github.com/jimhester/knitrBootstrap,https://github.com/yihui/knitr-examples,https://cran.r-project.org/package=ezknitr,https://cran.r-project.org/package=knitrBootstrap","0.1350580155849456,0.1163031682372093,0.114677757024765,0.0765764117240905,0.0654470920562744,0.0,0.0,0.0,0.0,-0.0332945249974727,-0.0484729222953319"
3198,kontroller,10.7554/eLife.27670,"Using kontroller to automate the process, we performed a direct search on hardware to find the best distribution of control signals that was closest to the desired Gaussian distribution","Srinivas Gorur-Shandilya,Mahmut Demir,Junjiajia Long,Damon A. Clark,Thierry Emonet","Stimulus (psychology),Olfactory receptor,Odor,Neuroscience,Olfaction,Transduction (biophysics)",https://github.com/emonetlab/kontroller,"https://github.com/alpsarikisla/PokeDev_WinFormsKontrolleri,https://github.com/alpsarikisla/AgeOf_WinformsKontrolleri,https://github.com/raghavk92/Kontroller,https://github.com/emonetlab/kontroller,https://cran.r-project.org/package=netcontrol,https://cran.r-project.org/package=control,https://github.com/tpneill/nanoKontroller,https://github.com/meromelo/Kontroller,https://cran.r-project.org/package=poolHelper,https://cran.r-project.org/package=rcontroll,https://pypi.org/project/kontroller/,https://cran.r-project.org/package=controlTest","0.5189300411522634,0.5022222222222222,0.1881593614816665,0.1659237295389175,0.150685042142868,0.1376028060913086,0.0698693245649337,0.0409019961953163,0.0034962417557835,-0.0464492663741111,-0.0613530725240707,-0.1258226633071899"
3208,kontroller,10.7554/eLife.27670,"We wrote a general-purpose acquisition and control system called kontroller (available at https://github.com/emonetlab/kontroller) in MATLAB (Mathworks, Inc.) to control MFCs, valves and LEDs and to collect data from electrophysiology and the stimulus measurement.","Srinivas Gorur-Shandilya,Mahmut Demir,Junjiajia Long,Damon A. Clark,Thierry Emonet","Stimulus (psychology),Olfactory receptor,Odor,Neuroscience,Olfaction,Transduction (biophysics)",https://github.com/emonetlab/kontroller,"https://github.com/raghavk92/Kontroller,https://github.com/emonetlab/kontroller,https://github.com/tpneill/nanoKontroller,https://github.com/meromelo/Kontroller,https://cran.r-project.org/package=control,https://github.com/alpsarikisla/AgeOf_WinformsKontrolleri,https://cran.r-project.org/package=poolHelper,https://github.com/alpsarikisla/PokeDev_WinFormsKontrolleri,https://cran.r-project.org/package=netcontrol,https://cran.r-project.org/package=rcontroll,https://pypi.org/project/kontroller/,https://cran.r-project.org/package=controlTest","0.1764099895954132,0.1659237295389175,0.0698693245649337,0.0409019961953163,0.0,0.0,0.0,0.0,0.0,-0.0464492663741111,-0.0613530725240707,-0.1258226633071899"
3225,libmesh,10.1007/s00466-017-1381-8,"For the implementation we used the C++ library libmesh [33], and the multi-frontal direct solver mumps [2] to solve the resulting linear systems","Lorenz Berger,Rafel Bordas,David Kay,Simon Tavener","Poromechanics,Finite element method,Mathematical analysis,Compressibility,Mathematics,Mixed finite element method",https://github.com/libMesh/libmesh,"https://github.com/libMesh/libmesh,https://github.com/LoicMarechal/libMeshb,https://github.com/libMesh/TIMPI,https://cran.r-project.org/package=clime,https://github.com/Ylianst/LibMeshCtrl,https://cran.r-project.org/package=libgeos,https://cran.r-project.org/package=calibmsm,https://github.com/libMesh/Documents,https://cran.r-project.org/package=limexhub,https://pypi.org/project/libmesh/,https://cran.r-project.org/package=lime","0.3345023691654205,0.1743511110544204,0.0629428029060363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3235,logspline,10.1038/s41387-021-00154-3,"For calculating tail probabilities on permutation tests, the logspline-library was used","Yasaman Shahkhalili,Cathríona R. Monnard,Dominik Grathwohl,Julien Sauser,Maurice Beaumont,Corinne Ammon Zufferey,Katherine Macé","Postprandial,Medicine,Glycemic,Infant formula,Lactose,Insulin,Casein,Whey protein,Hydrolyzed protein","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline","https://github.com/OpenMandrivaAssociation/R-logspline,https://github.com/clearlinux-pkgs/R-logspline,https://github.com/mlr3learners/mlr3learners.logspline,https://github.com/cran/logspline,https://github.com/francescoalemanno/LogSpline.jl,https://cran.r-project.org/package=lgspline,https://cran.r-project.org/package=polspline,https://cran.r-project.org/package=lspline,https://cran.r-project.org/package=logspline","0.5611919191919191,0.5286837606837608,0.0985262617468833,0.0863890200853347,0.0347080379724502,0.0118330214172601,-0.0465705841779708,-0.0560180135071277,-0.0619275420904159"
3244,logspline,10.1186/s12870-019-1791-1,"All the statistical analyses and plots were performed using both Past multivariate statistics software package v3.0 [63] and the computing environment R 3.5.1 (R Development Core Team, 2005) with the following packages: ‘dplyr’, ‘fitdistrplus’, ‘ggplot2’, ‘logspline’, ‘multcomp’, ‘nsRFA’, and ‘Rmisc’.","Gennaro Carotenuto,Ivan Sciascia,Ludovica Oddi,Veronica Volpe,Andrea Genre","Medicago truncatula,Biology,Endoreduplication,Cell biology,Symbiosis,Mutant","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline","https://github.com/OpenMandrivaAssociation/R-logspline,https://github.com/mlr3learners/mlr3learners.logspline,https://github.com/cran/logspline,https://github.com/clearlinux-pkgs/R-logspline,https://cran.r-project.org/package=logspline,https://cran.r-project.org/package=polspline,https://cran.r-project.org/package=lspline,https://github.com/francescoalemanno/LogSpline.jl,https://cran.r-project.org/package=lgspline","0.5767374517374517,0.0878408998250961,0.0,0.0,-0.0133993839845061,-0.0212503969669342,-0.0400204434990882,-0.0446914881467819,-0.1098005399107933"
3253,logspline,10.3390/ijerph18189589,"For statistical inference, the Savage-Dickey Bayes Factors (BF10) were computed [73,74] by using the package logspline 2.1.15 [75]","Valentina Moro,Michela Corbella,Silvio Ionta,Federico Ferrari,Michele Scandola","Spinal cord injury,Cognition,Physical medicine and rehabilitation","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline","https://github.com/OpenMandrivaAssociation/R-logspline,https://github.com/clearlinux-pkgs/R-logspline,https://github.com/cran/logspline,https://cran.r-project.org/package=polspline,https://github.com/mlr3learners/mlr3learners.logspline,https://cran.r-project.org/package=logspline,https://github.com/francescoalemanno/LogSpline.jl,https://cran.r-project.org/package=lspline,https://cran.r-project.org/package=lgspline","0.5718864468864469,0.4649572649572649,0.0431983731687068,0.0245461817830801,-0.0099430186673998,-0.0189611427485942,-0.0193708389997482,-0.0335682183504104,-0.0560333952307701"
3258,lubridate,10.1007/s00228-020-03052-2,"R-studio (version 1.2.1335) with the packages dplyr, readr, lubridate, stringr, openxlsx, comorbidity, table 1, geepack, ggplot2, grid, and gridExtra was used for the data scripts, analysis, and visualization.","Birgit A. Damoiseaux‐Volman,Stephanie Medlock,Kimmy Raven,Danielle Sent,Johannes A. Romijn,Nathalie van der Velde,Ameen Abu‐Hanna",Medicine,"https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://github.com/tidyverse/lubridate,https://github.com/cran/lubridate,https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=lubridate,https://cran.r-project.org/package=validate,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=umbridge,https://cran.r-project.org/package=lidaRtRee","0.1358556598424911,0.0559220612049102,0.0285171121358871,0.0175395905971527,0.0018079401925206,0.0,-0.0572366528213024,-0.1029349714517593"
3272,lubridate,10.1038/s41598-021-87837-0,"""All the analyses described above were performed using R and its packages, including the following: """"tidyverse"""" (for data wrangling and visualization), """"igraph"""" (for network analysis), """"lubridate"""" (for handling date), """"ggraph"""" (for visualization), """"slam"""" (for data wrangling), and """"poweRlaw"""" (for analyzing power law distribution).""","Wonkwang Jo,Dukjin Chang,Myoungsoon You,Ghi-Hoon Ghim","Contact tracing,Coronavirus disease 2019 (COVID-19),Metropolitan area,Metric (unit),Social network analysis,Social network (sociolinguistics)","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=validate,https://cran.r-project.org/package=lidaRtRee,https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=lubridate,https://github.com/cran/lubridate,https://github.com/tidyverse/lubridate,https://cran.r-project.org/package=umbridge,https://github.com/itsame-mcl/learnr-lubridate","0.1782157123088836,0.1608308106660843,0.1562519967555999,0.1322503387928009,0.1082590818405151,0.0576291531324386,0.0033337054774165,0.0"
3281,lubridate,10.1186/s12889-018-5897-4,"Several packages were loaded into R for use with the analyses, including “psych”, “effsize”, “lubridate”, “rms”, and “pscl”","Kevin Belanger,Joel D. Barnes,Patricia E. Longmuir,Kristal D. Anderson,Brenda Bruner,Jennifer L. Copeland,Melanie Gregg,Nathan Hall,Angela M. Kolen,Kirstin N. Lane,Barbi Law,Dany J. MacDonald,Luc J. Martin,Travis J. Saunders,Dwayne P. Sheehan,Michelle Stone,Sarah J. Woodruff,Mark S. Tremblay","Health literacy,Biostatistics,Medicine,Guideline,Competence (human resources)","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=validate,https://github.com/cran/lubridate,https://github.com/tidyverse/lubridate,https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=lubridate,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=lidaRtRee,https://cran.r-project.org/package=umbridge","0.1005229875445365,0.0982936471700668,0.0944627821445465,0.0414514690637588,0.0225060768425464,0.0,-0.0019770339131355,-0.0215460881590843"
3282,lubridate,10.12688/gatesopenres.12929.1,"The following open source R packages were used to perform data evaluation from initially accessing data to producing the final manuscript: bookdown v0.9, DBI v1.0.0 , dbplyr v1.2.2, here v0.1, hms v0.4.2, lubridate v1.7.4, networkD3 v0.4, purrr v0.3.0, RMySQL v0.10.15, rstudioapi v0.8, snakecase v0.9.2, stringr v1.4.0, tidyverse v1.2.1 ( Allaire ; Allaire ; Grosser, 2018; Grolemund & Wickham, 2011; Henry & Wickham, 2019; Müller, 2017; Müller, 2018; Ooms ; R Special Interest Group on Databases (R-SIG-DB) ; W","Taylor Myers,Lars Schoebitz,Stuart Woolley,Jaime Sanchez Ferragut,James O. Thostenson,Kathy Jooss,Jeffery Piascik,August Frechette,Nico Hotz,Brian R. Stoner,J.B. Hallowell","Feces,Thermal treatment","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=umbridge,https://cran.r-project.org/package=validate,https://cran.r-project.org/package=lubridate,https://github.com/cran/lubridate,https://github.com/tidyverse/lubridate,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=lidaRtRee","0.1318439543247223,0.0327245444059371,0.0113270804286003,0.007462453097105,0.0043853828683495,0.002734437584877,0.0,-0.0916034877300262"
3299,lubridate,10.1371/journal.pone.0247002,"They have dependencies on the shiny, shinythemes, plotly, ggplot2, epicontacts, tibble, dplyr, shinycssloaders, lubridate, data.table, magrittr, igraph, DT, network, GGally, sna, intergraph and htmlwidgets packages [1, 3–19]","Katy A. M. Gaythorpe,Aaron Morris,Natsuko Imai,Miles Stewart,Jeffrey Freeman,Mary J. Choi","Ebola virus,Upload,Transmission (telecommunications),Outbreak,Computer science","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=validate,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=umbridge,https://github.com/ellisvalentiner/lubridateExtras,https://github.com/tidyverse/lubridate,https://cran.r-project.org/package=lidaRtRee,https://cran.r-project.org/package=lubridate,https://github.com/cran/lubridate","0.1496043354272842,0.1211174875497818,0.0969394221901893,0.0807337388396263,0.0361674204468727,0.0213196948170661,0.0187869574874639,0.0129721798002719"
3307,lubridate,10.3389/fmicb.2020.594928,"All the statistical analysis and plots were generated in R (3.6.1) statistical programming language using ggplot2, dplyr, reshape2, lubridate, ggsci, and ggpubr package available from CRAN and Bioconductor repository.","Sunil K. Raghav,Arup Ghosh,Jyotirmayee Turuk,Sugandh Kumar,Atimukta Jha,Swati Madhulika,Manasi Priyadarshini,Viplov Kumar Biswas,P. Sushree Shyamli,Bharati Singh,Neha Singh,Deepika Singh,Ankita Datey,Kiran Avula,Shuchi Smita,Jyotsnamayee Sabat,Debdutta Bhattacharya,Jaya Singh Kshatri,Dileep Vasudevan,Amol Ratnakar Suryawanshi,Rupesh Dash,Shantibhusan Senapati,Tushar Kant Beuria,R Swain,Soma Chattopadhyay,Gulam Hussain Syed,Anshuman Dixit,Punit Prasad,Sanghamitra Pati,Ajay Parida","Biology,Infectivity,Clade,Virus,Virology,Coronavirus,Genome","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://github.com/cran/lubridate,https://cran.r-project.org/package=lidaRtRee,https://github.com/ellisvalentiner/lubridateExtras,https://github.com/tidyverse/lubridate,https://cran.r-project.org/package=lubridate,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=validate,https://cran.r-project.org/package=umbridge","0.1314156800508499,0.0968675911426544,0.0700102522969245,0.0601586326956748,0.0426412522792816,0.0,-0.0090846680104732,-0.042727556079626"
3317,lubridate,10.3389/fneur.2021.651869,"The lubridate package in R was used to parse information on time, enabling analysis of weekday vs","Thanh G. Phan,Benjamin Clissold,Shaloo Singhal,John Ly,Andy Lim,Jason Vuong,Stella S.Y. Ho,Chelsea Matley,Talvika Kooblal,Henry Ma","Medicine,Antithrombotic,Stroke (engine),Thrombolysis,Dysphagia","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=validate,https://github.com/cran/lubridate,https://github.com/ellisvalentiner/lubridateExtras,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=lubridate,https://github.com/tidyverse/lubridate,https://cran.r-project.org/package=umbridge,https://cran.r-project.org/package=lidaRtRee","0.1082808226346969,0.0869919210672378,0.0622164979577064,0.0,-0.0102493055164814,-0.0115084704011678,-0.0654917657375335,-0.1081942915916442"
3326,lubridate,10.3390/ijerph17093208,"The R packages tidyverse [37] and lubridate [38] were used for data management, and patchwork [39] was used for some plots","Jenni A. Shearston,A. Mychal Johnson,Arce Domingo‐Relloso,Marianthi‐Anna Kioumourtzoglou,Diana Hernández,James Ross,Steven N. Chillrud,Markus Hilpert","Truck,Noise pollution,Noise (video),Traffic noise,Environmental science,Traffic flow (computer networking)","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=validate,https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=umbridge,https://github.com/tidyverse/lubridate,https://github.com/cran/lubridate,https://cran.r-project.org/package=lubridate,https://cran.r-project.org/package=lidaRtRee,https://github.com/itsame-mcl/learnr-lubridate","0.2231943011283874,0.1113197356462478,0.0778707712888717,0.0413846299052238,0.0303732194006443,0.0177592746913433,0.0145275937393307,0.0"
3328,lubridate,10.3390/s20247188,"Subsequent analyses were done in R (version 3.5.0) [35] and RStudio (version 1.1.463) [36], with several packages for data handling (tidyr, eeptools, reshape, dplyr, lubridate, phyloseq, VIM, margrittr, chron, kableExtra, knitr, and qwraps2) and plotting (corrplot, ggplot2, lattice, ggfortify, sjPlot, and cowplot) [37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]","Sarah F. Schoch,Reto Huber,Malcolm Kohler,Salomé Kurth","Sleep (system call),Actigraphy","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=lubridate,https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=validate,https://github.com/tidyverse/lubridate,https://github.com/cran/lubridate,https://cran.r-project.org/package=lidaRtRee,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=umbridge","0.1183598935604095,0.0846113115549087,0.0775817483663559,0.0541040524840354,0.0382380560040473,0.002366654574871,0.0,-0.0113701932132244"
3341,lubridate,10.7554/eLife.70086,"We modified the wayback code using the downloader v.0.4 (Chang, 2015), httr v.1.4.2 Wickham, 2018, jsonlite v.1.7.0 (Ooms, 2014), lubridate v.1.7.9 (Grolemund and Wickham, 2011), and tibble v.3.0.3 packages (Müller and Wickham, 2019).","Alice C. Hughes,Benjamin Michael Marshall,Colin Thomas Strine","Wildlife trade,Threatened species,CITES,IUCN Red List,Endangered species,Wildlife,Biodiversity","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate","https://cran.r-project.org/package=lidaRtRee,https://github.com/cran/lubridate,https://github.com/tidyverse/lubridate,https://github.com/itsame-mcl/learnr-lubridate,https://cran.r-project.org/package=umbridge,https://github.com/ellisvalentiner/lubridateExtras,https://cran.r-project.org/package=validate,https://cran.r-project.org/package=lubridate","0.1158728450536727,0.1018481105566024,0.0609825327992439,0.0533809587359428,0.0437529236078262,0.0418733917176723,0.0394116081297397,0.0332262217998504"
3349,lunar,10.1002/ece3.7006,"Visitation was used as the binary response variable, and the covariates included were the month of the visit, the size of the lick in m2, the lick type (face present or not present), elevation in m, slope in degrees, distance the closest river or stream in m, distance from the closest hunting camp in m (a proxy for hunting pressure, see Griffiths, 2020), and the brightness of the moon calculated using the lunar.illumination function in the lunar package (Lazaridis, 2014) in R","Brian M. Griffiths,Mark Bowler,Michael P. Gilmore,David Luther","Ecology,Context (archaeology),Amazon rainforest,Biology","https://cran.r-project.org/package=lunar, https://github.com/cran/lunar","https://cran.r-project.org/package=lunar,https://github.com/cran/lunar,https://cran.r-project.org/package=lacunr,https://cran.r-project.org/package=lar,https://github.com/LunarVim/LunarVim,https://github.com/Sanakan8472/copy-dialog-lunar-lander,https://pypi.org/project/lunar/,https://github.com/alin23/Lunar,https://github.com/lunarphp/lunar,https://cran.r-project.org/package=luajr,https://github.com/Melledy/LunarCore","0.1548679023981094,0.120719313621521,0.0601072013378143,0.006525695323944,0.0,0.0,0.0,0.0,0.0,-0.0209473110735416,-0.0266432203352451"
3365,lunar,10.1371/journal.pone.0246564,"Lunar stage was included as a categorical variable of either ‘new’, ‘waxing’, ‘full’ or ‘waning’ and was obtained using the ‘lunar’ package [63] in the R programming environment [64]","Dena J. Clink,T. K. Groves,Abdul Hamid Ahmad,Holger Klinck","Moonlight,Argus,Ecology","https://cran.r-project.org/package=lunar, https://github.com/cran/lunar","https://github.com/cran/lunar,https://cran.r-project.org/package=lunar,https://cran.r-project.org/package=lacunr,https://cran.r-project.org/package=luajr,https://github.com/LunarVim/LunarVim,https://github.com/Sanakan8472/copy-dialog-lunar-lander,https://pypi.org/project/lunar/,https://github.com/alin23/Lunar,https://github.com/lunarphp/lunar,https://github.com/Melledy/LunarCore,https://cran.r-project.org/package=lar","0.3076945543289184,0.3076925277709961,0.0801385194063186,0.0019086077809333,0.0,0.0,0.0,0.0,0.0,-0.0132572334259748,-0.0340634956955909"
3371,lunar,10.1371/journal.pone.0252092,Lunar illumination was calculated through the ’lunar’ package in R [43] and represents the proportion of lunar illumination for any specific date and time,"Desley A. Whisson,Freya McKinnon,Matthew Lefoe,Anthony R. Rendall","Sunset,Glider,Arboreal locomotion,Human echolocation","https://cran.r-project.org/package=lunar, https://github.com/cran/lunar","https://cran.r-project.org/package=lunar,https://cran.r-project.org/package=lacunr,https://github.com/cran/lunar,https://cran.r-project.org/package=luajr,https://github.com/Melledy/LunarCore,https://github.com/Sanakan8472/copy-dialog-lunar-lander,https://pypi.org/project/lunar/,https://github.com/alin23/Lunar,https://github.com/lunarphp/lunar,https://github.com/LunarVim/LunarVim,https://cran.r-project.org/package=lar","0.1045489162206649,0.1004756242036819,0.0583736151456832,0.0175007432699203,0.0,0.0,0.0,0.0,0.0,-0.0290627535432577,-0.0927324593067169"
3386,margins,10.1371/journal.pgen.1009703,This latter approach can be implemented using the margins() package in R,"Ciarrah-Jane Barry,Junxi Liu,Rebecca C. Richmond,Martin K. Rutter,Debbie A. Lawlor,Frank Dudbridge,Jack Bowden","Mendelian randomization,Biobank,Collider,Sample size determination,Computer science","https://cran.r-project.org/package=margins, https://github.com/bbolker/margins, https://github.com/cran/margins","https://cran.r-project.org/package=margins,https://github.com/cran/margins,https://cran.r-project.org/package=ergMargins,https://cran.r-project.org/package=brmsmargins,https://cran.r-project.org/package=rmargint,https://github.com/leeper/margins,https://github.com/bbolker/margins,https://github.com/abarker/pdfCropMargins,https://github.com/writer/writing-in-the-margins,https://github.com/grummble-ai/PathOfExile-SkillGemMargins,https://github.com/imanoupetit/Margins-And-Safe-Area","0.1721193194389343,0.1554711014032364,0.1517113745212555,0.150588572025299,0.1163920313119888,0.0927894562482833,0.0330499783158302,0.0,0.0,0.0,-0.1145899817347526"
3391,margins,10.1371/journal.pone.0248977,"For each predictor variable, we calculated the average marginal effect (AME; that are more informative and intuitive than the classic odd-ratios [49]) in the “margins” package [50] with robust standard errors [51] using heteroscedasticity and autocorrelation consistent estimators implemented in the “sandwich” package [52]","Marine Drouilly,Nicoli Nattrass,M. Justin O’Riain","Carnivore,Mesopredator release hypothesis,Livestock,Predation","https://cran.r-project.org/package=margins, https://github.com/bbolker/margins, https://github.com/cran/margins","https://github.com/cran/margins,https://github.com/bbolker/margins,https://github.com/abarker/pdfCropMargins,https://github.com/writer/writing-in-the-margins,https://github.com/imanoupetit/Margins-And-Safe-Area,https://github.com/leeper/margins,https://cran.r-project.org/package=rmargint,https://github.com/grummble-ai/PathOfExile-SkillGemMargins,https://cran.r-project.org/package=ergMargins,https://cran.r-project.org/package=margins,https://cran.r-project.org/package=brmsmargins","0.1480682045221328,0.1255568712949752,0.0753246769309043,0.0719003677368164,0.0146344415843486,0.0046621356159448,0.0013755317777395,-0.0014919769018888,-0.0059019550681114,-0.0241702310740947,-0.0458259806036949"
3404,margins,10.3390/ijerph17239050,All statistical analyses were performed in SPSS [23] and/or R [24] using packages margins [25] and pscl [26].,"Peter Anderberg,Lisa Skär,Linda Abrahamsson,Johan Berglund","The Internet,Population,Digital divide","https://cran.r-project.org/package=margins, https://github.com/bbolker/margins, https://github.com/cran/margins","https://cran.r-project.org/package=rmargint,https://cran.r-project.org/package=ergMargins,https://cran.r-project.org/package=brmsmargins,https://github.com/bbolker/margins,https://github.com/imanoupetit/Margins-And-Safe-Area,https://cran.r-project.org/package=margins,https://github.com/abarker/pdfCropMargins,https://github.com/writer/writing-in-the-margins,https://github.com/grummble-ai/PathOfExile-SkillGemMargins,https://github.com/leeper/margins,https://github.com/cran/margins","0.1262653470039367,0.1028744354844093,0.0777281895279884,0.0648084580898284,0.0303032100200653,0.0132100582122802,0.0,0.0,0.0,-0.0317389257252216,-0.0346745327115058"
