,id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max
270,2881,ggsci,10.3389/fmicb.2021.640408,"Figures were constructed using R v.4.0.3 (R Foundation for Statistical Computing, Austria) and the data visualization R packages ggplot2 v.3.2.1 and ggsci v.2.9.","Patricia Saxenborn,John D. Baxter,Andreas Tilevik,Magnus Fagerlind,Fredrik Dyrkell,Anna-Karin Pernestig,Helena Enroth,Diana Tilevik","Klebsiella pneumoniae,Klebsiella oxytoca,Biology,Microbiology,Klebsiella","https://cran.r-project.org/package=ggsci, https://github.com/nanxstats/ggsci, https://github.com/cran/ggsci",https://github.com/nanxstats/ggsci,1,ggsci,Nan Xiao,"color-palettes, data-visualization, ggplot2, ggsci, sci-fi, scientific-journals, visualization",🦄 Scientific journal and sci-fi themed color palettes for ggplot2,1.0,0.5621794871794872,0.4435020983219147,0.0207805279642343,1.0,0.6052924226931273,0.0207805279642343,1.0
271,2884,ggsci,10.3390/cells10092367,"MS data were subjected to statistical analysis with R 3.6.1 using the packages plyr [30], reshape2 [31], xlsx [32], ggsci [33], circlize [34], calibrate [35], ggplot2 [36], readxl [37], qpcR [38], splitstackshape [39], tidyr [40], and Tmisc [41]","Alexandra Schaffert,Josi Arnold,Isabel Karkossa,Matthias Blüher,Martin von Bergen�,Kristin Schubert","Oxidative stress,Metabolite,THP1 cell line,Inflammatory response,Plasticizer","https://cran.r-project.org/package=ggsci, https://github.com/nanxstats/ggsci, https://github.com/cran/ggsci",https://cran.r-project.org/package=ggsci,1,ggsci,"Nan Xiao, Joshua Cook, Clara Jégousse, Hui Chen, Miaozhu Li","science fiction movies, data visualization libraries, color palettes inspired, tv shows, scientific journals","A collection of 'ggplot2' color palettes inspired by plots in scientific journals, data visualization libraries, science fiction movies, and TV shows.",1.0,0.6109736824022539,0.2752485573291778,0.0106381438672542,1.0,0.5793720767197372,0.0106381438672542,1.0
272,2889,ggsci,10.3390/cells10092367,"MS data were subjected to statistical analysis with R 3.6.1 using the packages plyr [30], reshape2 [31], xlsx [32], ggsci [33], circlize [34], calibrate [35], ggplot2 [36], readxl [37], qpcR [38], splitstackshape [39], tidyr [40], and Tmisc [41]","Alexandra Schaffert,Josi Arnold,Isabel Karkossa,Matthias Blüher,Martin von Bergen�,Kristin Schubert","Oxidative stress,Metabolite,THP1 cell line,Inflammatory response,Plasticizer","https://cran.r-project.org/package=ggsci, https://github.com/nanxstats/ggsci, https://github.com/cran/ggsci",https://github.com/nanxstats/ggsci,1,ggsci,Nan Xiao,"color-palettes, data-visualization, ggplot2, ggsci, sci-fi, scientific-journals, visualization",🦄 Scientific journal and sci-fi themed color palettes for ggplot2,1.0,0.5059523809523809,0.2933944463729858,-0.0066484147682785,1.0,0.5585396825114176,-0.0066484147682785,1.0
273,2897,ggsci,10.7554/eLife.59654,"Data visualized and statistics calculated using packages ggpubr, ggplot2, ggsci, and dplyr.","Jessica Ho,Federico Di Tullio,Megan Schwarz,Diana Low,Danny Incarnato,Florence Gay,Tommaso Tabaglio,Jingxian Zhang,Heike Wollmann,Leilei Chen,Ömer An,Tim Hon Man Chan,Alexander Hall Hickman,Simin Zheng,Vladimir Roudko,Sujun Chen,Alcida Karz,Musaddeque Ahmed,Housheng Hansen He,Benjamin Greenbaum,Salvatore Oliviero,Michela Serresi,Gaetano Gargiulo,Karen M. Mann,Eva Hernando,David J. Mulholland,Ivan Marazzi,Dave Keng Boon Wee,Ernesto Guccione","Spliceosome,RNA splicing,Biology,Intron,Exon","https://cran.r-project.org/package=ggsci, https://github.com/nanxstats/ggsci, https://github.com/cran/ggsci",https://github.com/nanxstats/ggsci,1,ggsci,Nan Xiao,"color-palettes, data-visualization, ggplot2, ggsci, sci-fi, scientific-journals, visualization",🦄 Scientific journal and sci-fi themed color palettes for ggplot2,1.0,0.506060606060606,0.4448415040969848,0.0963421463966369,,0.5118110641385569,0.0963421463966369,1.0
274,2908,gitlab,10.1371/journal.pcbi.1008969,I can confirm that I could access the code shared on gitlab,"Kristjan Kalm,Dennis Norris","Associative property,Sequence learning,Sequence (biology),Computer science,Associative learning,Recall,Similarity (geometry),Representation (politics),Artificial intelligence,Association (psychology)","https://pypi.org/project/gitlab/, https://github.com/python-gitlab/python-gitlab",https://pypi.org/project/gitlab/,1,gitlab,Yoginth,,Get GitLab user Details,1.0,0.4021164021164021,0.4003843069076538,0.0016930475831031,,0.4510484391517897,0.0016930475831031,1.0
275,2909,gitlab,10.1371/journal.pcbi.1008969,I can confirm that I could access the code shared on gitlab,"Kristjan Kalm,Dennis Norris","Associative property,Sequence learning,Sequence (biology),Computer science,Associative learning,Recall,Similarity (geometry),Representation (politics),Artificial intelligence,Association (psychology)","https://pypi.org/project/gitlab/, https://github.com/python-gitlab/python-gitlab",https://github.com/python-gitlab/python-gitlab,1,python-gitlab,python-gitlab,"api, gitlab, gitlab-api, gitlab-ci, gitlab-cli, hacktoberfest, python",A python wrapper for the GitLab API.,0.4145299145299145,0.5056980056980057,0.4511036276817322,-0.0038191452622413,,0.3418781006618527,-0.0038191452622413,0.5056980056980057
276,2918,gitlab,10.1371/journal.pcbi.1009301,"In addition, the authors should guarantee that re-running their code from the gitlab repository is possible.","Michael Pickles,Anne Cori,William J. M. Probert,Rafael Sauter,Robert Hinch,Sarah Fidler,Helen Ayles,Peter Bock,Deborah Donnell,Ethan Wilson,Estelle Piwowar‐Manning,Sian Floyd,Richard Hayes,Christophe Fraser","Context (archaeology),Human immunodeficiency virus (HIV),Inference",https://pypi.org/project/gitlab/,https://pypi.org/project/gitlab/,1,gitlab,Yoginth,,Get GitLab user Details,1.0,0.5177404295051353,0.3729524612426758,0.0566650182008743,,0.4868394772371713,0.0566650182008743,1.0
277,2928,gitlab,10.1371/journal.pone.0252775,"These scripts could be made on dedicated platforms such as the Open Science Framework, github, gitlab, ResearchBox, or the PsychArchives; or maybe also Supplementary Material to this paper","Andreas Reißmann,Ewelina Stollberg,Joachim Hauser,Ivo Kaunzinger,Klaus W. Lange","Loneliness,Feeling,Psychology,Social psychology","https://pypi.org/project/gitlab/, https://github.com/python-gitlab/python-gitlab",https://pypi.org/project/gitlab/,1,gitlab,Yoginth,,Get GitLab user Details,1.0,0.5335775335775336,0.1405830383300781,-0.0357268936932086,,0.4096084195536007,-0.0357268936932086,1.0
278,2929,gitlab,10.1371/journal.pone.0252775,"These scripts could be made on dedicated platforms such as the Open Science Framework, github, gitlab, ResearchBox, or the PsychArchives; or maybe also Supplementary Material to this paper","Andreas Reißmann,Ewelina Stollberg,Joachim Hauser,Ivo Kaunzinger,Klaus W. Lange","Loneliness,Feeling,Psychology,Social psychology","https://pypi.org/project/gitlab/, https://github.com/python-gitlab/python-gitlab",https://github.com/python-gitlab/python-gitlab,1,python-gitlab,python-gitlab,"api, gitlab, gitlab-api, gitlab-ci, gitlab-cli, hacktoberfest, python",A python wrapper for the GitLab API.,0.4145299145299145,0.4991452991452991,0.3249143958091736,0.0315023958683013,,0.3175230013381721,0.0315023958683013,0.4991452991452991
279,2938,gitlab,10.5334/jors.289,The software may be forked via gitlab which implements issue trackers to enable bug reporting and feature requests.,"Stephen Thompson,Thomas Dowrick,Goufang Xiao,João Ramalhinho,Maria Robu,Mian Asbat Ahmad,Daniel Taylor,Matthew J. Clarkson","Python (programming language),Computer science,Reuse,Software,Interface (matter),Open source,Ultrasound","https://pypi.org/project/gitlab/, https://github.com/python-gitlab/python-gitlab",https://pypi.org/project/gitlab/,1,gitlab,Yoginth,,Get GitLab user Details,1.0,0.468909878000787,0.2908132076263428,0.0426787510514259,,0.4506004591696389,0.0426787510514259,1.0
280,2971,httplib2,10.3389/fninf.2014.00052,"Dependencies are pydicom, httplib2, and DCMTK","Christian Haselgrove,Jean‐Baptiste Poline,David P. Kennedy","Computer science,Neuroinformatics,Data sharing,DICOM,Upload","https://pypi.org/project/httplib2/, https://github.com/httplib2/httplib2",https://pypi.org/project/httplib2/,1,httplib2,Joe Gregorio,"WWW/HTTP, Libraries",A comprehensive HTTP client library.,1.0,0.4239766081871345,0.2632109522819519,0.0554252751171588,,0.4356532088965613,0.0554252751171588,1.0
281,3005,insol,10.1038/s41598-020-63005-8,"Data on river discharge, water temperature and diel period (calculated with the insol package) was assembled for each hourly increment over the duration of the study.","Luke Carpenter‐Bundhoo,Gavin L. Butler,Nick Bond,Stuart E. Bunn,Ivars Reinfelds,Mark J. Kennard","Weir,Habitat,Lake ecosystem",https://github.com/cran/insol,https://github.com/cran/insol,1,insol,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  insol — Solar Radiation. Homepage: https://meteoexploration.com/R/insol/index.html,1.0,0.5144927536231884,0.1802181303501129,0.0331937000155448,,0.4319761459972115,0.0331937000155448,1.0
282,3071,interep,10.3390/genes10121002,"We developed a package, (interep https://cran.r-project.org/package=interep) that incorporates our recently developed penalization procedures to conduct interaction analysis for high-dimensional lipidomics data with repeated measurements [21].","Fei Zhou,Jie Ren,Gengxin Li,Yu Jiang,Xiaoxi Li,Weiqun Wang,Cen Wu","Lipidomics,Lipid metabolism,Computational biology,Identification (biology),Generalized estimating equation","https://cran.r-project.org/package=interep, https://github.com/feizhoustat/interep, https://github.com/cran/interep",https://github.com/feizhoustat/interep,1,interep,Fei Zhou,,Interaction Analysis of Repeated Measure Data,1.0,0.4339743589743589,0.2630331516265869,0.0610014274716377,1.0,0.5516017876145167,0.0610014274716377,1.0
283,3075,intsvy,10.3389/fpsyg.2020.577410,"However, these kinds of procedures are rare with traditional statistics programs, meaning representative analyses need either add-ons such as the IDB Analyzer or specifically developed packages for R (e.g., survey; BIFIEsurvey, or intsvy; see Heine and Reiss, 2019).","Bernhard Ertl,Florian G. Hartmann,Jörg-Henrik Heine","Psychology,Scale (ratio)","https://cran.r-project.org/package=intsvy, https://github.com/eldafani/intsvy, https://github.com/cran/intsvy",https://github.com/cran/intsvy,1,intsvy,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  intsvy — International Assessment Data Manager. Homepage: https://daniel-caro.com/r-intsvy/, https://github.com/eldafani/intsvy  Report bugs for this package: https://github.com/eldafani/intsvy/issues",1.0,0.6033333333333334,0.4333997964859009,0.0713714361190795,1.0,0.6216209131876628,0.0713714361190795,1.0
284,3079,intsvy,10.3389/fpsyg.2020.577410,"However, these kinds of procedures are rare with traditional statistics programs, meaning representative analyses need either add-ons such as the IDB Analyzer or specifically developed packages for R (e.g., survey; BIFIEsurvey, or intsvy; see Heine and Reiss, 2019).","Bernhard Ertl,Florian G. Hartmann,Jörg-Henrik Heine","Psychology,Scale (ratio)","https://cran.r-project.org/package=intsvy, https://github.com/eldafani/intsvy, https://github.com/cran/intsvy",https://github.com/eldafani/intsvy,1,intsvy,Daniel Caro,,A working copy of the CRAN intsvy package,1.0,0.517912457912458,0.3879541158676147,-0.0503742806613445,1.0,0.5710984586237456,-0.0503742806613445,1.0
285,3087,knitr,10.1007/s00277-020-04362-2,"Survival times calculations were done using GraphPad Prism software (release 5.2; San Diego, CA, USA), IBM SPPS Statistics (release 24.0; Armonk, NY, USA), and the statistical software environment R (release 3.3.2; Vienna, Austria), together with the R packages ‘maxstat’ (release 0.7-25), ‘knitr’ (release 1.20), ‘survplot’ (release 0.0.7), ‘rms’ (release 5.1-2), ‘cmprsk’ (release 2.2–7), and ‘survival’ (release 2.42-6)","Patrick Derigs,Aleksandar Radujkovic,Maria‐Luisa Schubert,Paul Schnitzler,Tilman Schöning,Carsten Müller‐Tidow,Ute Hegenbart,Stefan Schönland,Thomas Luft,Peter Dreger,Michael Schmitt","Foscarnet,Medicine,Cohort,Internal medicine,Incidence (geometry),Clinical endpoint,Transplantation,Cytomegalovirus,Hematopoietic cell","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.5101750101750101,0.1900318562984466,-0.0583517402410507,1.0,0.5283710252464812,-0.0583517402410507,1.0
286,3089,knitr,10.1007/s00277-020-04362-2,"Survival times calculations were done using GraphPad Prism software (release 5.2; San Diego, CA, USA), IBM SPPS Statistics (release 24.0; Armonk, NY, USA), and the statistical software environment R (release 3.3.2; Vienna, Austria), together with the R packages ‘maxstat’ (release 0.7-25), ‘knitr’ (release 1.20), ‘survplot’ (release 0.0.7), ‘rms’ (release 5.1-2), ‘cmprsk’ (release 2.2–7), and ‘survival’ (release 2.42-6)","Patrick Derigs,Aleksandar Radujkovic,Maria‐Luisa Schubert,Paul Schnitzler,Tilman Schöning,Carsten Müller‐Tidow,Ute Hegenbart,Stefan Schönland,Thomas Luft,Peter Dreger,Michael Schmitt","Foscarnet,Medicine,Cohort,Internal medicine,Incidence (geometry),Clinical endpoint,Transplantation,Cytomegalovirus,Hematopoietic cell","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.5526541744532553,0.1847580075263977,-0.0220224484801292,1.0,0.5430779466999047,-0.0220224484801292,1.0
287,3098,knitr,10.1037/xge0000739,The Method and Results sections of this article were generated from R code using the literate programming tool knitr,"Frank H. Hezemans,Noham Wolpe,James B. Rowe","Apathy,Psychology,PsycINFO,Prior probability,Context (archaeology),Action (physics),Cognitive psychology,Bayesian probability,Bayesian inference","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.4688346883468834,0.4285369515419006,0.0028174873441457,1.0,0.580037825446586,0.0028174873441457,1.0
288,3100,knitr,10.1037/xge0000739,The Method and Results sections of this article were generated from R code using the literate programming tool knitr,"Frank H. Hezemans,Noham Wolpe,James B. Rowe","Apathy,Psychology,PsycINFO,Prior probability,Context (archaeology),Action (physics),Cognitive psychology,Bayesian probability,Bayesian inference","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.5292987204330349,0.5569519996643066,0.0266752019524574,1.0,0.6225851844099598,0.0266752019524574,1.0
289,3101,knitr,10.1037/xge0000739,The Method and Results sections of this article were generated from R code using the literate programming tool knitr,"Frank H. Hezemans,Noham Wolpe,James B. Rowe","Apathy,Psychology,PsycINFO,Prior probability,Context (archaeology),Action (physics),Cognitive psychology,Bayesian probability,Bayesian inference","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/cran/knitr,1,knitr,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  knitr — A General-Purpose Package for Dynamic Report Generation in R. Homepage: https://yihui.org/knitr/  Report bugs for this package: https://github.com/yihui/knitr/issues,1.0,0.4966124661246612,0.5789691209793091,0.0863504633307457,1.0,0.6323864100869432,0.0863504633307457,1.0
290,3109,knitr,10.1038/s41598-018-30701-5,"report generation: pacman v0.4.6, knitr v1.20, here v0.1.","Sebastian Schindler,Antonio Schettino,Gilles Pourtois","Reading (process),Word (group theory),Electrophysiology,Neural correlates of consciousness,Content (measure theory)","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.5413796545872017,0.458191454410553,0.0443646125495433,,0.5109839303868245,0.0443646125495433,1.0
291,3111,knitr,10.1038/s41598-018-30701-5,"report generation: pacman v0.4.6, knitr v1.20, here v0.1.","Sebastian Schindler,Antonio Schettino,Gilles Pourtois","Reading (process),Word (group theory),Electrophysiology,Neural correlates of consciousness,Content (measure theory)","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.5336124910698431,0.4875447154045105,-0.0584318898618221,,0.4906813291531329,-0.0584318898618221,1.0
292,3112,knitr,10.1038/s41598-018-30701-5,"report generation: pacman v0.4.6, knitr v1.20, here v0.1.","Sebastian Schindler,Antonio Schettino,Gilles Pourtois","Reading (process),Word (group theory),Electrophysiology,Neural correlates of consciousness,Content (measure theory)","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/cran/knitr,1,knitr,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  knitr — A General-Purpose Package for Dynamic Report Generation in R. Homepage: https://yihui.org/knitr/  Report bugs for this package: https://github.com/yihui/knitr/issues,1.0,0.4910901467505241,0.5547949075698853,0.0773209929466247,,0.5308015118167585,0.0773209929466247,1.0
293,3120,knitr,10.1038/s41598-020-76843-3,"For convenience of the workflow we further used RStudio 1.1.463 and the following R-packages: dplyr 0.8.0.1, forcats 0.3.0, ggplot2 3.1.0, purrr 0.3.1, readr 1.3.1, stringr 1.4.0, tibble 2.0.1, tidyr 0.8.3, skimr 1.0.5, rstudioapi 0.7, rmarkdown 1.10, knitr 1.20 and hues 0.1.","Ursula Nopp‐Mayr,Susanne Reimoser,Friedrich Reimoser,Frederik Sachser,Leopold Obermair,Georg Gratzer","Ungulate,Herbivore,Exclosure,Ecology,Biology,Ecosystem","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.5206878306878306,0.4072589874267578,-0.0160231925547122,1.0,0.5823847251119753,-0.0160231925547122,1.0
294,3122,knitr,10.1038/s41598-020-76843-3,"For convenience of the workflow we further used RStudio 1.1.463 and the following R-packages: dplyr 0.8.0.1, forcats 0.3.0, ggplot2 3.1.0, purrr 0.3.1, readr 1.3.1, stringr 1.4.0, tibble 2.0.1, tidyr 0.8.3, skimr 1.0.5, rstudioapi 0.7, rmarkdown 1.10, knitr 1.20 and hues 0.1.","Ursula Nopp‐Mayr,Susanne Reimoser,Friedrich Reimoser,Frederik Sachser,Leopold Obermair,Georg Gratzer","Ungulate,Herbivore,Exclosure,Ecology,Biology,Ecosystem","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.535219960604071,0.4515087604522705,-0.011418018490076,1.0,0.5950621405132531,-0.011418018490076,1.0
295,3131,knitr,10.1080/17453674.2019.1624339,"5.1-3) for survival modelling, knitr (v","Jabbar Mohammed,Sebastian Mukka,Carl‐Johan Hedbeck,Ghazi Chammout,Max Gordon,Olof Sköldenberg","Medicine,Periprosthetic,Orthopedic surgery,Prospective cohort study,Surgery,Arthroplasty","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.4103942652329749,0.1931200623512268,0.072347842156887,,0.4189655424352722,0.072347842156887,1.0
