id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max,language,metadata_language
3873,ngCGH,10.18632/oncotarget.23975,The ngCGH python package was used to generate aCGH-like data from whole exome sequencing (WES),"Doo‐Sik Kong,Junhyung Kim,Gyu-Ha Ryu,Hye Jin You,Joon Kyung Sung,Yong Hee Han,Hye-mi Shin,In‐Hee Lee,Sung-Tae Kim,Chul‐Kee Park,Seung Hong Choi,Jeong Won Choi,Ho Jun Seol,Jung-Il Lee,Do‐Hyun Nam",Medicine,"https://pypi.org/project/ngCGH/, http://github.com/seandavi/ngCGH",https://pypi.org/project/ngCGH/,1,ngCGH,Sean Davis,Bio-Informatics,Pseudo-cgh of next-generation sequencing data,1.0,0.488745704467354,0.7789760231971741,0.2986180186271667,1.0,0.7132679492583389,0.2986180186271667,1.0,Python,Python
3876,nlsic,10.1371/journal.pcbi.1007799,The objective function h is minimized using the nlsic optimization algorithm [10] (with 50 iterations),"Pierre Millard,Uwe Schmitt,Patrick Kiefer,Julia A. Vorholt,Stéphanie Heux,Jean‐Charles Portais","Metabolic flux analysis,Subnetwork,Metabolic network,Flux balance analysis,Systems biology,Computer science,Biological system,Metabolic pathway,Identifiability,Metabolic engineering","https://cran.r-project.org/package=nlsic, https://github.com/MathsCell/nlsic, https://github.com/cran/nlsic",https://github.com/MathsCell/nlsic,1,nlsic,MathsCell,,Non Linear Least Squares with Inequality Constraints,1.0,0.5878136200716845,0.3227297067642212,0.0754157304763794,,0.4964897643280712,0.0754157304763794,1.0,,R
3879,nlsic,10.1371/journal.pcbi.1007799,The objective function h is minimized using the nlsic optimization algorithm [10] (with 50 iterations),"Pierre Millard,Uwe Schmitt,Patrick Kiefer,Julia A. Vorholt,Stéphanie Heux,Jean‐Charles Portais","Metabolic flux analysis,Subnetwork,Metabolic network,Flux balance analysis,Systems biology,Computer science,Biological system,Metabolic pathway,Identifiability,Metabolic engineering","https://cran.r-project.org/package=nlsic, https://github.com/MathsCell/nlsic, https://github.com/cran/nlsic",https://cran.r-project.org/package=nlsic,1,nlsic,Serguei Sokol,"sokol et al, least norm sens, dense qr decomposition, non linear iterations, non linear iteration","We solve non linear least squares problems with optional equality and/or inequality constraints. Non linear iterations are globalized with back-tracking method. Linear problems are solved by dense QR decomposition from 'LAPACK' which can limit the size of treated problems. On the other side, we avoid condition number degradation which happens in classical quadratic programming approach. Inequality constraints treatment on each non linear iteration is based on 'NNLS' method (by Lawson and Hanson). We provide an original function 'lsi_ln' for solving linear least squares problem with inequality constraints in least norm sens. Thus if Jacobian of the problem is rank deficient a solution still can be provided. However, truncation errors are probable in this case. Equality constraints are treated by using a basis of Null-space. User defined function calculating residuals must return a list having residual vector (not their squared sum) and Jacobian. If Jacobian is not in the returned list, package 'numDeriv' is used to calculated finite difference version of Jacobian. The 'NLSIC' method was fist published in Sokol et al. (2012) <doi:10.1093/bioinformatics/btr716>.",1.0,0.5451475048249242,0.5342442393302917,-0.0095906760543584,,0.5174502670252143,-0.0095906760543584,1.0,,R
3880,nlsic,10.1371/journal.pcbi.1007799,The objective function h is minimized using the nlsic optimization algorithm [10] (with 50 iterations),"Pierre Millard,Uwe Schmitt,Patrick Kiefer,Julia A. Vorholt,Stéphanie Heux,Jean‐Charles Portais","Metabolic flux analysis,Subnetwork,Metabolic network,Flux balance analysis,Systems biology,Computer science,Biological system,Metabolic pathway,Identifiability,Metabolic engineering","https://cran.r-project.org/package=nlsic, https://github.com/MathsCell/nlsic, https://github.com/cran/nlsic",https://github.com/cran/nlsic,1,nlsic,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  nlsic — Non Linear Least Squares with Inequality Constraints. Homepage: https://github.com/MathsCell/nlsic  Report bugs for this package: https://github.com/MathsCell/nlsic/issues,1.0,0.4829749103942651,0.5227489471435547,0.2182465493679046,,0.5559926017264312,0.2182465493679046,1.0,,R
3885,nlsic,10.3390/metabo10040150,The objective function (defined as the sum of squared weighted differences between measured and simulated data) was minimized using the nlsic optimization algorithm [63],"Younès Dellero,Maud Heuillet,Nathalie Marnet,Floriant Bellvert,Pierre Millard,Alain Bouchereau","Valine,Brassica,Amino acid,Proline,Asparagine,Sink (geography),Metabolism,Glutamine","https://cran.r-project.org/package=nlsic, https://github.com/MathsCell/nlsic, https://github.com/cran/nlsic",https://github.com/MathsCell/nlsic,1,nlsic,MathsCell,,Non Linear Least Squares with Inequality Constraints,1.0,0.5221771923899583,0.3835912942886352,-0.1095210388302803,,0.4490618619620783,-0.1095210388302803,1.0,,R
3888,nlsic,10.3390/metabo10040150,The objective function (defined as the sum of squared weighted differences between measured and simulated data) was minimized using the nlsic optimization algorithm [63],"Younès Dellero,Maud Heuillet,Nathalie Marnet,Floriant Bellvert,Pierre Millard,Alain Bouchereau","Valine,Brassica,Amino acid,Proline,Asparagine,Sink (geography),Metabolism,Glutamine","https://cran.r-project.org/package=nlsic, https://github.com/MathsCell/nlsic, https://github.com/cran/nlsic",https://cran.r-project.org/package=nlsic,1,nlsic,Serguei Sokol,"sokol et al, least norm sens, dense qr decomposition, non linear iterations, non linear iteration","We solve non linear least squares problems with optional equality and/or inequality constraints. Non linear iterations are globalized with back-tracking method. Linear problems are solved by dense QR decomposition from 'LAPACK' which can limit the size of treated problems. On the other side, we avoid condition number degradation which happens in classical quadratic programming approach. Inequality constraints treatment on each non linear iteration is based on 'NNLS' method (by Lawson and Hanson). We provide an original function 'lsi_ln' for solving linear least squares problem with inequality constraints in least norm sens. Thus if Jacobian of the problem is rank deficient a solution still can be provided. However, truncation errors are probable in this case. Equality constraints are treated by using a basis of Null-space. User defined function calculating residuals must return a list having residual vector (not their squared sum) and Jacobian. If Jacobian is not in the returned list, package 'numDeriv' is used to calculated finite difference version of Jacobian. The 'NLSIC' method was fist published in Sokol et al. (2012) <doi:10.1093/bioinformatics/btr716>.",1.0,0.400163666121113,0.5331454277038574,0.0076392069458961,,0.4852370751927166,0.0076392069458961,1.0,,R
3889,nlsic,10.3390/metabo10040150,The objective function (defined as the sum of squared weighted differences between measured and simulated data) was minimized using the nlsic optimization algorithm [63],"Younès Dellero,Maud Heuillet,Nathalie Marnet,Floriant Bellvert,Pierre Millard,Alain Bouchereau","Valine,Brassica,Amino acid,Proline,Asparagine,Sink (geography),Metabolism,Glutamine","https://cran.r-project.org/package=nlsic, https://github.com/MathsCell/nlsic, https://github.com/cran/nlsic",https://github.com/cran/nlsic,1,nlsic,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  nlsic — Non Linear Least Squares with Inequality Constraints. Homepage: https://github.com/MathsCell/nlsic  Report bugs for this package: https://github.com/MathsCell/nlsic/issues,1.0,0.4828605200945626,0.5450514554977417,0.0172024313360452,,0.5112786017320874,0.0172024313360452,1.0,,R
3896,nolds,10.1038/s41598-018-24318-x,"SampE and DFA were computed using publicly available software “Nonlinear measures for dynamical systems” or nolds, version 0.3.2, which can be downloaded from (https://pypi.python.org/pypi/nolds).","William J. Bosl,Helen Tager‐Flusberg,Charles A. Nelson","Autism spectrum disorder,Electroencephalography,Autism,Audiology","https://pypi.org/project/nolds/, https://github.com/CSchoel/nolds",https://pypi.org/project/nolds/,1,nolds,Christopher Schölzel,"nonlinear, dynamical, system, chaos, lyapunov, hurst, hurst, exponent, rescaled, range, DFA, detrended, fluctuation, analysis, sample, entropy, correlation, dimension",Nonlinear measures for dynamical systems (based on one-dimensional time series),1.0,0.5135531135531135,0.4740022718906402,0.1379212290048599,1.0,0.6250953228897227,0.1379212290048599,1.0,Python,Python
3898,nolds,10.1038/s41598-018-24318-x,"SampE and DFA were computed using publicly available software “Nonlinear measures for dynamical systems” or nolds, version 0.3.2, which can be downloaded from (https://pypi.python.org/pypi/nolds).","William J. Bosl,Helen Tager‐Flusberg,Charles A. Nelson","Autism spectrum disorder,Electroencephalography,Autism,Audiology","https://pypi.org/project/nolds/, https://github.com/CSchoel/nolds",https://github.com/CSchoel/nolds,1,nolds,Christopher Schölzel,nonlinear,Nonlinear measures for dynamical systems (based on one-dimensional time series),1.0,0.5135531135531135,0.4740022718906402,-0.0017181877046823,1.0,0.5971674395478143,-0.0017181877046823,1.0,Python,Python
3907,nolds,10.3390/e20120962,We performed self-similarity analysis of epileptic EEG datasets by extracting their Hurst exponent through the standard rescaled range approach [38] ( function of Python’s nolds library),"Amir Omidvarnia,Mostefa Mesbah,Mangor Pedersen,Graeme D. Jackson","Sample entropy,Approximate entropy,Hurst exponent,Detrended fluctuation analysis,Mathematics,Entropy (arrow of time),Amplitude","https://pypi.org/project/nolds/, https://github.com/CSchoel/nolds",https://pypi.org/project/nolds/,1,nolds,Christopher Schölzel,"nonlinear, dynamical, system, chaos, lyapunov, hurst, hurst, exponent, rescaled, range, DFA, detrended, fluctuation, analysis, sample, entropy, correlation, dimension",Nonlinear measures for dynamical systems (based on one-dimensional time series),1.0,0.4649369149369149,0.2997262179851532,0.7666740417480469,1.0,0.706267434934023,0.2997262179851532,1.0,Python,Python
3909,nolds,10.3390/e20120962,We performed self-similarity analysis of epileptic EEG datasets by extracting their Hurst exponent through the standard rescaled range approach [38] ( function of Python’s nolds library),"Amir Omidvarnia,Mostefa Mesbah,Mangor Pedersen,Graeme D. Jackson","Sample entropy,Approximate entropy,Hurst exponent,Detrended fluctuation analysis,Mathematics,Entropy (arrow of time),Amplitude","https://pypi.org/project/nolds/, https://github.com/CSchoel/nolds",https://github.com/CSchoel/nolds,1,nolds,Christopher Schölzel,nonlinear,Nonlinear measures for dynamical systems (based on one-dimensional time series),1.0,0.4649369149369149,0.2997262179851532,0.2056579291820526,1.0,0.5940642124208242,0.2056579291820526,1.0,Python,Python
3918,nolds,10.3390/e20120962,"We simulated fBm signals using the Cholesky decomposition method [37] ( function of Python’s nolds library) at a Hurst exponent of H = 0.75 and five scaling coefficients D = 0.001, 0.01, 1, 10, and 100, where the value of D = 1 leads to the original form of fBm","Amir Omidvarnia,Mostefa Mesbah,Mangor Pedersen,Graeme D. Jackson","Sample entropy,Approximate entropy,Hurst exponent,Detrended fluctuation analysis,Mathematics,Entropy (arrow of time),Amplitude","https://pypi.org/project/nolds/, https://github.com/CSchoel/nolds",https://pypi.org/project/nolds/,1,nolds,Christopher Schölzel,"nonlinear, dynamical, system, chaos, lyapunov, hurst, hurst, exponent, rescaled, range, DFA, detrended, fluctuation, analysis, sample, entropy, correlation, dimension",Nonlinear measures for dynamical systems (based on one-dimensional time series),1.0,0.4649369149369149,0.1591544449329376,0.7666740417480469,1.0,0.6781530803235799,0.1591544449329376,1.0,Python,Python
3920,nolds,10.3390/e20120962,"We simulated fBm signals using the Cholesky decomposition method [37] ( function of Python’s nolds library) at a Hurst exponent of H = 0.75 and five scaling coefficients D = 0.001, 0.01, 1, 10, and 100, where the value of D = 1 leads to the original form of fBm","Amir Omidvarnia,Mostefa Mesbah,Mangor Pedersen,Graeme D. Jackson","Sample entropy,Approximate entropy,Hurst exponent,Detrended fluctuation analysis,Mathematics,Entropy (arrow of time),Amplitude","https://pypi.org/project/nolds/, https://github.com/CSchoel/nolds",https://github.com/CSchoel/nolds,1,nolds,Christopher Schölzel,nonlinear,Nonlinear measures for dynamical systems (based on one-dimensional time series),1.0,0.4649369149369149,0.1591544449329376,0.2056579291820526,1.0,0.565949857810381,0.1591544449329376,1.0,Python,Python
3926,numpy,10.1038/s41598-017-13828-9,"To use the code, one requires a Python 3 interpreter, as well as the numpy, scipy and pandas Python modules","Diana Suleimenova,David Bell,Derek Groen","Refugee,Forced migration,Destinations,Computer science,Set (abstract data type)","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5645140664961636,0.4193594455718994,0.2098572850227356,1.0,0.6387461594181597,0.2098572850227356,1.0,Python,Python
3933,numpy,10.1038/s41598-017-13828-9,"To use the code, one requires a Python 3 interpreter, as well as the numpy, scipy and pandas Python modules","Diana Suleimenova,David Bell,Derek Groen","Refugee,Forced migration,Destinations,Computer science,Set (abstract data type)","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.0,0.588222086429596,0.0779612511396408,1.0,0.5332366675138474,0.0,1.0,Python,Python
3937,numpy,10.1038/s41598-019-44272-6,"We simulated one single admixture event from Southern Ural/West Siberian to both Indo-European and Hungarian Sekler populations occurring 30 generations ago, with same unknown amount of admixture [using numpy.random.random_sample] and then randomly drifted for 30 generations","Helen Post,Endre Németh,László Klima,Rodrigo Flores,Tibor Fehér,Attila Türk,Gábor J. Székely,Hovhannes Sahakyan,Mayukh Mondal,Francesco Montinaro,Monika Karmin,Lauri Saag,Bayazit Yunusbayev,Э. К. Хуснутдинова,Ene Metspalu,Richard Villems,Kristiina Tambets,Siiri Rootsi",Clade,"https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5303483701653038,0.0963947921991348,0.0788572132587432,,0.4264000939057955,0.0788572132587432,1.0,,Python
3944,numpy,10.1038/s41598-019-44272-6,"We simulated one single admixture event from Southern Ural/West Siberian to both Indo-European and Hungarian Sekler populations occurring 30 generations ago, with same unknown amount of admixture [using numpy.random.random_sample] and then randomly drifted for 30 generations","Helen Post,Endre Németh,László Klima,Rodrigo Flores,Tibor Fehér,Attila Türk,Gábor J. Székely,Hovhannes Sahakyan,Mayukh Mondal,Francesco Montinaro,Monika Karmin,Lauri Saag,Bayazit Yunusbayev,Э. К. Хуснутдинова,Ene Metspalu,Richard Villems,Kristiina Tambets,Siiri Rootsi",Clade,"https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.5220647773279352,0.2204181104898452,0.1211116984486579,,0.4658986465666096,0.1211116984486579,1.0,,Python
3948,numpy,10.1098/rstb.2013.0067,"2.7.3 (http://www.python.org) with its numpy, scipy and pylab extension modules","Bernard Marius ‘t Hart,Hannah Claudia Elfriede Fanny Schmidt,Ingo Klein-Harmeyer,Wolfgang Einhäuser","Gaze,Contrast (vision),Fixation (population genetics),Covert,Eye movement","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5154267656719438,0.4144408702850342,0.0316244028508663,1.0,0.5922984077615688,0.0316244028508663,1.0,Python,Python
3955,numpy,10.1098/rstb.2013.0067,"2.7.3 (http://www.python.org) with its numpy, scipy and pylab extension modules","Bernard Marius ‘t Hart,Hannah Claudia Elfriede Fanny Schmidt,Ingo Klein-Harmeyer,Wolfgang Einhäuser","Gaze,Contrast (vision),Fixation (population genetics),Covert,Eye movement","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.5302721088435375,0.4872362315654754,0.0997739285230636,1.0,0.6234564537864153,0.0997739285230636,1.0,Python,Python
3959,numpy,10.1128/mBio.03221-19,"The pipeline was written in Python3 with packages pandas, numpy, Biopython, pybedtools, pyBigWig, and pysam","Guy E. Townsend,Weiwei Han,Nathan D. Schwalm,Xinyu Hong,Natasha A. Bencivenga-Barry,Andrew L. Goodman,Eduardo A. Groisman","Bacteroides thetaiotaomicron,Bacteroides,Master regulator,Regulator,Colonization,Microbiology","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5306596701649176,0.2989587485790252,0.13776895403862,,0.4918468431956407,0.13776895403862,1.0,,Python
3966,numpy,10.1128/mBio.03221-19,"The pipeline was written in Python3 with packages pandas, numpy, Biopython, pybedtools, pyBigWig, and pysam","Guy E. Townsend,Weiwei Han,Nathan D. Schwalm,Xinyu Hong,Natasha A. Bencivenga-Barry,Andrew L. Goodman,Eduardo A. Groisman","Bacteroides thetaiotaomicron,Bacteroides,Master regulator,Regulator,Colonization,Microbiology","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.5281609195402299,0.6038050651550293,0.064629279077053,,0.5491488159430781,0.064629279077053,1.0,,Python
3970,numpy,10.1186/s12864-019-6436-0,"0.22.0), numpy (v","Karol Szlachta,Heather M. Raimer,Laurey Comeau,Yuh‐Hwa Wang","Biology,Computational biology,Genome,DNA microarray,Genetics","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5401563923920393,0.452347457408905,0.2550195157527923,,0.5618808413884342,0.2550195157527923,1.0,,Python
3977,numpy,10.1186/s12864-019-6436-0,"0.22.0), numpy (v","Karol Szlachta,Heather M. Raimer,Laurey Comeau,Yuh‐Hwa Wang","Biology,Computational biology,Genome,DNA microarray,Genetics","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.439463601532567,0.4272919595241546,0.1744750738143921,,0.5103076587177784,0.1744750738143921,1.0,,Python
3981,numpy,10.1371/journal.pcbi.1007113,"All statistical analyses and data visualization were performed using Jupyter Notebook [64] and Python 2.7, and the following packages: scipy.stats, numpy [65], pandas [66], matplotlib [67], mpl_toolkits, matplotlib_venn, seaborn, statsmodels.stats.multitest.fdrcorrection, mygene [68,69], sklearn.decomposition.PCA [59], sklearn.preprocessing.StandardScaler.","Claire Bomkamp,Shreejoy J. Tripathy,Carolina Bengtsson Gonzales,Jens Hjerling‐Leffler,Ann Marie Craig,Paul Pavlidis","Electrophysiology,Biology,Excitatory postsynaptic potential,Transcriptome,Neuroscience,Gene expression,Inhibitory postsynaptic potential,Phenotype","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5801377620599588,0.2495116740465164,0.0944515168666839,1.0,0.5848201905946319,0.0944515168666839,1.0,Python,Python
3988,numpy,10.1371/journal.pcbi.1007113,"All statistical analyses and data visualization were performed using Jupyter Notebook [64] and Python 2.7, and the following packages: scipy.stats, numpy [65], pandas [66], matplotlib [67], mpl_toolkits, matplotlib_venn, seaborn, statsmodels.stats.multitest.fdrcorrection, mygene [68,69], sklearn.decomposition.PCA [59], sklearn.preprocessing.StandardScaler.","Claire Bomkamp,Shreejoy J. Tripathy,Carolina Bengtsson Gonzales,Jens Hjerling‐Leffler,Ann Marie Craig,Paul Pavlidis","Electrophysiology,Biology,Excitatory postsynaptic potential,Transcriptome,Neuroscience,Gene expression,Inhibitory postsynaptic potential,Phenotype","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.4309941520467835,0.4272655248641968,0.0127239860594272,1.0,0.5741967325940814,0.0127239860594272,1.0,Python,Python
3992,numpy,10.1371/journal.pgen.1009774,"Bioinformatic analyses were done using Python 3.6 and the following packages: numpy 1.18.1, pandas 1.0.3 and matplotlib 3.1.3","Payel Ganguly,Landiso Madonsela,Jesse T. Chao,Christopher Loewen,Timothy P. O’Connor,Esther M. Verheyen,Douglas W. Allan","PTEN,Biology,Computational biology,PI3K/AKT/mTOR pathway,Drosophila melanogaster","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5790286674844397,0.2287240922451019,0.1549748033285141,1.0,0.5925455126116111,0.1549748033285141,1.0,Python,Python
3999,numpy,10.1371/journal.pgen.1009774,"Bioinformatic analyses were done using Python 3.6 and the following packages: numpy 1.18.1, pandas 1.0.3 and matplotlib 3.1.3","Payel Ganguly,Landiso Madonsela,Jesse T. Chao,Christopher Loewen,Timothy P. O’Connor,Esther M. Verheyen,Douglas W. Allan","PTEN,Biology,Computational biology,PI3K/AKT/mTOR pathway,Drosophila melanogaster","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.6114942528735633,0.4898874759674072,0.0359894037246704,1.0,0.6274742265131282,0.0359894037246704,1.0,Python,Python
4003,numpy,10.1371/journal.pone.0206193,"All scripts were coded in Matlab and Python using statistics libraries (numpy, pylab, scilab and matplotlib)","Axel Séguret,Bertrand Collignon,Léo Cazenille,Yohann Chemtob,José Halloy","Danio,Zebrafish,Group cohesiveness,Cohesion (chemistry),Group (periodic table),Population,Fish <Actinopterygii>","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5750905125643256,0.335292100906372,0.132282555103302,1.0,0.6085330337147999,0.132282555103302,1.0,Python,Python
4010,numpy,10.1371/journal.pone.0206193,"All scripts were coded in Matlab and Python using statistics libraries (numpy, pylab, scilab and matplotlib)","Axel Séguret,Bertrand Collignon,Léo Cazenille,Yohann Chemtob,José Halloy","Danio,Zebrafish,Group cohesiveness,Cohesion (chemistry),Group (periodic table),Population,Fish <Actinopterygii>","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.476056338028169,0.5347208976745605,-0.0114508336409926,1.0,0.5998652804123473,-0.0114508336409926,1.0,Python,Python
4014,numpy,10.1371/journal.pone.0218966,"Our algorithm is presented in Algorithm 1, which was developed in Python 3.6.1 with the packages pandas 0.20.3 and numpy 1.13.1.","Luana Fragoso,Tuhin Paul,Flaviu Vadan,Kevin G. Stanley,Scott Bell,Nathaniel Osgood","Curse of dimensionality,Computer science,Data science,Dimension (graph theory),Intrinsic dimension,Scope (computer science),Data mining","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.6063452561037103,0.4024060666561126,0.2303022444248199,1.0,0.6478107134369286,0.2303022444248199,1.0,Python,Python
4021,numpy,10.1371/journal.pone.0218966,"Our algorithm is presented in Algorithm 1, which was developed in Python 3.6.1 with the packages pandas 0.20.3 and numpy 1.13.1.","Luana Fragoso,Tuhin Paul,Flaviu Vadan,Kevin G. Stanley,Scott Bell,Nathaniel Osgood","Curse of dimensionality,Computer science,Data science,Dimension (graph theory),Intrinsic dimension,Scope (computer science),Data mining","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.5331275720164609,0.5770953297615051,0.1100568771362304,1.0,0.6440559557828393,0.1100568771362304,1.0,Python,Python
4025,numpy,10.7717/peerj.4925,"AMPtk is written in Python and relies on several modules: edlib (Šošic & Šikic, 2017), biopython (Cock et al., 2009), biom-format (McDonald et al., 2012), pandas (McKinney, 2010), numpy (van der Walt, Colbert & Varoquaux, 2011), and matplotlib modules (Hunter, 2007)","Jonathan Palmer,Michelle A. Jusino,Mark T. Banik,Daniel L. Lindner","Amplicon,Amplicon sequencing,Spike (software development),Computer science,Software,Computational biology","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://pypi.org/project/numpy/,1,numpy,Travis E. Oliphant et al.,"Scientific/Engineering, Software Development",Fundamental package for array computing in Python,1.0,0.5688738755100311,0.3265670835971832,0.3831978738307953,1.0,0.6557277665876019,0.3265670835971832,1.0,Python,Python
4032,numpy,10.7717/peerj.4925,"AMPtk is written in Python and relies on several modules: edlib (Šošic & Šikic, 2017), biopython (Cock et al., 2009), biom-format (McDonald et al., 2012), pandas (McKinney, 2010), numpy (van der Walt, Colbert & Varoquaux, 2011), and matplotlib modules (Hunter, 2007)","Jonathan Palmer,Michelle A. Jusino,Mark T. Banik,Daniel L. Lindner","Amplicon,Amplicon sequencing,Spike (software development),Computer science,Software,Computational biology","https://pypi.org/project/numpy/, https://github.com/numpy/numpy",https://github.com/numpy/numpy,1,numpy,NumPy,"numpy, python",The fundamental package for scientific computing with Python.,1.0,0.438095238095238,0.5136174559593201,0.1118673384189605,1.0,0.6127160064947037,0.1118673384189605,1.0,Python,Python
4038,onnx,10.1007/s42452-021-04588-3,"After that, we used the onnx tool, onnx-TensorRT tool, to convert onnx to TensorRT","Gaspar Ramôa,Vasco Lopes,Luı́s A. Alexandre,S. Mogo","Computer science,Artificial intelligence,Segmentation,RGB color model,Doors,Computer vision","https://pypi.org/project/onnx/, https://github.com/onnx/onnx",https://pypi.org/project/onnx/,1,onnx,,,Open Neural Network Exchange,1.0,,0.2999502122402191,0.1408717781305313,,0.4802739967902501,0.1408717781305313,1.0,,Python
4039,onnx,10.1007/s42452-021-04588-3,"After that, we used the onnx tool, onnx-TensorRT tool, to convert onnx to TensorRT","Gaspar Ramôa,Vasco Lopes,Luı́s A. Alexandre,S. Mogo","Computer science,Artificial intelligence,Segmentation,RGB color model,Doors,Computer vision","https://pypi.org/project/onnx/, https://github.com/onnx/onnx",https://github.com/onnx/onnx,1,onnx,Open Neural Network Exchange,"deep-learning, deep-neural-networks, dnn, keras, machine-learning, ml, neural-network, onnx, pytorch, scikit-learn, tensorflow",Open standard for machine learning interoperability,1.0,0.5244708994708994,0.1942229121923446,0.2232787758111953,,0.4854931468686099,0.1942229121923446,1.0,,Python
4047,openrouteservice,10.3389/fped.2020.00395,"Due to the limit in travel data requests per time when using openrouteservice, we calculated travel time and distance from a random sample of about 28% of the random points of each country (Germany: 100,000 points; Ireland: 20,000 points; UK: 70,000 points) to the nearest provider for each type of pediatric service","Nicolas Terliesner,Dariusz Lesniowski,Alexandra Krasnikova,Martin Körte,Mirjam Terliesner,Marcus Mall,Katalin Dittrich","Medicine,Pediatric urology","https://pypi.org/project/openrouteservice/, https://github.com/GIScience/openrouteservice-py",https://github.com/GIScience/openrouteservice,1,openrouteservice,GIScience Research Group and HeiGIT,"directions-api, isochrones, matrix, openstreetmap, osm, routing, routing-engine",🌍 The open source route planner api with plenty of features.,1.0,0.5185992287687203,0.3005073666572571,-0.029966028407216,,0.4472851417546903,-0.029966028407216,1.0,,Java
4049,openrouteservice,10.3389/fped.2020.00395,"Due to the limit in travel data requests per time when using openrouteservice, we calculated travel time and distance from a random sample of about 28% of the random points of each country (Germany: 100,000 points; Ireland: 20,000 points; UK: 70,000 points) to the nearest provider for each type of pediatric service","Nicolas Terliesner,Dariusz Lesniowski,Alexandra Krasnikova,Martin Körte,Mirjam Terliesner,Marcus Mall,Katalin Dittrich","Medicine,Pediatric urology","https://pypi.org/project/openrouteservice/, https://github.com/GIScience/openrouteservice-py",https://github.com/GIScience/openrouteservice-py,1,openrouteservice-py,GIScience Research Group and HeiGIT,"api, directions-api, geocoding-api, isochrones, python, routing-engine",:snake: The Python API to consume openrouteservice(s) painlessly!,0.968421052631579,0.5185992287687203,0.3275500833988189,0.0439426861703395,,0.4646282627423644,0.0439426861703395,0.968421052631579,,Python
