name,paragraph,doi,synonyms,language,authors,urls,not_urls
WHAM,The free energy profile was constructed with WHAM 2.0.9.1..,10.1038/s41598-020-73906-3,"bmh,smc protein 3,mad member-interacting protein 1,Wisconsin?s High-throughput Alignment Method,bamacan,chromosome-associated polypeptide,hcap,smcd,bam,SWHAM,WHAM!,WHAM V,UWHAM,cspg6,Whamg,chondroitin sulfate proteoglycan 6,smc3,smc3l1,WHA,basement membrane-associated chondroitin proteoglycan,smc-3,WHAMM,chromosome segregation protein smcd,WHAM),WHAAM,mmip1,wham,structural maintenance of chromosomes protein 3",,"Zhiyi Wu,Simon Newstead,Philip C. Biggin","https://pypi.org/project/wham/, https://github.com/bnovak1/wham, https://github.com/yohanshin/WHAM, https://github.com/danijoo/WHAM","https://github.com/cran/WH, https://github.com/florianhartig/DHARMa, https://github.com/GuillaumeBiessy/WH, https://github.com/cran/DHARMa, https://github.com/cran/UWHAM, https://cran.r-project.org/package=DHARMa, https://github.com/antimatter15/whammy, https://cran.r-project.org/package=WA, https://github.com/zeeev/wham, https://cran.r-project.org/package=WH, https://github.com/cran/WA, https://github.com/mbylstra/django-wham, https://github.com/tmandry/whammy, https://cran.r-project.org/package=UWHAM"
WHAM,"The tools used during the Meta-SV analysis were the following: BreakDancer [21], CNVnator [22], BreakSeq2 [23], Pindel [24], Manta [25], Lumpy [26], WHAM [27], and CNVkit [28]",10.3390/genes12050684,"bmh,smc protein 3,mad member-interacting protein 1,Wisconsin?s High-throughput Alignment Method,bamacan,chromosome-associated polypeptide,hcap,smcd,bam,SWHAM,WHAM!,WHAM V,UWHAM,cspg6,Whamg,chondroitin sulfate proteoglycan 6,smc3,smc3l1,WHA,basement membrane-associated chondroitin proteoglycan,smc-3,WHAMM,chromosome segregation protein smcd,WHAM),WHAAM,mmip1,wham,structural maintenance of chromosomes protein 3",,"Dana Šafka Brožková,Anna Uhrová Mészárosová,Petra Laššuthová,Lukáš Varga,David Staněk,Silvia Borecká,Jana Laštůvková,Vlasta Čejnová,Dagmar Rašková,Filip Lhota,Daniela Gašperíková,Pavel Seeman","https://pypi.org/project/wham/, https://github.com/bnovak1/wham, https://github.com/yohanshin/WHAM, https://github.com/danijoo/WHAM, https://github.com/zeeev/wham","https://github.com/cran/WH, https://github.com/florianhartig/DHARMa, https://github.com/GuillaumeBiessy/WH, https://github.com/cran/DHARMa, https://github.com/cran/UWHAM, https://cran.r-project.org/package=DHARMa, https://github.com/antimatter15/whammy, https://cran.r-project.org/package=WA, https://cran.r-project.org/package=WH, https://github.com/cran/WA, https://github.com/mbylstra/django-wham, https://github.com/tmandry/whammy, https://cran.r-project.org/package=UWHAM"
WebUI,Fig 3B shows a visualization of a single realization as seen by a user in the WebUI after issuing a simulation with SSA,10.1371/journal.pcbi.1005220,,,"Brian Drawert,Andreas Hellander,Ben Bales,D. Banerjee,Giovanni Bellesia,Bernie J. Daigle,Geoffrey Douglas,Mengyuan Gu,Anand Gupta,Stefan Hellander,Chris Horuk,Dibyendu Nath,Aviral Takkar,Sheng Wu,Per Lötstedt,Chandra Krintz,Linda Petzold",https://pypi.org/project/WebUI/,"https://github.com/AUTOMATIC1111/stable-diffusion-webui, https://github.com/oobabooga/text-generation-webui, https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI, https://github.com/Mikubill/sd-webui-controlnet, https://github.com/open-webui/open-webui, https://github.com/Widdershin/WebUI"
WebUI,"From the WebUI, users are able to see a dashboard similar to the one in Figure 7, manage clusters, products, applications, deployments, and system events",10.3390/s20164393,,,"Alexandru Radovici,Ioana Culic,Daniel E. Rosner,Flavia Oprea",https://pypi.org/project/WebUI/,"https://github.com/AUTOMATIC1111/stable-diffusion-webui, https://github.com/oobabooga/text-generation-webui, https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI, https://github.com/Mikubill/sd-webui-controlnet, https://github.com/open-webui/open-webui, https://github.com/Widdershin/WebUI"
WebUI,User interfaces and communication mechanisms to launch algorithms from Cytomine-WebUI were implemented to allow experts to execute training and prediction algorithms in an autonomous way,10.1093/bioinformatics/btw013,,,"Raphaël Marée,Loïc Rollus,Benjamin H. Stevens,Renaud Hoyoux,Gilles Louppe,Rémy Vandaele,Jean-Michel Begon,Philipp Kainz,Pierre Geurts,Louis Wehenkel",https://pypi.org/project/WebUI/,"https://github.com/AUTOMATIC1111/stable-diffusion-webui, https://github.com/oobabooga/text-generation-webui, https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI, https://github.com/Mikubill/sd-webui-controlnet, https://github.com/open-webui/open-webui, https://github.com/Widdershin/WebUI"
XDS,Data were processed and scaled (XSCALE) with XDS (26),10.1128/mBio.01144-21,"XDS2,XDSi,XDS1,xds package,xds,XDS4,xds program package,XDSS,XDS)",,"Kevin R. McCarthy,Jiwon Lee,Akiko Watanabe,Masayuki Kuraoka,Lindsey R. Robinson‐McCarthy,George Georgiou,Garnett Kelsoe,Stephen C. Harrison","https://github.com/heiyeluren/xds, https://pypi.org/project/xds/, https://github.com/cncf/xds","https://github.com/cran/DTS, https://github.com/envoyproxy/xds-relay, https://cran.r-project.org/package=ODS, https://cran.r-project.org/package=RDS, https://cran.r-project.org/package=XLS, https://github.com/sametsoekel/eXtreme-Least-Squares, https://github.com/Yinghao-Pan/ODS, https://cran.r-project.org/package=DTS, https://github.com/gojek/consul-envoy-xds, https://github.com/cran/XLS, https://github.com/cran/XDNUTS, https://github.com/cran/ODS, https://cran.r-project.org/package=XDNUTS, https://github.com/cran/RDS, https://github.com/xdslproject/xdsl, https://github.com/ichfly/XDS"
XDS,Data were processed with XDS [42] and scaled with SCALA from the CCP4 program suit [33],10.1371/journal.pone.0048364,"XDS2,XDSi,XDS1,xds package,xds,XDS4,xds program package,XDSS,XDS)",Scala,"Karina Persson,Anders Esberg,Rolf Claesson,Nicklas Strömberg","https://github.com/heiyeluren/xds, https://pypi.org/project/xds/","https://github.com/cran/DTS, https://github.com/envoyproxy/xds-relay, https://cran.r-project.org/package=ODS, https://cran.r-project.org/package=RDS, https://cran.r-project.org/package=XLS, https://github.com/sametsoekel/eXtreme-Least-Squares, https://github.com/Yinghao-Pan/ODS, https://cran.r-project.org/package=DTS, https://github.com/gojek/consul-envoy-xds, https://github.com/cran/XLS, https://github.com/cncf/xds, https://github.com/cran/XDNUTS, https://github.com/cran/ODS, https://cran.r-project.org/package=XDNUTS, https://github.com/cran/RDS, https://github.com/xdslproject/xdsl, https://github.com/ichfly/XDS"
XDS,"The MAD data were integrated and reduced using XDS and scaled with XSCALE (Kabsch, 1993 ▶)",10.1107/S1744309109025196,"XDS2,XDSi,XDS1,xds package,xds,XDS4,xds program package,XDSS,XDS)",,"Constantina Bakolitsa,Alex Bateman,Kevin K. Jin,Daniel McMullan,Sanjeev Krishna,Mitchell D. Miller,Polat Abdubek,Claire Acosta,Tamara Astakhova,Herbert L. Axelrod,Prasad Burra,Dennis Carlton,Hsiu‐Ju Chiu,Thomas Clayton,Debanu Das,Marc C. Deller,Lian Duan,Ylva Elias,Julie Feuerhelm,Joanna C. Grant,Anna Grzechnik,Slawomir K. Grzechnik,Gye Won Han,Lukasz Jaroszewski,Heath E. Klock,Mark W. Knuth,Piotr Koźbiał,Abhinav Kumar,David Marciano,Andrew T. Morse,Kevin D. Murphy,Edward Nigoghossian,Linda Okach,Silvya Oommachen,Jessica Paulsen,Ron Reyes,Christopher L. Rife,Natasha Sefcovic,Henry J. Tien,Christine B. Trame,Christina V. Trout,Henry van den Bedem,Dana Weekes,Aprilfawn White,Qingping Xu,Keith O. Hodgson,John Wooley,Marc‐André Elsliger,Ashley M. Deacon,Adam Godzik,Scott A. Lesley,Ian A. Wilson","https://github.com/heiyeluren/xds, https://pypi.org/project/xds/, https://github.com/cncf/xds","https://github.com/cran/DTS, https://github.com/envoyproxy/xds-relay, https://cran.r-project.org/package=ODS, https://cran.r-project.org/package=RDS, https://cran.r-project.org/package=XLS, https://github.com/sametsoekel/eXtreme-Least-Squares, https://github.com/Yinghao-Pan/ODS, https://cran.r-project.org/package=DTS, https://github.com/gojek/consul-envoy-xds, https://github.com/cran/XLS, https://github.com/cran/XDNUTS, https://github.com/cran/ODS, https://cran.r-project.org/package=XDNUTS, https://github.com/cran/RDS, https://github.com/xdslproject/xdsl, https://github.com/ichfly/XDS"
XEI,"Image analysis was performed using XEI Software (version 1.7.1, Park Systems Co.)",10.3390/mi7100186,XEI®,,"Sung Won Kim,Min Seong Kim,Yong Cheol Shin,Seong Un Eom,J.K. Lee,Dong‐Myeong Shin,Suck Won Hong,Bongju Kim,Jong‐Chul Park,Bo Sung Shin,Dohyung Lim,Dong‐Wook Han",,"https://github.com/noeliaof/SEI, https://github.com/fcc-ea-mirror/XEI, https://github.com/cran/EVI, https://cran.r-project.org/package=SEI, https://github.com/tomyun/xeit, https://github.com/xpressengine/XEIcon, https://cran.r-project.org/package=EVI, https://github.com/xeitojs/xeito, https://github.com/cran/UEI, https://cran.r-project.org/package=UEI, https://cran.r-project.org/package=EIX, https://github.com/xei/recommender-system-tutorial, https://github.com/mxjki/EfficientMaxEigenpair, https://github.com/cran/SEI, https://github.com/ModelOriented/EIX, https://github.com/xei/wireguard-setup-scripts, https://github.com/cran/EfficientMaxEigenpair, https://github.com/cran/EIX, https://cran.r-project.org/package=EfficientMaxEigenpair"
XEI,"The acquired original data was processed and analyzed with the XEI software (Park Systems) to generate the AFM images, cross-sectional line-profiles, Fourier filter transform (FFT) power spectra, root-mean-squared (RMS) roughness, size and density plots of the Au NPs",10.1038/srep13954,XEI®,,"Mingyu Li,Quanzhen Zhang,Puran Pandey,Mao Sui,Eun-Soo Kim,Jihoon Lee",,"https://github.com/noeliaof/SEI, https://github.com/fcc-ea-mirror/XEI, https://github.com/cran/EVI, https://cran.r-project.org/package=SEI, https://github.com/tomyun/xeit, https://github.com/xpressengine/XEIcon, https://cran.r-project.org/package=EVI, https://github.com/xeitojs/xeito, https://github.com/cran/UEI, https://cran.r-project.org/package=UEI, https://cran.r-project.org/package=EIX, https://github.com/xei/recommender-system-tutorial, https://github.com/mxjki/EfficientMaxEigenpair, https://github.com/cran/SEI, https://github.com/ModelOriented/EIX, https://github.com/xei/wireguard-setup-scripts, https://github.com/cran/EfficientMaxEigenpair, https://github.com/cran/EIX, https://cran.r-project.org/package=EfficientMaxEigenpair"
XEI,"The applied normal force was acquired from the provided data analysis program (XEI, Version 1.8.0, Park Systems Corp., South Korea), while the calculation of frictional force is described in detail in our previous study [20]",10.1371/journal.pone.0112684,XEI®,,"Jae-Yong Park,Cong-Truyen Duong,Ashish Ranjan Sharma,Kyeong-Min Son,Mark S. Thompson,Sungchan Park,Jun‐Dong Chang,Ju‐Suk Nam,Seonghun Park,Sang‐Soo Lee",,"https://github.com/noeliaof/SEI, https://github.com/fcc-ea-mirror/XEI, https://github.com/cran/EVI, https://cran.r-project.org/package=SEI, https://github.com/tomyun/xeit, https://github.com/xpressengine/XEIcon, https://cran.r-project.org/package=EVI, https://github.com/xeitojs/xeito, https://github.com/cran/UEI, https://cran.r-project.org/package=UEI, https://cran.r-project.org/package=EIX, https://github.com/xei/recommender-system-tutorial, https://github.com/mxjki/EfficientMaxEigenpair, https://github.com/cran/SEI, https://github.com/ModelOriented/EIX, https://github.com/xei/wireguard-setup-scripts, https://github.com/cran/EfficientMaxEigenpair, https://github.com/cran/EIX, https://cran.r-project.org/package=EfficientMaxEigenpair"
Xenon,CM or mito-TEMPO nitroxide radicals concentration was obtained by simulating the spectra using the SpinFit module incorporated in the Xenon software of the bench-top EMXnano EPR spectrometer followed by the SpinCount module (Bruker),10.1155/2020/6392629,"XENON1T,XENONnT,Xenon1T,XENON-1T,XenonPy,XENON10,Xeno,XENON100",,"Amy C. Keller,Sara Hull,Hanan Elajaili,Aspen Johnston,Leslie A. Knaub,Ji Hye Chun,Lori A. Walker,Eva Nozik‐Grayck,Jane E.B. Reusch",,"https://cran.r-project.org/package=emon, https://github.com/dusadrian/venn, https://github.com/cran/zendown, https://cran.r-project.org/package=GenoScan, https://github.com/vmware-archive/xenon, https://github.com/cran/GenoScan, https://github.com/cran/venn, https://github.com/rfsaldanha/zendown, https://cran.r-project.org/package=zendown, https://cran.r-project.org/package=endtoend, https://github.com/radondb/xenon, https://github.com/cran/endtoend, https://github.com/F7eak/Xenon, https://pypi.org/project/xenon/, https://github.com/hedge-dev/XenonRecomp, https://github.com/cran/emon, https://github.com/xenon-emu/xenon, https://github.com/rubik/xenon, https://cran.r-project.org/package=venn"
Xenon,The simulation and adjustment of the EPR spectra were performed using Bruker’s Xenon software.,10.3389/fimmu.2018.01296,"XENON1T,XENONnT,Xenon1T,XENON-1T,XenonPy,XENON10,Xeno,XENON100",,"Estefanía Tarifeño-Saldivia,Andrea Aguilar,David Contreras,Luís Mercado,Byron Morales‐Lange,Katherine Márquez,Adolfo Henríquez,Camila Riquelme-Vidal,Sebastián Boltaña","https://github.com/vmware-archive/xenon, https://github.com/xenon-emu/xenon","https://cran.r-project.org/package=emon, https://github.com/dusadrian/venn, https://github.com/cran/zendown, https://cran.r-project.org/package=GenoScan, https://github.com/cran/GenoScan, https://github.com/cran/venn, https://github.com/rfsaldanha/zendown, https://cran.r-project.org/package=zendown, https://cran.r-project.org/package=endtoend, https://github.com/radondb/xenon, https://github.com/cran/endtoend, https://github.com/F7eak/Xenon, https://pypi.org/project/xenon/, https://github.com/hedge-dev/XenonRecomp, https://github.com/cran/emon, https://github.com/rubik/xenon, https://cran.r-project.org/package=venn"
Xenon,"When the cluster is changed or multiple clusters are used, Xenon will simply use a different translation, while the xenon-cli commands will remain essentially the same",10.7717/peerj.8214,"XENON1T,XENONnT,Xenon1T,XENON-1T,XenonPy,XENON10,Xeno,XENON100",,"Arnold Kuzniar,Jason Maassen,Stefan Verhoeven,Luca Santuari,Carl Shneider,Wigard P. Kloosterman,Jeroen de Ridder","https://github.com/vmware-archive/xenon, https://github.com/xenon-emu/xenon","https://cran.r-project.org/package=emon, https://github.com/dusadrian/venn, https://github.com/cran/zendown, https://cran.r-project.org/package=GenoScan, https://github.com/cran/GenoScan, https://github.com/cran/venn, https://github.com/rfsaldanha/zendown, https://cran.r-project.org/package=zendown, https://cran.r-project.org/package=endtoend, https://github.com/radondb/xenon, https://github.com/cran/endtoend, https://github.com/F7eak/Xenon, https://pypi.org/project/xenon/, https://github.com/hedge-dev/XenonRecomp, https://github.com/cran/emon, https://github.com/rubik/xenon, https://cran.r-project.org/package=venn"
aTSA,"The main R packages used were aTSA [42], forecast [43,44], mixOmics [45,46], rugarch [37,47], strucchange [48], tseries [49], and QuantTools [33].",10.3390/s21020436,"PATSA,ATSAS,SATSA,aTS,ATS,ATSAVI,RATSA",R,"Sandra Ramírez,Manuel Zarzo,Àngel Perles,Fernando-Juan García-Diego","https://cran.r-project.org/package=aTSA, https://github.com/cran/aTSA, https://cran.r-project.org/web/packages/aTSA/index.html","https://github.com/JBGruber/rwhatsapp, https://github.com/atsa-es/atsar, https://github.com/atsamd-rs/atsamd, https://github.com/cran/pcatsAPIclientR, https://github.com/cran/rwhatsapp, https://github.com/mtliba/ATSal, https://github.com/RamiKrispin/atsaf, https://cran.r-project.org/package=rwhatsapp, https://github.com/cran/TSA, https://cran.r-project.org/package=TSA, https://cran.r-project.org/package=pcatsAPIclientR"
aTSA,"The main R software packages [29] (version 4.3) used to carry out the statistical analyses were: mixOmics [30,31], aTSA [32], forecast [33,34], strucchange [35], tseries [36], moments [37], PerformanceAnalytics [38], NbClust [39] and QuantTools [40].",10.3390/s21134377,"PATSA,ATSAS,SATSA,aTS,ATS,ATSAVI,RATSA",R,"Sandra Ramírez,Manuel Zarzo,Fernando-Juan García-Diego","https://cran.r-project.org/package=aTSA, https://github.com/cran/aTSA, https://cran.r-project.org/web/packages/aTSA/index.html","https://github.com/JBGruber/rwhatsapp, https://github.com/atsa-es/atsar, https://github.com/atsamd-rs/atsamd, https://github.com/cran/pcatsAPIclientR, https://github.com/cran/rwhatsapp, https://github.com/mtliba/ATSal, https://github.com/RamiKrispin/atsaf, https://cran.r-project.org/package=rwhatsapp, https://github.com/cran/TSA, https://cran.r-project.org/package=TSA, https://cran.r-project.org/package=pcatsAPIclientR"
adcc,"For the ADC calculations using CVS spaces tailored to specific atoms, the adcc package was used, utilizing pyscf for obtaining SCF references.",10.1021/acs.jctc.0c01082,AdC,,"Thomas Fransson,Iulia Emilia Brumboiu,Marta L. Vidal,Patrick Norman,Sonia Coriani,Andreas Dreuw","https://github.com/aimagelab/ADCC, https://pypi.org/project/adcc/, https://github.com/adc-connect/adcc","https://cran.r-project.org/package=dacc, https://github.com/cran/dacc, https://github.com/rongzhou7/ADCCA, https://github.com/cran/adc, https://github.com/TxWRI/adc, https://cran.r-project.org/package=acc, https://github.com/cran/dpcc, https://github.com/cran/macc, https://github.com/cran/acc, https://github.com/resolutedreamer/verilogADCcorrection, https://cran.r-project.org/package=macc, https://github.com/microchip-pic-avr-examples/pic18f47q10-cnano-adcc-single-measurement-mcc, https://cran.r-project.org/package=adc, https://cran.r-project.org/package=dpcc, https://github.com/LiYanStat/dacc"
ads,"Data processing was performed using customised software (ads, Version 4.01, UK Labs, Kempten, Germany).",10.1186/s13104-015-1722-7,"AdSC,aDSM,ADSP,AdSS,ADST,ADSC,ADSV,ADSO,ADSM,ADS),AdSV,ADSS,aDST,ADSA",,"Oliver Stoller,Heike Rosemeyer,Heiner Baur,Matthias Schindelholz,Kenneth J. Hunt,Lorenz Radlinger,Corina Schuster‐Amft","https://cran.r-project.org/web/packages/ads/index.html, https://github.com/cran/ads, https://pypi.org/project/ads/, https://cran.r-project.org/package=ads, https://github.com/andycasey/ads","https://github.com/cran/AdsorpR, https://cran.r-project.org/package=adsoRptionCMF, https://cran.r-project.org/package=amazonadsR, https://cran.r-project.org/package=adsDataHubR, https://github.com/adsbypasser/adsbypasser, https://github.com/cran/amazonadsR, https://github.com/cran/adsoRptionCV, https://github.com/cran/appleadsR, https://github.com/kboghdady/youTube_ads_4_pi-hole, https://cran.r-project.org/package=adsoRptionCV, https://github.com/cran/adsDataHubR, https://github.com/jerryn70/GoodbyeAds, https://github.com/revive-adserver/revive-adserver, https://cran.r-project.org/package=adsoRptionMCMC, https://cran.r-project.org/package=appleadsR, https://github.com/TG-Twilight/AWAvenue-Ads-Rule, https://github.com/cran/adsoRptionMCMC, https://cran.r-project.org/package=AdsorpR, https://github.com/cran/adsoRptionCMF"
ads,"Strain gauge, force plate, EMG, and accelerometer signals were amplified using a custom-built universal amplifier (UMV, uk-labs, Kempen, Germany) and sampled at a rate of 1 kHz using the software package ads (version 1.12, uk-labs, Kempen, Germany), whereas the Locomètre signals were recorded without additional amplification using a software package provided by the manufacturer.",10.1155/2018/9319258,"AdSC,aDSM,ADSP,AdSS,ADST,ADSC,ADSV,ADSO,ADSM,ADS),AdSV,ADSS,aDST,ADSA",,"Kaspar Herren,Stefan Schmid,Slavko Rogan,Lorenz Radlinger",,"https://github.com/cran/AdsorpR, https://cran.r-project.org/package=adsoRptionCMF, https://cran.r-project.org/web/packages/ads/index.html, https://cran.r-project.org/package=amazonadsR, https://github.com/cran/ads, https://cran.r-project.org/package=adsDataHubR, https://github.com/adsbypasser/adsbypasser, https://pypi.org/project/ads/, https://cran.r-project.org/package=ads, https://github.com/cran/amazonadsR, https://github.com/cran/adsoRptionCV, https://github.com/cran/appleadsR, https://github.com/kboghdady/youTube_ads_4_pi-hole, https://github.com/andycasey/ads, https://cran.r-project.org/package=adsoRptionCV, https://github.com/cran/adsDataHubR, https://github.com/jerryn70/GoodbyeAds, https://github.com/revive-adserver/revive-adserver, https://cran.r-project.org/package=adsoRptionMCMC, https://cran.r-project.org/package=appleadsR, https://github.com/TG-Twilight/AWAvenue-Ads-Rule, https://github.com/cran/adsoRptionMCMC, https://cran.r-project.org/package=AdsorpR, https://github.com/cran/adsoRptionCMF"
ads,"The L 12 (r)‐function was calculated between 1 m and 10 m for distance r by using the package ads (Pélissier & Goreaud, 2015) for free statistical software R (R Core Team, 2017)",10.1002/ece3.4592,"AdSC,aDSM,ADSP,AdSS,ADST,ADSC,ADSV,ADSO,ADSM,ADS),AdSV,ADSS,aDST,ADSA",R,"Koichi Takahashi,Yoshifumi Ikeyama,Isao Okuhara","https://cran.r-project.org/web/packages/ads/index.html, https://cran.r-project.org/package=ads","https://github.com/cran/AdsorpR, https://cran.r-project.org/package=adsoRptionCMF, https://cran.r-project.org/package=amazonadsR, https://github.com/cran/ads, https://cran.r-project.org/package=adsDataHubR, https://github.com/adsbypasser/adsbypasser, https://pypi.org/project/ads/, https://github.com/cran/amazonadsR, https://github.com/cran/adsoRptionCV, https://github.com/cran/appleadsR, https://github.com/kboghdady/youTube_ads_4_pi-hole, https://github.com/andycasey/ads, https://cran.r-project.org/package=adsoRptionCV, https://github.com/cran/adsDataHubR, https://github.com/jerryn70/GoodbyeAds, https://github.com/revive-adserver/revive-adserver, https://cran.r-project.org/package=adsoRptionMCMC, https://cran.r-project.org/package=appleadsR, https://github.com/TG-Twilight/AWAvenue-Ads-Rule, https://github.com/cran/adsoRptionMCMC, https://cran.r-project.org/package=AdsorpR, https://github.com/cran/adsoRptionCMF"
agentMET4FOF,An agent framework that is designed with metrological use cases in mind is the Python package agentMET4FOF 0.4.1 [13],10.3390/s21062019,,Python,"Sascha Eichstädt,Maximilian Gruber,Anupam Prasad Vedurmudi,Benedikt Seeger,Thomas Bruns,Gertjan Kok","https://pypi.org/project/agentMET4FOF/, https://github.com/Met4FoF/agentMET4FOF, https://github.com/bangxiangyong/agentMET4FOF","https://github.com/Met4FoF/agentMET4FOF_sensors, https://github.com/Met4FoF/agentMET4FOF_bayesian_neural_network_ZeMA, https://github.com/Met4FoF/agentMET4FOF_ml, https://github.com/Met4FoF/connect-agentMET4FOF-smartupunit"
aikido,"Additionally, the inherent circular/spiral movements proper to aikido enable the analogy to other crucial processes, ideas and modern experiments, such as those related to particle physics, detectors, nonlinear behavior, chaos dynamics, attractors, etc",10.3390/s19173681,,,"Alberto Corbí,Olga C. Santos,Daniel Burgos","https://pypi.org/project/aikido/, https://github.com/personalrobotics/aikido","https://cran.r-project.org/package=aion, https://cran.r-project.org/package=rapidoc, https://github.com/jsilve24/fido, https://cran.r-project.org/package=rasciidoc, https://github.com/cran/oaii, https://cran.r-project.org/package=fido, https://github.com/cran/rasciidoc, https://github.com/meztez/rapidoc, https://cran.r-project.org/package=oaii, https://github.com/cran/fido, https://github.com/cran/aion, https://github.com/cezarykuran/oaii, https://github.com/SafeBreach-Labs/aikido_wiper, https://github.com/dallison/aikido3, https://github.com/theletterf/aikidocs, https://github.com/cran/rapidoc"
aikido,"In this paper, we argue that aikido (a defensive martial art based on circular motions and close-to-elastic scattering), in combination with simple movement monitoring sensors (i.e., inertial sensors) and visual tracking devices (e.g., simple video cameras, depth recovering gadgets, etc.) can provide a creative way of teaching important concepts related to one of the exponents of the STEM domain: physics",10.3390/s19173681,,,"Alberto Corbí,Olga C. Santos,Daniel Burgos","https://pypi.org/project/aikido/, https://github.com/personalrobotics/aikido","https://cran.r-project.org/package=aion, https://cran.r-project.org/package=rapidoc, https://github.com/jsilve24/fido, https://cran.r-project.org/package=rasciidoc, https://github.com/cran/oaii, https://cran.r-project.org/package=fido, https://github.com/cran/rasciidoc, https://github.com/meztez/rapidoc, https://cran.r-project.org/package=oaii, https://github.com/cran/fido, https://github.com/cran/aion, https://github.com/cezarykuran/oaii, https://github.com/SafeBreach-Labs/aikido_wiper, https://github.com/dallison/aikido3, https://github.com/theletterf/aikidocs, https://github.com/cran/rapidoc"
algaeClassify,"To allow comparison with the current taxonomic system adopted in phytoplankton ecology and microscopy classification (Salmaso, 2010), the taxa identified by HTS were further re-classified in the corresponding phytoplankton phyla and lower taxonomic ranks using the package algaeClassify in R (Patil et al., 2019), following the classification system by Guiry and Guiry (2019)",10.3389/fmicb.2020.00789,,R,"Nico Salmaso,Adriano Boscaini,Massimo Pindo","https://cran.r-project.org/web/packages/algaeClassify/index.html, https://cran.r-project.org/package=algaeClassify, https://github.com/cran/algaeClassify","https://github.com/r-hub2/formable-keraunophobic-southernhairnosedwombat-algaeClassify, https://cran.r-project.org/package=classifly, https://cran.r-project.org/package=biClassify, https://cran.r-project.org/package=TailClassifier, https://github.com/cran/TailClassifier, https://github.com/cran/biClassify, https://github.com/cran/classifly"
ambit,Histogram of nanomaterial sizes created with d3.js and ambit.js.,10.3762/bjnano.6.165,"Ambiciti,AMBITYON,ambit.js,AMBITION,GAMBIT,AmbitXT,ambIT®,AMBI,MBIT,AMBIT2,Ambition,Ambitus,ambitcli,Ambit2,Gambit,AmbitCLI,AMBIT XT,AMBITUS",,"Nina Jeliazkova,Charalampos Chomenidis,Philip Doganis,Bengt Fadeel,Roland Grafström,Barry Hardy,Janna Hastings,Markus Hegi,Vedrin Jeliazkov,Nikolay Kochev,Pekka Kohonen,Cristian R. Munteanu,Haralambos Sarimveis,Bart Smeets,Pantelis Sopasakis,Georgia Tsiliki,David Vorgrimmler,Egon Willighagen","https://github.com/cran/ambit, https://cran.r-project.org/package=ambit","https://github.com/aws-samples/aws-ambit-scenario-designer-ue4, https://github.com/cran/tabit, https://pypi.org/project/ambit/, https://github.com/ambit-tsai/m-app, https://cran.r-project.org/package=bit, https://github.com/ahammadmejbah/Fueling-Ambitions-Via-Book-Discoveries, https://github.com/cran/ambient, https://github.com/r-lib/bit, https://github.com/thomasp85/ambient, https://cran.r-project.org/package=ambient, https://github.com/cran/bit, https://github.com/ambit-tsai/shadowrealm-api, https://github.com/khimaros/ambit, https://github.com/defunkt/ambition, https://cran.r-project.org/package=tabit"
amer,"There are two principle notebooks, amer_model_v6.nb and calculations_v2.nb",10.1371/journal.pone.0100580,"ame,Pamer,Tamer,Gamer,Bamer,Zamer,Camer",,Leon Avery,,"https://github.com/cran/ColorNameR, https://github.com/juvlac/camerondata, https://github.com/zealotCE/America-Against-America, https://github.com/xiaolai/most-common-american-idioms, https://cran.r-project.org/package=cramer, https://cran.r-project.org/package=ColorNameR, https://cran.r-project.org/package=camerondata, https://github.com/cran/amerika, https://github.com/cran/cramer, https://github.com/Amer-Jabar/khoshnus, https://github.com/areed1192/td-ameritrade-python-api, https://github.com/msanchez-beeckman/ColorNameR, https://cran.r-project.org/package=amerika, https://github.com/cran/amerifluxr, https://github.com/cran/camerondata, https://github.com/jxzly/Kaggle-American-Express-Default-Prediction-1st-solution, https://github.com/chuhousen/amerifluxr, https://cran.r-project.org/package=amerifluxr, https://github.com/pdwaggoner/amerika"
