ID;software_mention;package_url;homepage_url;github_repo;exact_match;doi;paragraph
SM71816;POAP;https://pypi.org/project/POAP;;;FALSE;10.31557/APJCP.2019.20.11.3399;"POAP calculates the ligand binding energy and scoring based on the AutoDock Lamarckian Genetic Algorithm and free energy empirical scoring (Morris et al., 2009; Samdani and Vetrivel, 2018)"
SM71816;POAP;https://pypi.org/project/POAP;;;FALSE;10.3389/fmed.2021.672629;POAP implements dynamic file handling methods for efficient memory usage and data organization, ligand minimization (5,000 steps), MMFF94 force-field was employed with the addition of hydrogens
SM71816;POAP;https://pypi.org/project/POAP;;;FALSE;10.1038/s41598-021-92622-0;We have obtained the SMILES notations of these compounds, and generated their 3D models (in mol2 format) through the POAP Ligand Preparation pipeline
SM71816;POAP;https://pypi.org/project/POAP;;;FALSE;10.31557/APJCP.2019.20.11.3399;The energies obtained from POAP were compared with the ligand score identified from Schrodinger
SM71816;POAP;https://pypi.org/project/POAP;;;FALSE;10.31557/APJCP.2019.20.11.3399;POAP integrates the tools such as Open Babel, AutoDock, AutoDock Vina and AutoDockZN in an easily configurable Bash shell-based text interface
SM71816;POAP;https://github.com/inpacdb/POAP;;;TRUE;10.31557/APJCP.2019.20.11.3399;"POAP calculates the ligand binding energy and scoring based on the AutoDock Lamarckian Genetic Algorithm and free energy empirical scoring (Morris et al., 2009; Samdani and Vetrivel, 2018)"
SM71816;POAP;https://github.com/inpacdb/POAP;;;TRUE;10.3389/fmed.2021.672629;POAP implements dynamic file handling methods for efficient memory usage and data organization, ligand minimization (5,000 steps), MMFF94 force-field was employed with the addition of hydrogens
SM71816;POAP;https://github.com/inpacdb/POAP;;;TRUE;10.1038/s41598-021-92622-0;We have obtained the SMILES notations of these compounds, and generated their 3D models (in mol2 format) through the POAP Ligand Preparation pipeline
SM71816;POAP;https://github.com/inpacdb/POAP;;;TRUE;10.31557/APJCP.2019.20.11.3399;The energies obtained from POAP were compared with the ligand score identified from Schrodinger
SM71816;POAP;https://github.com/inpacdb/POAP;;;TRUE;10.31557/APJCP.2019.20.11.3399;POAP integrates the tools such as Open Babel, AutoDock, AutoDock Vina and AutoDockZN in an easily configurable Bash shell-based text interface
SM729696;httplib2;https://pypi.org/project/httplib2,https://github.com/httplib2/httplib2;;;TRUE;10.3389/fninf.2014.00052;Dependencies are pydicom, httplib2, and DCMTK
SM742643;openrouteservice;https://pypi.org/project/openrouteservice,https://openrouteservice.org/,https://github.com/GIScience/openrouteservice-py;;;TRUE;10.3389/fped.2020.00395;Then, using openrouteservice, we calculated travel time and travel distance by car from each random point to the nearest provider of each service
SM742643;openrouteservice;https://pypi.org/project/openrouteservice,https://openrouteservice.org/,https://github.com/GIScience/openrouteservice-py;;;TRUE;10.3389/fped.2020.00395;"Due to the limit in travel data requests per time when using openrouteservice, we calculated travel time and distance from a random sample of about 28% of the random points of each country (Germany: 100,000 points; Ireland: 20,000 points; UK: 70,000 points) to the nearest provider for each type of pediatric service"
SM824960;pvr;https://cran.r-project.org/package=PVR;;;TRUE;10.1111/jbi.12171;We used the pvr package in R (see http://cran.r-project.org/web/packages/PVR/index.html) for calculating the PSR curves for each quantitative species trait.
SM82525;SIMLR;https://pypi.org/project/SIMLR,https://github.com/bowang87/SIMLR-PY;;;FALSE;10.1242/dev.177428;Cell clustering was performed using SIMLR (package version 1.4.1) (Wang et al., 2017)
SM82525;SIMLR;https://www.bioconductor.org/packages/release/bioc/html/SIMLR.html;;;TRUE;10.1242/dev.177428;Cell clustering was performed using SIMLR (package version 1.4.1) (Wang et al., 2017)
SM866863;onnx;https://pypi.org/project/onnx,https://github.com/onnx/onnx;;;TRUE;10.1007/s42452-021-04588-3;After that, we used the onnx tool, onnx-TensorRT tool, to convert onnx to TensorRT
SM91616;glib;https://pypi.org/project/glib;;;FALSE;10.1186/1471-2105-6-31;It is built using the glib portabilility library available from Both exonerate and glib are available under the GNU lesser general public license
SM91616;glib;https://pypi.org/project/glib;;;FALSE;10.3390/s150304677;Linux based operating systems uses elf ? loader (from glib ? c library) to open binary files and load them into the memory
SM91616;glib;https://gitlab.gnome.org/GNOME/glib/;;;TRUE;10.1186/1471-2105-6-31;It is built using the glib portabilility library available from Both exonerate and glib are available under the GNU lesser general public license
SM91616;glib;https://gitlab.gnome.org/GNOME/glib/;;;TRUE;10.3390/s150304677;Linux based operating systems uses elf ? loader (from glib ? c library) to open binary files and load them into the memory
SM932457;cytoflow;https://pypi.org/project/cytoflow,https://github.com/cytoflow/cytoflow;;;TRUE;10.1038/s41598-021-86135-z;The data from the flow cytometry was imported and analysed in Python 3.5 using the cytoflow library
SM932547;mord;https://pypi.org/project/mord,https://github.com/fabianp/mord;;;TRUE;10.1038/s41598-021-86538-y;For that, we use the ordinal logistic regression model available in the software mord developed by Pedregosa-Izquierdo.
SM967339;CoAPthon;https://pypi.org/project/CoAPthon,https://github.com/Tanganelli/CoAPthon;;;TRUE;10.3390/s19030716;For CoAP, CoAPthon [21], an open-source implementation, was employed to simulate communications and messages were collected from the communication channel
SM967339;CoAPthon;https://pypi.org/project/CoAPthon,https://github.com/Tanganelli/CoAPthon;;;TRUE;10.3390/s19245467;Hence, a variety of IoT libraries, such as CoAPthon [27], and frameworks [28], such as IDeA, FRASAD, D-LITe, IoTLink, WebRTC based IoT application Framework, Datatweet, IoTSuite and RapIoT, have been developed to manage those complexities.
