ID,software_mention,mapped_to,platform,package_url,homepage_url,other_urls,github_repo,exact_match,doi,paragraph
SM2066,SWOT,SWOT,,https://github.com/AguaClara/SWOT,,,https://github.com/AguaClara/SWOT,True,10.3389/fonc.2021.705419,SWOT evaluation.
SM2066,SWOT,SWOT,,https://github.com/AguaClara/SWOT,,,https://github.com/AguaClara/SWOT,True,10.3390/ijerph16183368,"This will require further research such as SWOT (Strength, Weakness, Opportunity, and Threat) analysis and scenario analysis."
SM2081,randomForest,randomForest,,https://github.com/cran/randomForest,,,https://github.com/cran/randomForest,True,10.1186/s12916-018-1034-6,"To perform RF, the “randomForest” and “caret” packages were used."
SM2081,randomForest,randomForest,,https://github.com/cran/randomForest,,,https://github.com/cran/randomForest,True,10.1155/2018/3719703,"Modeling was carried out with the use of computational intelligence tools available as packages in the Open Source statistical environment R [20], namely, fscaret [21], monmlp (Monotonic Artificial Neural Networks) [22], Cubist [23], randomForest (RF, Random Forest) [24], earth (MARS, Multivariate Adaptive Regression Splines) [25], rgp (Genetic Programming and Symbolic Regression) [26], and nloptr [27]"
SM2081,randomForest,randomForest,,https://github.com/cran/randomForest,,,https://github.com/cran/randomForest,True,10.1038/s41398-020-0781-2,The package “randomForest” was used for application of the eponymous algorithm (RF)
SM2081,randomForest,randomForest,,https://github.com/cran/randomForest,,,https://github.com/cran/randomForest,True,10.1186/s12870-020-02564-4,"The analysis was performed using 1000 permutations test, the ‘randomForest‘package of R statistical software and a p-value of 0.05."
SM2081,randomForest,randomForest,,https://github.com/cran/randomForest,,,https://github.com/cran/randomForest,True,10.1038/srep21842,Modelling part of this research was performed in R software52 using the “randomForest” package53.
SM209,Vitrea,Vitrea,,https://github.com/gilesgc/Vitrea,,,https://github.com/gilesgc/Vitrea,True,10.3390/tomography7020017,"Clinical maximum diameter measurements at our center are performed in a dedicated 3D analysis laboratory by experienced technicians using clinical analysis software (Vitrea, Vital Images, Toshiba, Tokyo, Japan) and centerline technique to obtain reformatted images in double-oblique plans"
SM209,Vitrea,Vitrea,,https://github.com/gilesgc/Vitrea,,,https://github.com/gilesgc/Vitrea,True,10.1038/s41598-021-94763-8,"Raw data were processed at a dedicated workstation (Vitrea, Medical Image Processing Software, Version 6.0, Vital Images, Inc)"
SM209,Vitrea,Vitrea,,https://github.com/gilesgc/Vitrea,,,https://github.com/gilesgc/Vitrea,True,10.1007/s00330-017-4788-x,"In addition to CT-perfusion parameters, morphological features such as presence of perihepatic ascites, portosystemic collateral vessels and portal thrombosis were qualitatively assessed and spleen volume was quantitatively assessed using semiautomatic volumetric software (Vitrea, Toshiba Medical Systems)."
SM209,Vitrea,Vitrea,,https://github.com/gilesgc/Vitrea,,,https://github.com/gilesgc/Vitrea,True,10.1186/s13018-020-01900-6,"All the datasets were processed by SEMAR (single-energy metal artifact reduction) reconstruction and then imported into a dedicated analysis workstation (Vitrea version 6.3; Vital Images, Minneapolis, MN, USA)."
SM209,Vitrea,Vitrea,,https://github.com/gilesgc/Vitrea,,,https://github.com/gilesgc/Vitrea,True,10.1186/s12968-021-00769-6,"CAC Agatston scores were reported by a consultant radiologist in line with clinically approved protocols, blinded to treatment allocations and clinical variables using dedicated analysis software (Vitrea Advanced, Vital Images, Minnetonka, Minnesota, USA)."
SM215,IVUS,IVUS,,https://github.com/dmolony3/IVUS,,,https://github.com/dmolony3/IVUS,True,10.1371/journal.pone.0109997,"Moreover, unlike the RMM applied in IVUS previously [9] [10] [42], we add the spatial relationship into the RMM classification"
SM215,IVUS,IVUS,,https://github.com/dmolony3/IVUS,,,https://github.com/dmolony3/IVUS,True,10.1155/2010/134692,"The raw radiofrequency data was captured at the top of the R wave during auto-pullback and reconstructed the color-coded map that classified coronary plaque into 4 different components automatically by the software (IVUS Lab Software, Volcano Therapeutics)"
SM215,IVUS,IVUS,,https://github.com/dmolony3/IVUS,,,https://github.com/dmolony3/IVUS,True,10.1155/2015/581260,IVUS-VH can provide an accurate and reproducible method to characterize plaque tissue
SM215,IVUS,IVUS,,https://github.com/dmolony3/IVUS,,,https://github.com/dmolony3/IVUS,True,10.1186/s12872-019-1173-5,"Spectral analysis of IVUS was done on the intermediate lesion with customized software (IVUS Lab; Volcano Therapeutics, Rancho Cordova, California) by two examiners who were unaware of clinical characteristics of the patients"
SM215,IVUS,IVUS,,https://github.com/dmolony3/IVUS,,,https://github.com/dmolony3/IVUS,True,10.3390/diagnostics11081513,IVUS Longitudinal and Axial Registration for Atherosclerosis Progression Evaluation
SM2154,SPH,SPH,,https://github.com/AdamSimpson/SPH,,,https://github.com/AdamSimpson/SPH,True,10.1155/2015/598415,Running time of different models by SPH based on dynamic local interaction area.
SM2154,SPH,SPH,,https://github.com/AdamSimpson/SPH,,,https://github.com/AdamSimpson/SPH,True,10.3390/ma10050562,"Furthermore, the SPH program reproduces well the division of the flowslide into two lobes"
SM2154,SPH,SPH,,https://github.com/AdamSimpson/SPH,,,https://github.com/AdamSimpson/SPH,True,10.3390/ma12071162,"SPH uses discretization of the continuum into pseudo-particles somewhat similar to finite elements, but without common nodes among them [34,35]"
SM2154,SPH,SPH,,https://github.com/AdamSimpson/SPH,,,https://github.com/AdamSimpson/SPH,True,10.1186/s12938-016-0256-0,SPH-DEM approach to numerically simulate the deformation of three-dimensional RBCs in non-uniform capillaries
SM2154,SPH,SPH,,https://github.com/AdamSimpson/SPH,,,https://github.com/AdamSimpson/SPH,True,10.1007/s00285-016-1049-6,"Furthermore, SPH does not reproduce correctly concentration gradients, particularly when particles, representing elements of the carrier fluid, are non-uniformly distributed, as it occurs in heterogeneous velocity fields (Boso et al"
SM2162,PBPK,PBPK,,https://github.com/aalhadab/PBPK,,,https://github.com/aalhadab/PBPK,True,10.1208/s12249-014-0172-1,"Interestingly, these differences observed of a drug released by an active pump versus passive diffusion in the pellets can be simulated using PBPK software as shown above"
SM2162,PBPK,PBPK,,https://github.com/aalhadab/PBPK,,,https://github.com/aalhadab/PBPK,True,10.3390/pharmaceutics12111049,"Using the retrograde model for healthy volunteers available within the PBPK software, we calculated additional liver CL to match the reported fmCYP2C9"
SM2162,PBPK,PBPK,,https://github.com/aalhadab/PBPK,,,https://github.com/aalhadab/PBPK,True,10.3389/fchem.2020.00726,"PBPK software was used to build and use the PBPK models, which can be useful for the estimation of pharmacokinetic parameters during the drug development process"
SM2162,PBPK,PBPK,,https://github.com/aalhadab/PBPK,,,https://github.com/aalhadab/PBPK,True,10.3389/fphys.2019.01192,"Since PBPK models are knowledge-based, most parameters describing the anatomy or physiology of the body for example organ volumes, surface areas, or blood perfusion rates are taken from curated data collections, usually provided within the PBPK software"
SM2209,CHEAR,CHEAR,,https://github.com/pittardsp/CHEAR,,,https://github.com/pittardsp/CHEAR,True,10.12688/aasopenres.12983.1,Current H3Africa investigators could use CHEAR/HHEAR to explore more environmental exposures in their populations and more broadly study gene-environment (G x E) of complex disease in African populations.
SM2209,CHEAR,CHEAR,,https://github.com/pittardsp/CHEAR,,,https://github.com/pittardsp/CHEAR,True,10.1289/EHP412,"CHEAR will leverage both existing and evolving technologies in biomonitoring, including both targeted and untargeted approaches, to provide comprehensive and state-of-the-art analyses of a wide array of environmental factors and biological response indicators"
SM2209,CHEAR,CHEAR,,https://github.com/pittardsp/CHEAR,,,https://github.com/pittardsp/CHEAR,True,10.1289/EHP140,"As CHEAR progresses, there will naturally be growth in the biological response resource cores as new markers are validated"
SM2209,CHEAR,CHEAR,,https://github.com/pittardsp/CHEAR,,,https://github.com/pittardsp/CHEAR,True,10.1038/s41370-021-00293-w,"Within the CHEAR program, as an example, the common QC pools are inserted by LHs at a rate of 3 samples of each pool per 100 study samples"
SM2209,CHEAR,CHEAR,,https://github.com/pittardsp/CHEAR,,,https://github.com/pittardsp/CHEAR,True,10.1038/s41370-021-00293-w,"In order to leverage the benefits of consortium programs such as CHEAR, it is important to have quality control (QC) systems available which allow researchers to assess inter-study and inter-laboratory variability allowing for the combination of data across studies, the benefits of which include increased sample sizes and improved generalizability [2]."
SM2222,PANDAA,PANDAA,,https://github.com/SakitaInu/PANDAA,,,https://github.com/SakitaInu/PANDAA,True,10.12688/aasopenres.13107.2,Only wild-type sequences at codons 106 and 184 of the RT could be identified by both PANDAA and population sequencing
SM2222,PANDAA,PANDAA,,https://github.com/SakitaInu/PANDAA,,,https://github.com/SakitaInu/PANDAA,True,10.1038/s42003-021-01751-9,"Here we describe the design, validation, and evaluation of PANDAA, which addresses these shortcomings and the technical limitations"
SM2222,PANDAA,PANDAA,,https://github.com/SakitaInu/PANDAA,,,https://github.com/SakitaInu/PANDAA,True,10.1038/s42003-021-01751-9,"As a model system, we optimized and validated PANDAA to detect single-nucleotide variations (SNVs) associated with HIV drug resistance (HIVDR)"
SM2222,PANDAA,PANDAA,,https://github.com/SakitaInu/PANDAA,,,https://github.com/SakitaInu/PANDAA,True,10.1038/s42003-021-01751-9,b Detection of template 003 was increased almost 40-fold when using PANDAA compared to conventional qPCR
SM2222,PANDAA,PANDAA,,https://github.com/SakitaInu/PANDAA,,,https://github.com/SakitaInu/PANDAA,True,10.12688/aasopenres.13107.2,"The turnaround time for PANDAA and Sanger sequencing is approximately 2 hours and 24 hours, respectively ( Table 4)."
SM2238,Mac,Mac,,https://github.com/qianguyihao/Mac,,,https://github.com/qianguyihao/Mac,True,10.1186/s40064-016-1688-5,"All of them are cloud based and can be accessed by mobile devices, using modern responsive designs, with ClickHelp also providing desktop applications for Windows, Mac OS X and Linux."
SM2238,Mac,Mac,,https://github.com/qianguyihao/Mac,,,https://github.com/qianguyihao/Mac,True,10.12688/f1000research.16216.2," MXM is distributed as part of the CRAN R package repository and is compatible with Mac OS X, Windows, Solaris and Linux operating systems"
SM2238,Mac,Mac,,https://github.com/qianguyihao/Mac,,,https://github.com/qianguyihao/Mac,True,10.3390/s19235324,"For example, some users request services from a sensor-cloud, which may come from different networks (3G, 4G, 5G, WiFi), different terminals (mobile phones, tablets, computers), or different operating systems (Windows, Linux, Mac) [17]."
SM2238,Mac,Mac,,https://github.com/qianguyihao/Mac,,,https://github.com/qianguyihao/Mac,True,10.1371/journal.pcbi.1003822,"Pep2Path is freely available from http://pep2path.sourceforge.net/, implemented in Python, licensed under the GNU General Public License v3 and supported on MS Windows, Linux and Mac OS X"
SM2238,Mac,Mac,,https://github.com/qianguyihao/Mac,,,https://github.com/qianguyihao/Mac,True,10.2196/18580,"FileMaker Pro Advanced provided the important advantages of rapid development and the ability to deploy cross-platform on iOS, Mac, and Windows platforms"
SM2301,PLUS,PLUS,,https://github.com/jarsoftelectrical/PLUS,,,https://github.com/jarsoftelectrical/PLUS,True,10.1186/1472-6947-8-S1-S5,"In the first case, a list of acronym to full form mapping is created using the abbreviation list in ICPC 2-PLUS user's guide [18]"
SM2301,PLUS,PLUS,,https://github.com/jarsoftelectrical/PLUS,,,https://github.com/jarsoftelectrical/PLUS,True,10.1186/s13089-020-00191-6,"Conclusions: There is little difference in learning and confidence in performing PLUS when comparing video to written text, with the exception of B-line identification"
SM2301,PLUS,PLUS,,https://github.com/jarsoftelectrical/PLUS,,,https://github.com/jarsoftelectrical/PLUS,True,10.3390/nu13093039,"We recruited the subjects in this trial using the recruiting website (APO PLUS STATION Co., Ltd., Tokyo, Japan), and all subjects were Japanese residents"
SM2301,PLUS,PLUS,,https://github.com/jarsoftelectrical/PLUS,,,https://github.com/jarsoftelectrical/PLUS,True,10.1186/s13049-016-0288-2,"As indicated in other studies, such a definition would however also have lead to a decreased sensitivity and thereby also affect PLUS’ utility as an efficient rule-out tool [17]"
SM2301,PLUS,PLUS,,https://github.com/jarsoftelectrical/PLUS,,,https://github.com/jarsoftelectrical/PLUS,True,10.1371/journal.pone.0152690,"Sperm motility (%) and the kinematics of samples before and after CPA addition were analyzed with a computer-assisted sperm analysis (CASA) system (Sperm Analysis Imaging System version SAIS-PLUS 10.1; Medical Supply, Seoul, Korea) as previously described [17]"
SM2312,CAFGEN,CAFGEN,,https://github.com/savannahmwesigwa/CAFGEN,,,https://github.com/savannahmwesigwa/CAFGEN,True,10.12688/aasopenres.12832.2,Community engagement activities:The CAFGEN comic series is described as an innovative (maybe creative?) CE method (and we agree)
SM2312,CAFGEN,CAFGEN,,https://github.com/savannahmwesigwa/CAFGEN,,,https://github.com/savannahmwesigwa/CAFGEN,True,10.1080/11287462.2021.1896453,"If am to talk about the engagement at a community level, CAFGEN has been very much engaged in community outreach, uh we developed a book; it’s actually a comic book"
SM2324,EBSCO,EBSCO,,https://github.com/eschares/EBSCO,,,https://github.com/eschares/EBSCO,True,10.1080/07853890.2021.1956686,"Total of 3399 articles was searched from Scopus (n = 636), Embase (n = 190), ProQuest (n = 634), PubMed (n = 92), Web of Science (n = 718), Ovid (n = 1059), EBSCO (n = 45), and CINAHL (n = 15)"
SM2324,EBSCO,EBSCO,,https://github.com/eschares/EBSCO,,,https://github.com/eschares/EBSCO,True,10.1186/s12913-020-5046-5,"The following databases were searched for peer-reviewed journal articles focused on bridging aging and disability: Ovid Medline Epub Ahead of Print, In-Process and Other Non-Indexed Citations, Ovid Medline Daily and Ovid Medline (1946 to present), Ovid Embase (1947 to present), Ovid Allied and Complementary Medicine (AMED) (1985 to present), Ovid PsycINFO (1806 to present), EBSCO Cumulative Index to Nursing and Allied Health Literature (CINAHL; 1981 to present), ProQuest Sociological Abstracts (1952 to pres"
SM2324,EBSCO,EBSCO,,https://github.com/eschares/EBSCO,,,https://github.com/eschares/EBSCO,True,10.1155/2019/6906278,"We searched the electronic database of PubMed, Scopus, EBSCO, and the Register of Controlled Trials (Cochrane CENTRAL) from 3 January 2018 to 30 December 2018 for studies that evaluated the apolipoprotein profile in patients with CKD and ESRD and its cardiovascular outcomes"
SM2324,EBSCO,EBSCO,,https://github.com/eschares/EBSCO,,,https://github.com/eschares/EBSCO,True,10.12688/f1000research.15065.1,"Methods: The following databases were searched: MEDLINE and EMBASE via OVID, CINAHL and SPORTDiscus via EBSCO, from database inception to 31 st January 2018"
SM2324,EBSCO,EBSCO,,https://github.com/eschares/EBSCO,,,https://github.com/eschares/EBSCO,True,10.3390/jcm7100363,The first two databases were retrieved from Web of Science (WOS) while the rest were accessed using EBSCO Academic Source Complete
SM238,PrusaSlicer,PrusaSlicer,,https://github.com/prusa3d/PrusaSlicer,,,https://github.com/prusa3d/PrusaSlicer,True,10.1186/s41205-021-00118-4,The STL files were prepared for printing using PrusaSlicer and exported as gcode
SM238,PrusaSlicer,PrusaSlicer,,https://github.com/prusa3d/PrusaSlicer,,,https://github.com/prusa3d/PrusaSlicer,True,10.3390/pharmaceutics13071096,"Following the export of the .stl files, PrusaSlicer 2.1.1 (Prusa, Prague, Czech Republic) was utilized to produce the G-codes subsequently loaded onto a Prusa i3 MK3S printer (Prusa, Prague, Czech Republic)"
SM238,PrusaSlicer,PrusaSlicer,,https://github.com/prusa3d/PrusaSlicer,,,https://github.com/prusa3d/PrusaSlicer,True,10.2217/3dp-2020-0018,"Two combinations of slicer and 3D printer were tested: the Cura for LulzBot slicer (version 3.6.18) was used to prepare G-code for a Lulzbot Taz5, and PrusaSlicer (version 2.3) was used to prepare G-code for a Creality CR-10S"
SM238,PrusaSlicer,PrusaSlicer,,https://github.com/prusa3d/PrusaSlicer,,,https://github.com/prusa3d/PrusaSlicer,True,10.1186/s41205-020-00091-4,"The slicing software investigated are Cura LulzBot Edition 3.6.20, GrabCAD Print 1.43, PreForm 3.4.6, and PrusaSlicer 2.2.0"
SM238,PrusaSlicer,PrusaSlicer,,https://github.com/prusa3d/PrusaSlicer,,,https://github.com/prusa3d/PrusaSlicer,True,10.1038/s41598-020-69075-y,All other printing settings were left on default state of the PrusaSlicer for Generic PLA Filament but can be found in Supplementary Information 2
SM2387,IDEAS,IDEAS,,https://github.com/open-ideas/IDEAS,,,https://github.com/open-ideas/IDEAS,True,10.1371/journal.ppat.1006982,Data analysis was performed using the IDEAS software (Amnis Corporation) after fluorescence compensation procedures
SM2387,IDEAS,IDEAS,,https://github.com/open-ideas/IDEAS,,,https://github.com/open-ideas/IDEAS,True,10.1371/journal.pone.0120261,"Moreover, bacteria binding in cRPMI was visualized after 24 and 72 hours by use of multispectral imaging flow cytometer Image Stream X (Amnis Corporation) and images were analyzed with IDEAS software (Amnis Corporation)"
SM2387,IDEAS,IDEAS,,https://github.com/open-ideas/IDEAS,,,https://github.com/open-ideas/IDEAS,True,10.1038/s41598-018-27281-9,"A minimum of 20000 cells per sample were analysed with FlowSight imaging flow cytometer (Merck-Millipore) and IDEAS software was then used to calculate the percentage of live, apoptotic and necrotic populations"
SM2387,IDEAS,IDEAS,,https://github.com/open-ideas/IDEAS,,,https://github.com/open-ideas/IDEAS,True,10.1089/thy.2018.0555,Samples from NSG mice injected with GFPhi-expressing 8505C cells were also acquired on an ImageStreamX Mark II imaging flow cytometer and analyzed using IDEAS software (Amnis/EMD Millipore).
SM2387,IDEAS,IDEAS,,https://github.com/open-ideas/IDEAS,,,https://github.com/open-ideas/IDEAS,True,10.1371/journal.pcbi.1009357,"For data analysis, IDEAS software was utilized"
SM2400,ADS,ADS,,https://github.com/Beckhoff/ADS,,,https://github.com/Beckhoff/ADS,True,10.3390/s18010133,The optimization included in ADS software is used to find the best matching circuit and achieve better performance both in terms of efficiency and output voltage
SM2400,ADS,ADS,,https://github.com/Beckhoff/ADS,,,https://github.com/Beckhoff/ADS,True,10.1111/tbed.13201,"Of the five days when midge deposition was predicted to have occurred in Sicily (2, 10, 11, 12 September; 6 October), the depositions on 2 September were predicted to account for 79.21% (ADS model) or 43.37% (HYSPLIT) of all particles deposited in Trapani during the study period (Table 2)"
SM2400,ADS,ADS,,https://github.com/Beckhoff/ADS,,,https://github.com/Beckhoff/ADS,True,10.1038/s41598-020-79506-5,Figure 6 compares the responses for each step of the unit-cell design obtained from ADS and HFSS
SM2400,ADS,ADS,,https://github.com/Beckhoff/ADS,,,https://github.com/Beckhoff/ADS,True,10.3390/s20113323,"Furthermore, the ADS and HFSS software both have an approximated reflection coefficient either based on the circuit parameter or the simulation set-up"
SM2400,ADS,ADS,,https://github.com/Beckhoff/ADS,,,https://github.com/Beckhoff/ADS,True,10.3390/mi11030336,"To improve the accuracy of the simulation and reduce the complexity of the model, a global field-circuit method is applied to the design process, and therefore the frequency multiplier is divided into the following two parts: A linear network, which is analyzed using an Ansys High Frequency Structure Simulator (HFSS, Ansys, Inc., Canonsburg, Pennsylvania, USA) and in consideration of the parasitic effects, the nonlinear behavior of the diode is solved using a Agilent Advanced Design Simulator (ADS, Keysight"
SM2410,xrayutilities,xrayutilities,,https://github.com/dkriegner/xrayutilities,,,https://github.com/dkriegner/xrayutilities,True,10.1021/acsaelm.1c00367,The diffraction pattern was transformed into reciprocal space by using the software xrayutilities
SM2410,xrayutilities,xrayutilities,,https://github.com/dkriegner/xrayutilities,,,https://github.com/dkriegner/xrayutilities,True,10.1039/c7ce00227k,Reciprocal space maps were calculated from the measured data using the xrayutilities library for Python
SM2410,xrayutilities,xrayutilities,,https://github.com/dkriegner/xrayutilities,,,https://github.com/dkriegner/xrayutilities,True,10.1107/S0021889813017214,"More information on those parts can be found on the xrayutilities web site (Kriegner & Wintersberger, 2013 ▶)"
SM2410,xrayutilities,xrayutilities,,https://github.com/dkriegner/xrayutilities,,,https://github.com/dkriegner/xrayutilities,True,10.1107/S1600577521002484,"The intensity map is transformed into the reciprocal space of the sample by a Python program based on the Python library xrayutilities (Kriegner et al., 2013 ▸) to construct the RSM I(q , q , q )"
SM2410,xrayutilities,xrayutilities,,https://github.com/dkriegner/xrayutilities,,,https://github.com/dkriegner/xrayutilities,True,10.1107/S0021889813017214,"To keep our solution as general as possible, we have implemented it within a freely available software package, xrayutilities (Kriegner & Wintersberger, 2013 ▶)"
SM2431,Demeter,Demeter,,https://github.com/HiJesse/Demeter,,,https://github.com/HiJesse/Demeter,True,10.1016/j.dib.2019.103954,EXAFS data was processed in a standard way using Demeter package [18]
SM2431,Demeter,Demeter,,https://github.com/HiJesse/Demeter,,,https://github.com/HiJesse/Demeter,True,10.1038/s41597-020-00669-x,"In brief, Demeter uses a base land cover map at a target resolution as the reference, and strategically allocates the projected area changes for each land type by models (e.g., GCAM) to the target grid cells, following a series of user-defined rules and spatial constraints."
SM2431,Demeter,Demeter,,https://github.com/HiJesse/Demeter,,,https://github.com/HiJesse/Demeter,True,10.3390/molecules25215048,"XAS data analysis was performed using the Demeter software package [60], and the range used for Fourier transform of the EXAFS was 3 < k < 9; all FT-EXAFS presented in this manuscript is non-phase corrected."
SM2431,Demeter,Demeter,,https://github.com/HiJesse/Demeter,,,https://github.com/HiJesse/Demeter,True,10.1038/s41598-017-11225-w,Data reduction and XANES analysis were performed using the program Athena in the Demeter suite.
SM2431,Demeter,Demeter,,https://github.com/HiJesse/Demeter,,,https://github.com/HiJesse/Demeter,True,10.1016/j.dib.2019.104280,Demeter software [9] was used to normalize the data and to obtain oscillatory χ(k) functions reported in Fig. 6a
SM2432,FEFF,FEFF,,https://github.com/HuntLily/FEFF,,,https://github.com/HuntLily/FEFF,True,10.1039/c9sc02187f,"EXAFS fitting was performed using the program Artemis, also of the software package Demeter.28 Possible scattering paths for the EXAFS models were initially determined using FEFF 7.0 in combination with a recent high-resolution crystal structure (PDB ID ; 3U7Q).29 The structural parameters R (bond distance) and σ2 (bond variance) were allowed to vary during fitting refinement for all measured data"
SM2432,FEFF,FEFF,,https://github.com/HuntLily/FEFF,,,https://github.com/HuntLily/FEFF,True,10.1039/d1sc00627d,"In order to calculate FEFF theory for the heterometallic samples incorporating elements A and B, the atoms of the type B were put into a first nearest neighbor position within the coordinate list with respect to the atoms of the type A"
SM2432,FEFF,FEFF,,https://github.com/HuntLily/FEFF,,,https://github.com/HuntLily/FEFF,True,10.1038/s41598-020-80301-5,FEFF is an ab initio multiple-scattering code for calculating excitation spectra and electronic structure of the materials
SM2432,FEFF,FEFF,,https://github.com/HuntLily/FEFF,,,https://github.com/HuntLily/FEFF,True,10.1093/jxb/ert406,These coordinates were then used as input to the FEFF program to obtain the scattering paths
SM2432,FEFF,FEFF,,https://github.com/HuntLily/FEFF,,,https://github.com/HuntLily/FEFF,True,10.1007/s10953-017-0581-3,Model fitting was performed with theoretical phase and amplitude functions calculated by the ab initio code FEFF (version 7.02) [18]
SM2475,SASView,SASView,,https://github.com/DawnLightning/SASView,,,https://github.com/DawnLightning/SASView,True,10.1021/acsami.1c01968,"To determine the size of the Pd particles, form factor fitting was carried out using SASView 4.2.0 on 20 points for each sample"
SM2475,SASView,SASView,,https://github.com/DawnLightning/SASView,,,https://github.com/DawnLightning/SASView,True,10.3390/polym10070690,"The data was then subjected to indirect Fourier transform (IFT) analysis and P(r) inversion using SASView (SASView, Victoria, Australia) to calculate the average diameter of the fibrils in the sample."
SM2475,SASView,SASView,,https://github.com/DawnLightning/SASView,,,https://github.com/DawnLightning/SASView,True,10.3389/fbioe.2021.654349,"To derive the structural parameters of the nanotubes, SAXS profiles were modeled by polydisperse core-shell (hollow) cylinder scattering function in SASView"
SM2475,SASView,SASView,,https://github.com/DawnLightning/SASView,,,https://github.com/DawnLightning/SASView,True,10.1107/S1600576721003034,"p(r) is an indirect Fourier transformation yielding the distribution of distances between volume elements weighted by the excess density distribution and can be calculated as described by Svergun & Koch (2003 ▸):For the cobalt-containing samples’ data, a model fitting was performed using the program SASView (https://www.sasview.org), where all curves measured for the sample were fitted simultaneously"
SM2475,SASView,SASView,,https://github.com/DawnLightning/SASView,,,https://github.com/DawnLightning/SASView,True,10.1098/rsos.180937,Solvent subtractions were then performed using SASView.
SM2519,QTools,QTools,,https://github.com/dsp-mod/QTools,,,https://github.com/dsp-mod/QTools,True,10.1038/s41598-018-30201-6,"To calculate the viscoelastic parameters of the film, we developed an evaluation code and a graphical user interface (GUI) in MATLAB environment based on the viscoelastic model elaborated by Voinova and co-workers, as it is also used in the commercial QTools program which is distributed for QCM-D instruments"
SM2519,QTools,QTools,,https://github.com/dsp-mod/QTools,,,https://github.com/dsp-mod/QTools,True,10.1186/gb-2012-13-4-r25,"Proteins and mRNAs were measured in two independent biological repeats of the time-course experiment, and quantified using QTools [60]"
SM2519,QTools,QTools,,https://github.com/dsp-mod/QTools,,,https://github.com/dsp-mod/QTools,True,10.3390/polym10070791,"The QCM-D data were analyzed using the viscoelastic Voigt-based model of the integrated QTools software (Biolin Scientific, Gothenburg, Sweden)"
SM2519,QTools,QTools,,https://github.com/dsp-mod/QTools,,,https://github.com/dsp-mod/QTools,True,10.1186/s13068-015-0259-2,The frequency changes were converted into adsorbed mass density (μg/cm2) according to the Sauerbrey equation using the QTools software (Biolin Scientific) [48].
SM2519,QTools,QTools,,https://github.com/dsp-mod/QTools,,,https://github.com/dsp-mod/QTools,True,10.3389/fnhum.2013.00644,"The x- and y-axis components of movement were analyzed offline using customized software (QTools, Qualisys Ltd., Sweden and LabVIEW, National Instruments Inc., USA)"
SM2528,YAMBO,YAMBO,,https://github.com/Yambo2012/YAMBO,,,https://github.com/Yambo2012/YAMBO,True,10.1021/acsami.1c11245,The optimized structures were studied by means of many-body perturbation theory methods as implemented in the YAMBO code
SM2528,YAMBO,YAMBO,,https://github.com/Yambo2012/YAMBO,,,https://github.com/Yambo2012/YAMBO,True,10.3762/bjnano.5.2,Calculations including many-body effects are performed by using the YAMBO program suite [48].
SM2528,YAMBO,YAMBO,,https://github.com/Yambo2012/YAMBO,,,https://github.com/Yambo2012/YAMBO,True,10.3390/ma13163568,"Once the optimized atomic structure is obtained, self and non-self consistent DFT calculations are performed to obtain Kohn–Sham (KS) eigenvalues and eigenfunctions to be used in the many-body simulations done by using the YAMBO code [33]"
SM2528,YAMBO,YAMBO,,https://github.com/Yambo2012/YAMBO,,,https://github.com/Yambo2012/YAMBO,True,10.3762/bjnano.6.33,"The screened Coulomb potential, which is the basis of the calculation of both MD and ME, is obtained by solving Dyson’s equation in the random phase approximation, as implemented in the many-body YAMBO code [39]"
SM2528,YAMBO,YAMBO,,https://github.com/Yambo2012/YAMBO,,,https://github.com/Yambo2012/YAMBO,True,10.1021/acsphotonics.1c00466,Quasiparticle self-energy corrections to the KS eigenenergies are calculated within the many-body G0W0 approximation as implemented in the YAMBO code
SM2701,MMRT,MMRT,,https://github.com/katharynduffy/MMRT,,,https://github.com/katharynduffy/MMRT,True,10.3389/fmicb.2016.01821,"MMRT expands upon this framework, suggesting that the temperature response is a function of the heat capacity of an enzyme, which is related to the enzyme’s flexibility"
SM2701,MMRT,MMRT,,https://github.com/katharynduffy/MMRT,,,https://github.com/katharynduffy/MMRT,True,10.3389/fpls.2020.628995,"In MMRT, the temperature dependence of ΔH‡ and ΔS‡ is almost linear while ΔC‡ is temperature independent"
SM2701,MMRT,MMRT,,https://github.com/katharynduffy/MMRT,,,https://github.com/katharynduffy/MMRT,True,10.3389/fmicb.2021.651210,"To our knowledge this is the first N mineralization study to be modeled by MMRT, but this value compares well to Topt of 50°C determined by Beck (1983) and 37°C by DeNeve et al"
SM2701,MMRT,MMRT,,https://github.com/katharynduffy/MMRT,,,https://github.com/katharynduffy/MMRT,True,10.1371/journal.pone.0107252,The speaking rate of each word was consistent with the auditory output of MMRT
SM2701,MMRT,MMRT,,https://github.com/katharynduffy/MMRT,,,https://github.com/katharynduffy/MMRT,True,10.3390/microorganisms7110526,"MMRT has been used to model and simulate microbial activities and nitrification rates, which are measured as per the following mathematical expression [9]: where k is the rate constant, To (298.15 K, 25 °C) is the reference initial temperature for the fitting process [32], R is the universal gas constant (8.314 JK−1mol−1), h is Planck’s constant, and kB is Boltzmann’s constant"
