name,candidate_urls,doi,paragraph,synonyms,language,authors
monai,"https://cran.r-project.org/package=openai,https://github.com/Project-MONAI/tutorials,https://github.com/irudnyts/openai,https://cran.r-project.org/package=monad,https://github.com/cran/oai,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAILabel,https://cran.r-project.org/package=oai,https://github.com/Project-MONAI/research-contributions,https://github.com/cran/monad,https://cran.r-project.org/package=limonaid,https://github.com/ropensci/oai,https://pypi.org/project/monai/,https://github.com/mikmart/monad,https://github.com/cran/limonaid,https://github.com/Project-MONAI/GenerativeModels,https://github.com/cran/openai",10.3390/brainsci11091141,"First, all data underwent intensity normalization, a standard step of the monai preprocessing pipeline","MONAIRNET,MONA,MONAIJ",,"Dmitriy Desser,Francisca Assunção,Xiaoguang Yan,Victor Alves,Henrique M. Fernandes,Thomas Hummel"
monai,"https://cran.r-project.org/package=openai,https://github.com/Project-MONAI/tutorials,https://github.com/irudnyts/openai,https://cran.r-project.org/package=monad,https://github.com/cran/oai,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAILabel,https://cran.r-project.org/package=oai,https://github.com/Project-MONAI/research-contributions,https://github.com/cran/monad,https://cran.r-project.org/package=limonaid,https://github.com/ropensci/oai,https://pypi.org/project/monai/,https://github.com/mikmart/monad,https://github.com/cran/limonaid,https://github.com/Project-MONAI/GenerativeModels,https://github.com/cran/openai",10.3390/brainsci11091141,"The U-Net model was imported from monai python library and specified using following parameters: dimensions: 3; input channels: 1; output channels: 2; channels: 16, 32, 64, 128, 256; strides: 2, 2, 2, 2; num of residual units = 2.","MONAIRNET,MONA,MONAIJ",Python,"Dmitriy Desser,Francisca Assunção,Xiaoguang Yan,Victor Alves,Henrique M. Fernandes,Thomas Hummel"
monai,"https://cran.r-project.org/package=openai,https://github.com/Project-MONAI/tutorials,https://github.com/irudnyts/openai,https://cran.r-project.org/package=monad,https://github.com/cran/oai,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAILabel,https://cran.r-project.org/package=oai,https://github.com/Project-MONAI/research-contributions,https://github.com/cran/monad,https://cran.r-project.org/package=limonaid,https://github.com/ropensci/oai,https://pypi.org/project/monai/,https://github.com/mikmart/monad,https://github.com/cran/limonaid,https://github.com/Project-MONAI/GenerativeModels,https://github.com/cran/openai",10.3390/brainsci11091141,These transformations were automatically applied by RandAffined function from the monai python package during each epoch of the model training process,"MONAIRNET,MONA,MONAIJ",Python,"Dmitriy Desser,Francisca Assunção,Xiaoguang Yan,Victor Alves,Henrique M. Fernandes,Thomas Hummel"
glo,"https://github.com/cran/globalKinhom,https://github.com/cran/checkglobals,https://github.com/cran/gglorenz,https://github.com/isaacs/node-glob,https://github.com/stanfordnlp/GloVe,https://github.com/andersroos/glo,https://github.com/charmbracelet/glow,https://github.com/cran/GlobalOptions,https://github.com/pwwang/gglogger,https://github.com/jjchern/gglorenz,https://github.com/sebastianbergmann/global-state,https://pypi.org/project/glo/,https://cran.r-project.org/package=gglorenz,https://github.com/jokergoo/GlobalOptions,https://github.com/JorisChau/checkglobals,https://cran.r-project.org/package=gglogger,https://github.com/google/glog,https://cran.r-project.org/package=GlobalOptions,https://github.com/ThomasRShaw/globalKinhom,https://cran.r-project.org/package=checkglobals,https://cran.r-project.org/package=globalKinhom,https://github.com/cran/gglogger",10.1371/journal.pone.0244218,"Furthermore, Dai examined the ever use and current use of HTPs, including iQOS, glo, and Eclipse","GLOA,Glow,GLOC,Glob,GLOG,Glog,GLOT,Glom,GLOW,glog,GLOB,GLOD,GLOS,Glos,GLOF,glob,GLOM",Java,"Li‐Chuan Chang,Yue-Chune Lee,Chieh Hsu,Pei‐Ching Chen"
glo,"https://github.com/cran/globalKinhom,https://github.com/cran/checkglobals,https://github.com/cran/gglorenz,https://github.com/isaacs/node-glob,https://github.com/stanfordnlp/GloVe,https://github.com/andersroos/glo,https://github.com/charmbracelet/glow,https://github.com/cran/GlobalOptions,https://github.com/pwwang/gglogger,https://github.com/jjchern/gglorenz,https://github.com/sebastianbergmann/global-state,https://pypi.org/project/glo/,https://cran.r-project.org/package=gglorenz,https://github.com/jokergoo/GlobalOptions,https://github.com/JorisChau/checkglobals,https://cran.r-project.org/package=gglogger,https://github.com/google/glog,https://cran.r-project.org/package=GlobalOptions,https://github.com/ThomasRShaw/globalKinhom,https://cran.r-project.org/package=checkglobals,https://cran.r-project.org/package=globalKinhom,https://github.com/cran/gglogger",10.3390/ijerph17062098,"These include products such as IQOS, Ploom TECH, and glo’.","GLOA,Glow,GLOC,Glob,GLOG,Glog,GLOT,Glom,GLOW,glog,GLOB,GLOD,GLOS,Glos,GLOF,glob,GLOM",,"Edward Sutanto,Connor R. Miller,Danielle M. Smith,Ron Borland,Andrew Hyland,K. Michael Cummings,Anne C K Quah,Steve S. Xu,Geoffrey T. Fong,Janine Ouimet,Itsuro Yoshimi,Yumiko Mochizuki,Takahiro Tabuchi,Richard J. O’Connor,Maciej Ł. Goniewicz"
glo,"https://github.com/cran/globalKinhom,https://github.com/cran/checkglobals,https://github.com/cran/gglorenz,https://github.com/isaacs/node-glob,https://github.com/stanfordnlp/GloVe,https://github.com/andersroos/glo,https://github.com/charmbracelet/glow,https://github.com/cran/GlobalOptions,https://github.com/pwwang/gglogger,https://github.com/jjchern/gglorenz,https://github.com/sebastianbergmann/global-state,https://pypi.org/project/glo/,https://cran.r-project.org/package=gglorenz,https://github.com/jokergoo/GlobalOptions,https://github.com/JorisChau/checkglobals,https://cran.r-project.org/package=gglogger,https://github.com/google/glog,https://cran.r-project.org/package=GlobalOptions,https://github.com/ThomasRShaw/globalKinhom,https://cran.r-project.org/package=checkglobals,https://cran.r-project.org/package=globalKinhom,https://github.com/cran/gglogger",10.1186/s12954-020-00374-3,"Of the 254 respondents who identified themselves as HTP users, most were users of iQOS (67%), followed by glo (18%) and Ploom TECH (16%), and most used them daily (iQOS 85%; glo 72%; Ploom TECH 52%)","GLOA,Glow,GLOC,Glob,GLOG,Glog,GLOT,Glom,GLOW,glog,GLOB,GLOD,GLOS,Glos,GLOF,glob,GLOM",,"Jason Adamson,Claudia Kanitscheider,Krishna Prasad,Oscar M. Camacho,Elisabeth Beyerlein,Yoga Keralapura Bhagavan,Christopher Proctor,James J. Murphy"
genomeview,"https://github.com/roettig/GenomeViewer,https://github.com/gordon/genomeviewer,https://github.com/sean-mccorkle/GenomeViewR,https://github.com/cran/genie,https://cran.r-project.org/package=geometries,https://github.com/nvelden/geneviewer,https://cran.r-project.org/package=genie,https://pypi.org/project/genomeview/,https://cran.r-project.org/package=geneviewer,https://github.com/cran/geomerge,https://github.com/cran/geneviewer,https://github.com/dcooley/geometries,https://github.com/nspies/genomeview,https://github.com/cran/genomicper,https://github.com/GenomeView/genomeview,https://github.com/gagolews/genie,https://github.com/cran/geometries,https://cran.r-project.org/package=genomicper,https://cran.r-project.org/package=geomerge",10.1186/s12936-016-1560-7,c Snapshot of genomeview display in PlasmoDB for the region covered by the 13 loci (http://www.plasmoDB.org),"genome viewer,Genomeview,genome,Genome,GenomeV,genomeview,Genome View,GenomeViz1,Genome Viewer,GenomeView browser,GenomeViz2,Genomeviz,Genome view,GenomeViz,GenomeView Browser,Genome viewer,GenomeViewer,genome mapview,GenomeView N29,Genome Viewers,GenomeVX,Genome Reviews,GenomeVx,GenomeView",C,"Alfred Amambua‐Ngwa,Bakary Danso,Archibald Worwui,Sukai Ceesay,Nwakanma Davies,David Jeffries,Umberto D’Alessandro,David J. Conway"
genomeview,"https://github.com/roettig/GenomeViewer,https://github.com/gordon/genomeviewer,https://github.com/sean-mccorkle/GenomeViewR,https://github.com/cran/genie,https://cran.r-project.org/package=geometries,https://github.com/nvelden/geneviewer,https://cran.r-project.org/package=genie,https://pypi.org/project/genomeview/,https://cran.r-project.org/package=geneviewer,https://github.com/cran/geomerge,https://github.com/cran/geneviewer,https://github.com/dcooley/geometries,https://github.com/nspies/genomeview,https://github.com/cran/genomicper,https://github.com/GenomeView/genomeview,https://github.com/gagolews/genie,https://github.com/cran/geometries,https://cran.r-project.org/package=genomicper,https://cran.r-project.org/package=geomerge",10.1534/g3.120.401345,"Finally, read mapping support was visualized using the python-powered script package genomeview (Spies ).","genome viewer,Genomeview,genome,Genome,GenomeV,genomeview,Genome View,GenomeViz1,Genome Viewer,GenomeView browser,GenomeViz2,Genomeviz,Genome view,GenomeViz,GenomeView Browser,Genome viewer,GenomeViewer,genome mapview,GenomeView N29,Genome Viewers,GenomeVX,Genome Reviews,GenomeVx,GenomeView",Python,"Peter Thielen,Amanda L. Pendleton,Robert A. Player,Kenneth Bowden,Thomas J. Lawton,Jennifer H. Wisecaver"
claviger,"https://cran.r-project.org/package=rliger,https://github.com/rsheets/cellranger,https://github.com/clugen/clugenr,https://github.com/bwesterb/claviger,https://github.com/jasondorjeshort/Claviger,https://cran.r-project.org/package=cellranger,https://github.com/Drew-Kimberly/claviger,https://github.com/cran/clugenr,https://github.com/helske/changer,https://github.com/cran/changer,https://github.com/msberends/cleaner,https://github.com/cran/cellranger,https://cran.r-project.org/package=clugenr,https://github.com/honkforhelp/claviger,https://pypi.org/project/claviger/,https://cran.r-project.org/package=changer,https://cran.r-project.org/package=cleaner,https://github.com/welch-lab/liger,https://github.com/SturdyKnight/clavigeroussystems,https://github.com/cran/rliger,https://github.com/cran/cleaner",10.1186/s13071-016-1902-x,claviger s.l,clavigera,,"Fernando Simón,Vladimir Kartashev,Javier González‐Miguel,Alicia E Arrona Rivera,Alicia Diosdado,Paula Josefina Gómez,Rodrigo Morchón,Mar Siles‐Lucas,Vladimir Kartashev,Nikolay Bastrikov,Boris Ilyasov,A. A. Ermakov,Sergey Kartashov,Д. В. Донцов,Yuri Ambalov,Tamara Pavlikovska,Olga Sagach,Svetlana Nikolaenko,Nina Chizh,Alla Korzan,Alena Salauyova,Javier González‐Miguel,Rodrigo Morchón,Mar Siles‐Lucas,Fernando Simón,Éva Fok,István Kucsera,Sarah Susanne Übleis,Claudia Cuk,Michaela Nawratil,Victoria Wimmer,Carina Zittra,Julia Butter,Adelheid G. Obwaller,Karin Lebl,Thomas Zechmeister,Stefan Weiß,Georg Gerhard Duscher,Herbert Auer,Anja Joachim,Hans‐Peter Fuehrer,Sara Savić,Dubravka Pudar,Dušan Petrić,Gioia Capelli,Fabrizio Montarsi,Cornelia Silaghi,Laura Kramer,Elena Carretón,L. Peña,Sara Cáceres,Gema Silván,Juan Carlos Illera,José Alberto Montoya-Alonso,Esra Yılmaz,Moritz Fritzenwanker,Nikola Pantchev,Mathias Lendner,Sirichit Wongkamchai,Domenico Otranto,Inge Kroidl,Martin Dennebaum,Sabrina Ramünke,Roland Schaper,Georg von Samson‐Himmelstjerna,Sven Poppert,Jürgen Krücken,Cristian-Ionut C. N. Florea,Poliana Tudor,Stefan P. Olaru,Anca M. Dobrica,Artur Dobrzyński,M. Klockiewicz,Magdalena Wysmołek,Michał Czopowicz,Marta Parzeniecka-Jaworska,Joanna Nowakowska,Ewa Długosz,Αnastasia Diakou,Mathios E. Mylonakis,Zoe Polizopoulou,Christos K. Koutinas,Simone Manzocchi,Stefano Di Palma,Martina Peloso,Nikola Pantchev,Nenad Milojković,Momčilo Aranđelović,Ljubomir Ćurčin,Barbora Mitková,Marcela Novotná,Jana Juránková,Lada Hofmannová,Dwight D. Bowman,David Modrý,Michael Leschnik,Ana Margarida Alho,Hélder Cortes,Ana Patrícia Lopes,Maria João Vila-Viçosa,Luı́s Cardoso,Silvana Belo,Luís Madeira de Carvalho,Ana Margarida Alho,Hugo Vilhena,Ana Oliveira,Sara Granada,Ana Patrícia Lopes,Silvana Belo,Luís Madeira de Carvalho,Luı́s Cardoso,Radu Blaga,Virginie Daniel-Lesnard,Bruno Polack,Stéphanie Beurlet,Coralie Martin,Jacques Guillot,Lavinia Ciucă,Rodrigo Morchón,Ruxandra Moroti,Mihaela Arbune,Loredana Liliana Hurjui,Constantin Roman,Dumitru Acatrinei,Liviu Miron,Laura Kramer,L. Rinaldi,Fernando Simón,Ewa Długosz,Agnieszka Szmidt,Artur Dobrzyński,Magdalena Wysmołek,M. Klockiewicz,Aleksandar Džamić,Tanja Kalezić,Ivana Čolović Čalovski,Dejan Rašić,Milan Cvetković,Sanja Mitrović,Rodrigo Morchón,Elena Carretón,Paula Josefina Gómez,Alicia Diosdado,Javier González‐Miguel,Alicia Diosdado,Javier González‐Miguel,Fernando Simón,Rodrigo Morchón,Vladan Panic,Rastko Bekvalac,Ivan Fenjac,Aleksandar Potkonjak,Suzana Otašević,Sara Savić,Elias C. Papadopoulos,Athanasios Angelou,E. Gallidis,Kyriakos Spanoudis,Roland Schaper,Ramaswamy Chandrashekar,Ljubica Spasojević Kosić,Vesna Lalošević,Aleksandar Naglic,STANISLAV SIMIN,Ljiljana Kuruca,Aleksandar Spasovic,Tomczuk Krzysztof,Szczepaniak Klaudiusz,Grzybek Maciek,Andrzej Junkuszew,Paulina Dudko,Nikola Pantchev,Stefaniak Marzena,Iwanicki Ryszard,Victoria Wimmer,Angela Monica Ionică,Carina Zittra,Natascha Leitner,Jan Votýpka,David Modrý,Andrei Daniel Mihalca,Hans‐Peter Fuehrer,Manuela Schnyder,Malin K. Lange,Felipe Penagos,Carlos Hermosilla,Roland Schaper,Anja Taubert,Giulio Grandi,Eva Osterman‐Lind,Roland Schaper,Ulrika Forshell,Manuela Schnyder,Viktória Čabanová,Zuzana Hurníková,Martina Miterpáková,Gary Conboy,Nicole Murphy,Tamara Hofstede,D. Barutzki,Viktor Dyachenko,Roland Schaper,Laetitia Lempereur,Ludovic Martinelle,Calixte Bayrou,Françoise Maréchal,Anne-Catherine Dalemans,Bertrand Losson,Hany M. Elsheikha,Sarah B. Holmes,Nina Gillis-Germitsch,Manuela Schnyder,Gary Conboy,Nicole Guselle,Roland Schaper,Αnastasia Diakou,Despina Migli,Angela Di Cesare,Dimitra Psalla,Dionisios Youlatos,Donato Traversa,Călin Mircea Gherman,Georgiana Deak,Angela Monica Ionică,Gianluca D’Amico,Domenico Otranto,Andrei Daniel Mihalca,Malin K. Lange,Felipe Penagos,Tamara Muñoz-Caro,Gerd Magdowski,Uwe Gärtner,Helena Mejer,Roland Schaper,Carlos Hermosilla,Anja Taubert,Klaudiusz Szczepaniak,Krzysztof Tomczuk,Maciej Grzybek,Ryszard Iwanicki,Benjamin Bedel,Radu Blaga,Vassiliki Gouni,Valérie Chetboul,Ghita Benchekroun,Stéphane Blot,Patrick Verwaerde,Bruno Polack,Alice P. Hansen,Lene M. Vinther,Line K. Skarbye,Caroline S. Olsen,Helena Mejer,Jakob L. Willesen,Angela Di Cesare,Luigi Venco,Simone Manzocchi,Eleonora Grillotti,Edoardo Auriemma,Fabrizio Pampurini,Cecilia Garofani,Fabrizio Ibba,Donato Traversa,Felipe Penagos,Jesed Gutiérrez,Juan D. Vélez,Diego Piedrahita,Malin K. Lange,Carlos Hermosilla,Anja Taubert,Jenny Chaparro,Fabio Macchioni,Marta Magi,Elisa Ulivieri,F. Gori,Manuela Schnyder"
claviger,"https://cran.r-project.org/package=rliger,https://github.com/rsheets/cellranger,https://github.com/clugen/clugenr,https://github.com/bwesterb/claviger,https://github.com/jasondorjeshort/Claviger,https://cran.r-project.org/package=cellranger,https://github.com/Drew-Kimberly/claviger,https://github.com/cran/clugenr,https://github.com/helske/changer,https://github.com/cran/changer,https://github.com/msberends/cleaner,https://github.com/cran/cellranger,https://cran.r-project.org/package=clugenr,https://github.com/honkforhelp/claviger,https://pypi.org/project/claviger/,https://cran.r-project.org/package=changer,https://cran.r-project.org/package=cleaner,https://github.com/welch-lab/liger,https://github.com/SturdyKnight/clavigeroussystems,https://github.com/cran/rliger,https://github.com/cran/cleaner",10.1186/s12942-015-0001-0,claviger was 127 (Table 3),clavigera,,"Daniela Cianci,Nienke Hartemink,Adolfo Ibáñez‐Justicia"
claviger,"https://cran.r-project.org/package=rliger,https://github.com/rsheets/cellranger,https://github.com/clugen/clugenr,https://github.com/bwesterb/claviger,https://github.com/jasondorjeshort/Claviger,https://cran.r-project.org/package=cellranger,https://github.com/Drew-Kimberly/claviger,https://github.com/cran/clugenr,https://github.com/helske/changer,https://github.com/cran/changer,https://github.com/msberends/cleaner,https://github.com/cran/cellranger,https://cran.r-project.org/package=clugenr,https://github.com/honkforhelp/claviger,https://pypi.org/project/claviger/,https://cran.r-project.org/package=changer,https://cran.r-project.org/package=cleaner,https://github.com/welch-lab/liger,https://github.com/SturdyKnight/clavigeroussystems,https://github.com/cran/rliger,https://github.com/cran/cleaner",10.1007/s00436-018-6134-x,claviger s.l,clavigera,,"Katarzyna Rydzanicz,Elżbieta Gołąb,Wioletta Rożej-Bielicka,Aleksander Masny"
quicklime,"https://github.com/cran/quickReg,https://github.com/cran/clime,https://github.com/coderbot16/quicklime-client,https://github.com/PredictiveEcology/quickPlot,https://github.com/cran/quickcode,https://github.com/johnjosephhorton/quicklime,https://github.com/t-kalinowski/quickr,https://github.com/cran/quickPlot,https://github.com/syelan34/quicklime,https://github.com/cran/quickr,https://github.com/oobianom/quickcode,https://cran.r-project.org/package=quickPlot,https://pypi.org/project/quicklime/,https://github.com/hltcoe/quicklime,https://github.com/tresabhi/quicklime,https://cran.r-project.org/package=quickReg,https://cran.r-project.org/package=quickr,https://cran.r-project.org/package=quickcode,https://github.com/Celnardur/quicklime,https://cran.r-project.org/package=clime",10.3390/ma13143058,"For Control Section, shown in Figure 14a, quicklime generated the highest impacts in eight of the eleven categories analyzed (ADf, GW, ODP, HT, TE, POF, A, E), with contribution percentages ranging from 16.66% for ADe to 75.9% for GW","quick,quicktime",,"Julia Rosales,Francisco Agrela,José Ramón Marcobal,J.L. Díaz-López,Gloria M. Cuenca-Moyano,Álvaro Caballero,Manuel Cabrera"
validator.py,"https://github.com/Appsilon/data.validator,https://github.com/ausaki/python-validator,https://github.com/data-cleaning/validate,https://pypi.org/project/validator.py/,https://github.com/mansam/validator.py,https://github.com/jxlwqq/id-validator.py,https://github.com/cran/validate,https://github.com/OskarHansson/strvalidator,https://cran.r-project.org/package=data.validator,https://github.com/microsoft/wopi-validator-cli-python,https://cran.r-project.org/package=strvalidator,https://github.com/Harrison4192/validata,https://cran.r-project.org/package=validata,https://github.com/cran/data.validator,https://github.com/JoshData/python-email-validator,https://github.com/cran/strvalidator,https://github.com/cran/validata,https://cran.r-project.org/package=validate,https://github.com/cran/DOvalidation,https://cran.r-project.org/package=DOvalidation",10.3390/metabo11030163,"The ‘mwtab’ Python package previously consisted of seven modules: ‘mwtab.py’, ‘tokenizer.py’, ‘fileio.py’, ‘converter.py’, ‘mwschema.py’, ‘validator.py’, and ‘cli.py’",validator,Python,"Christian Powell,Hunter Moseley"
SenseMe,"https://cran.r-project.org/package=sense,https://github.com/bpennypacker/SenseME-Indigo-Plugin,https://cran.r-project.org/package=SensMap,https://github.com/cran/pense,https://github.com/aladhims/Pre-senseMe,https://cran.r-project.org/package=insee,https://github.com/vivienne/homebridge-haiku-senseme,https://github.com/TomFaulkner/SenseMe,https://github.com/mikelawrence/senseme-hacs,https://github.com/cran/SensMap,https://github.com/cran/insee,https://github.com/pyr-opendatafr/R-Insee-Data,https://pypi.org/project/SenseMe/,https://github.com/cran/SensoMineR,https://github.com/cran/sense,https://cran.r-project.org/package=pense,https://cran.r-project.org/package=SensoMineR,https://github.com/dakep/pense-rpkg,https://github.com/IbtihelRebhi/SensMap",10.3390/mi9100534,"in [30], proposed a scheme named SenseMe, which can sense environmental context, as well as the context-aware location","SenseM,SenseMap,Sense",,"Imran Ashraf,Soojung Hur,Yongwan Park"
SenseMe,"https://cran.r-project.org/package=sense,https://github.com/bpennypacker/SenseME-Indigo-Plugin,https://cran.r-project.org/package=SensMap,https://github.com/cran/pense,https://github.com/aladhims/Pre-senseMe,https://cran.r-project.org/package=insee,https://github.com/vivienne/homebridge-haiku-senseme,https://github.com/TomFaulkner/SenseMe,https://github.com/mikelawrence/senseme-hacs,https://github.com/cran/SensMap,https://github.com/cran/insee,https://github.com/pyr-opendatafr/R-Insee-Data,https://pypi.org/project/SenseMe/,https://github.com/cran/SensoMineR,https://github.com/cran/sense,https://cran.r-project.org/package=pense,https://cran.r-project.org/package=SensoMineR,https://github.com/dakep/pense-rpkg,https://github.com/IbtihelRebhi/SensMap",10.3390/s19040786,They evaluated SenseMe against several metrics with the aid of 2 two-week long live deployments involving 15 participants and the detection accuracy reached 91.23%,"SenseM,SenseMap,Sense",,"Yida Zhu,Haiyong Luo,Qu Wang,Fang Zhao,Bokun Ning,Qixue Ke,Chen Zhang"
SenseMe,"https://cran.r-project.org/package=sense,https://github.com/bpennypacker/SenseME-Indigo-Plugin,https://cran.r-project.org/package=SensMap,https://github.com/cran/pense,https://github.com/aladhims/Pre-senseMe,https://cran.r-project.org/package=insee,https://github.com/vivienne/homebridge-haiku-senseme,https://github.com/TomFaulkner/SenseMe,https://github.com/mikelawrence/senseme-hacs,https://github.com/cran/SensMap,https://github.com/cran/insee,https://github.com/pyr-opendatafr/R-Insee-Data,https://pypi.org/project/SenseMe/,https://github.com/cran/SensoMineR,https://github.com/cran/sense,https://cran.r-project.org/package=pense,https://cran.r-project.org/package=SensoMineR,https://github.com/dakep/pense-rpkg,https://github.com/IbtihelRebhi/SensMap",10.3390/s19040786,"SenseMe [26] utilized C4.5 algorithm on data generated from GPS, gyroscope, accelerometer and the Bluetooth module sense environmental context, as well as the context-aware location","SenseM,SenseMap,Sense",,"Yida Zhu,Haiyong Luo,Qu Wang,Fang Zhao,Bokun Ning,Qixue Ke,Chen Zhang"
Cactus,"https://cran.r-project.org/package=acumos,https://github.com/mattheaphy/actxps,https://github.com/gyf-dev/Cactus,https://cran.r-project.org/package=rfacts,https://github.com/koenbok/Cactus,https://github.com/cran/bRacatus,https://pypi.org/project/Cactus/,https://github.com/mdsecactivebreach/CACTUSTORCH,https://github.com/chrismwilliams/astro-theme-cactus,https://cran.r-project.org/package=citrus,https://github.com/EduardoArle/bRacatus,https://github.com/eudicots/Cactus,https://github.com/EliLillyCo/rfacts,https://github.com/cran/citrus,https://github.com/cran/rfacts,https://github.com/probberechts/hexo-theme-cactus,https://github.com/cran/acumos,https://cran.r-project.org/package=bRacatus,https://cran.r-project.org/package=actxps,https://github.com/cran/actxps,https://github.com/acumos/acumos-r-client",10.1093/gigascience/giaa047,"By producing a single, reference-free multiple alignment, Cactus allows synteny block reconstruction between any 2 genomes without reference bias, directly from the HAL representation","P-Cactus,CactusHydro,CACTUS,CACT,Cactus*,Cact,CACTUs",,"Ksenia Krasheninnikova,Mark Diekhans,Joel Armstrong,Aleksei Dievskii,Benedict Paten,Stephen J. O’Brien"
Cactus,"https://cran.r-project.org/package=acumos,https://github.com/mattheaphy/actxps,https://github.com/gyf-dev/Cactus,https://cran.r-project.org/package=rfacts,https://github.com/koenbok/Cactus,https://github.com/cran/bRacatus,https://pypi.org/project/Cactus/,https://github.com/mdsecactivebreach/CACTUSTORCH,https://github.com/chrismwilliams/astro-theme-cactus,https://cran.r-project.org/package=citrus,https://github.com/EduardoArle/bRacatus,https://github.com/eudicots/Cactus,https://github.com/EliLillyCo/rfacts,https://github.com/cran/citrus,https://github.com/cran/rfacts,https://github.com/probberechts/hexo-theme-cactus,https://github.com/cran/acumos,https://cran.r-project.org/package=bRacatus,https://cran.r-project.org/package=actxps,https://github.com/cran/actxps,https://github.com/acumos/acumos-r-client",10.1186/s12915-020-00822-3,"Phylogenetic tree was constructed by aligning the complete genomes with Cactus ([49]), converting the resulting HAL alignment to MAF and then to multi fastas with the requirement of full alignment (all taxa present); fasta files were then concatenated into a single matrix (620 kb) and used in a maximum likelihood analysis with RAxML [50] with 1000 fast bootstrap replicates","P-Cactus,CactusHydro,CACTUS,CACT,Cactus*,Cact,CACTUs",,"Fabrice Legeai,Bernardo F. Santos,Stéphanie Robin,Anthony Bretaudeau,Rebecca B. Dikow,Claire Lemaitre,Véronique Jouan,Marc Ravallec,Jean‐Michel Drezen,Denis Tagu,Frédéric Baudat,Gàbor Gyapay,Xin Zhou,Shanlin Liu,Bruce A. Webb,Seán G. Brady,Anne‐Nathalie Volkoff"
Cactus,"https://cran.r-project.org/package=acumos,https://github.com/mattheaphy/actxps,https://github.com/gyf-dev/Cactus,https://cran.r-project.org/package=rfacts,https://github.com/koenbok/Cactus,https://github.com/cran/bRacatus,https://pypi.org/project/Cactus/,https://github.com/mdsecactivebreach/CACTUSTORCH,https://github.com/chrismwilliams/astro-theme-cactus,https://cran.r-project.org/package=citrus,https://github.com/EduardoArle/bRacatus,https://github.com/eudicots/Cactus,https://github.com/EliLillyCo/rfacts,https://github.com/cran/citrus,https://github.com/cran/rfacts,https://github.com/probberechts/hexo-theme-cactus,https://github.com/cran/acumos,https://cran.r-project.org/package=bRacatus,https://cran.r-project.org/package=actxps,https://github.com/cran/actxps,https://github.com/acumos/acumos-r-client",10.1093/gigascience/giy025,Custom scripts were used to interpret the binary output of Progressive Cactus (“Cactus”) [32],"P-Cactus,CactusHydro,CACTUS,CACT,Cactus*,Cact,CACTUs",,"Kirill Grigorev,Sergei Kliver,Pavel Dobrynin,Aleksey Komissarov,Walter Wolfsberger,Ksenia Krasheninnikova,Yashira M. Afanador-Hernández,Adam L. Brandt,Liz A. Paulino,Rosanna Carreras,Luis E. Rodríguez,Adrell Núñez,Jessica R. Brandt,Filipe Santos‐Silva,J. David Hernández-Martich,Audrey J. Majeske,Agostinho Antunes,Alfred L. Roca,Stephen J. O’Brien,Juan Carlos Martínez‐Cruzado,Tarás K. Oleksyk"
tablets,"https://github.com/cran/rtables,https://github.com/rrprf/tablesgg,https://pypi.org/project/tablets/,https://github.com/perl6/tablets,https://cran.r-project.org/package=tablet,https://github.com/craiglabenz/tablets,https://github.com/THU-LYJ-Lab/AlphaTablets,https://github.com/insightsengineering/rtables,https://cran.r-project.org/package=tablesgg,https://github.com/cran/tables,https://github.com/bergsmat/tablet,https://github.com/samerzmd/Navigation-Drawer-set-as-always-opened-on-tablets,https://cran.r-project.org/package=rtables,https://github.com/dmurdoch/tables,https://github.com/DIGImend/tablets,https://github.com/cran/tablesgg,https://cran.r-project.org/package=iotables,https://github.com/rOpenGov/iotables,https://github.com/cran/tablet,https://github.com/cran/iotables,https://github.com/openl-tablets/openl-tablets,https://cran.r-project.org/package=tables",10.3389/fpsyg.2019.00127,"Another desirable future line of development would be to adapt the utility to other technological formats that are more familiar to adolescents, such as Android or tablets.","TABLE,tablets,table,tablet,TABLET,tablet - next generation sequence assembly visualization",,"Jesús de la Fuente,Inmaculada Cubero,Francisco Javier Peralta,Mari Carmen Sánchez,José Luis Salmerón,Salvatore Fadda"
