name,ground truth,candidate_urls,doi,paragraph,synonyms,language,authors
Jenga,,"https://github.com/janestreet/jenga,https://github.com/schelterlabs/jenga,https://github.com/erikd/jenga,https://github.com/ageyerschulz/xega,https://github.com/fanglinwei/Jenga,https://pypi.org/project/jenga/,https://github.com/cran/gena,https://cran.r-project.org/package=gena,https://github.com/cran/ega,https://cran.r-project.org/package=xega,https://github.com/CatsFromMars/Jenga,https://github.com/cran/xega,https://github.com/dvlab-research/Jenga,https://cran.r-project.org/package=ega,https://github.com/cran/jenga,https://cran.r-project.org/package=jenga",10.1371/journal.pcbi.1007210,"judging the stability of towers of blocks, as in the game Jenga), and ask whether people can also make systematic and accurate predictions about flowing and splashing liquids, such as water or honey","Jenga©,Jenga®,Jeng",,"Christopher Bates,Ilker Yildirim,Joshua B. Tenenbaum,Peter Battaglia"
Jenga,,"https://github.com/janestreet/jenga,https://github.com/schelterlabs/jenga,https://github.com/erikd/jenga,https://github.com/ageyerschulz/xega,https://github.com/fanglinwei/Jenga,https://pypi.org/project/jenga/,https://github.com/cran/gena,https://cran.r-project.org/package=gena,https://github.com/cran/ega,https://cran.r-project.org/package=xega,https://github.com/CatsFromMars/Jenga,https://github.com/cran/xega,https://github.com/dvlab-research/Jenga,https://cran.r-project.org/package=ega,https://github.com/cran/jenga,https://cran.r-project.org/package=jenga",10.1021/acsnano.1c01882,"Much like the shape of building blocks would affect the disassembly of a tower, as in the board game Jenga, the shape and valency of the capsid building blocks (capsomers) affect the assembly and disassembly behavior of the virus","Jenga©,Jenga®,Jeng",,"Nicholas E. Brunk,Reidun Twarock"
Axe,,"https://github.com/cran/maxent.ot,https://pypi.org/project/Axe/,https://github.com/cran/MaxentVariableSelection,https://github.com/soasme/axe,https://github.com/cran/MIAmaxent,https://cran.r-project.org/package=MIAmaxent,https://github.com/dequelabs/react-axe,https://cran.r-project.org/package=EfficientMaxEigenpair,https://github.com/NickColley/jest-axe,https://github.com/axel-download-accelerator/axel,https://cran.r-project.org/package=MaxentVariableSelection,https://github.com/dequelabs/axe-core,https://github.com/cran/EfficientMaxEigenpair,https://github.com/connormayer/maxent.ot,https://github.com/cran/maxEff,https://cran.r-project.org/package=maxEff,https://github.com/julienvollering/MIAmaxent,https://github.com/mxjki/EfficientMaxEigenpair,https://github.com/jazzband/django-axes,https://cran.r-project.org/package=maxent.ot",10.1186/s12859-021-04267-5,Axe uses a set of pre-computed prefix trees to find a match within a given Hamming distance and can partially handle barcodes that differ in length,"Axel,AXEF,AXER,Axes,AXES,Axeq,Axed,axe-demultiplexer,axe",,"Lior Galanti,Dennis Shasha,Kristin C. Gunsalus"
Axe,,"https://github.com/cran/maxent.ot,https://pypi.org/project/Axe/,https://github.com/cran/MaxentVariableSelection,https://github.com/soasme/axe,https://github.com/cran/MIAmaxent,https://cran.r-project.org/package=MIAmaxent,https://github.com/dequelabs/react-axe,https://cran.r-project.org/package=EfficientMaxEigenpair,https://github.com/NickColley/jest-axe,https://github.com/axel-download-accelerator/axel,https://cran.r-project.org/package=MaxentVariableSelection,https://github.com/dequelabs/axe-core,https://github.com/cran/EfficientMaxEigenpair,https://github.com/connormayer/maxent.ot,https://github.com/cran/maxEff,https://cran.r-project.org/package=maxEff,https://github.com/julienvollering/MIAmaxent,https://github.com/mxjki/EfficientMaxEigenpair,https://github.com/jazzband/django-axes,https://cran.r-project.org/package=maxent.ot",10.1186/s12870-018-1575-z,"Raw reads were assigned to individual samples in accordance with their nucleotide barcode, using Axe package [60]","Axel,AXEF,AXER,Axes,AXES,Axeq,Axed,axe-demultiplexer,axe",,"Junchi Zhu,Yinshan Guo,Kai Su,Zhendong Liu,Zhihua Ren,Kun Li,Xiuwu Guo"
Axe,,"https://github.com/cran/maxent.ot,https://pypi.org/project/Axe/,https://github.com/cran/MaxentVariableSelection,https://github.com/soasme/axe,https://github.com/cran/MIAmaxent,https://cran.r-project.org/package=MIAmaxent,https://github.com/dequelabs/react-axe,https://cran.r-project.org/package=EfficientMaxEigenpair,https://github.com/NickColley/jest-axe,https://github.com/axel-download-accelerator/axel,https://cran.r-project.org/package=MaxentVariableSelection,https://github.com/dequelabs/axe-core,https://github.com/cran/EfficientMaxEigenpair,https://github.com/connormayer/maxent.ot,https://github.com/cran/maxEff,https://cran.r-project.org/package=maxEff,https://github.com/julienvollering/MIAmaxent,https://github.com/mxjki/EfficientMaxEigenpair,https://github.com/jazzband/django-axes,https://cran.r-project.org/package=maxent.ot",10.7717/peerj.7170,"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)","Axel,AXEF,AXER,Axes,AXES,Axeq,Axed,axe-demultiplexer,axe",,Daniel Liu
Axe,,"https://github.com/cran/maxent.ot,https://pypi.org/project/Axe/,https://github.com/cran/MaxentVariableSelection,https://github.com/soasme/axe,https://github.com/cran/MIAmaxent,https://cran.r-project.org/package=MIAmaxent,https://github.com/dequelabs/react-axe,https://cran.r-project.org/package=EfficientMaxEigenpair,https://github.com/NickColley/jest-axe,https://github.com/axel-download-accelerator/axel,https://cran.r-project.org/package=MaxentVariableSelection,https://github.com/dequelabs/axe-core,https://github.com/cran/EfficientMaxEigenpair,https://github.com/connormayer/maxent.ot,https://github.com/cran/maxEff,https://cran.r-project.org/package=maxEff,https://github.com/julienvollering/MIAmaxent,https://github.com/mxjki/EfficientMaxEigenpair,https://github.com/jazzband/django-axes,https://cran.r-project.org/package=maxent.ot",10.3390/genes10010009,Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1,"Axel,AXEF,AXER,Axes,AXES,Axeq,Axed,axe-demultiplexer,axe",,"Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves"
ecopy,,"https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://github.com/cran/entropy,https://github.com/cran/netropy,https://cran.r-project.org/package=ioncopy,https://github.com/peterroe/ECopy,https://github.com/Auerilas/ecopy,https://cran.r-project.org/package=ecp,https://github.com/cran/ioncopy,https://pypi.org/project/ecopy/,https://github.com/wlandau/eply,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=entropy,https://github.com/cran/eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=eply,https://github.com/cran/ecp",10.1186/s12915-020-00804-5,We then used this information to generate a Bray-Curtis distance matrix using the ecopy package in Python,copy,Python,"Alexander L. Jaffe,Cindy J. Castelle,Paula B. Matheus Carnevali,Simonetta Gribaldo,Jillian F. Banfield"
ecopy,,"https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://github.com/cran/entropy,https://github.com/cran/netropy,https://cran.r-project.org/package=ioncopy,https://github.com/peterroe/ECopy,https://github.com/Auerilas/ecopy,https://cran.r-project.org/package=ecp,https://github.com/cran/ioncopy,https://pypi.org/project/ecopy/,https://github.com/wlandau/eply,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=entropy,https://github.com/cran/eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=eply,https://github.com/cran/ecp",10.1002/ece3.7299,"The abundances were square‐root transformed (to match the transformation of the abundance matrix used in the Bray–Curtis calculation), and the analysis was conducted in Python using ecopy's simper function.",copy,Python,"Susann Rossbach,Benjamin C. C. Hume,Anny Cárdenas,Gabriela Perna,Christian R. Voolstra,Carlos M. Duarte"
ecopy,,"https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://github.com/cran/entropy,https://github.com/cran/netropy,https://cran.r-project.org/package=ioncopy,https://github.com/peterroe/ECopy,https://github.com/Auerilas/ecopy,https://cran.r-project.org/package=ecp,https://github.com/cran/ioncopy,https://pypi.org/project/ecopy/,https://github.com/wlandau/eply,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=entropy,https://github.com/cran/eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=eply,https://github.com/cran/ecp",10.3389/fmicb.2020.01847,"Richness and Good’s coverage for the Phaeocystis assemblage was calculated with 100 permutations using the “ecopy” (Lemoine, 2015) and “scikit-bio” packages on Python 3.6.1",copy,Python,"Swan L. S. Sow,Thomas W. Trull,Levente Bodrossy"
ecopy,,"https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://github.com/cran/entropy,https://github.com/cran/netropy,https://cran.r-project.org/package=ioncopy,https://github.com/peterroe/ECopy,https://github.com/Auerilas/ecopy,https://cran.r-project.org/package=ecp,https://github.com/cran/ioncopy,https://pypi.org/project/ecopy/,https://github.com/wlandau/eply,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=entropy,https://github.com/cran/eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=eply,https://github.com/cran/ecp",10.1128/mBio.00521-21,"We then used this matrix to compute distance metrics between each genome based on protein content using the ecopy package in Python (method=‘jaccard’, transform=‘1’) and performing a principal-coordinate analysis (PCoA) using the skbio package",copy,Python,"Alexander L. Jaffe,Alex D. Thomas,Christine He,Ray Keren,Luis E. Valentin-Alvarado,Patrick Munk,Keith Bouma‐Gregson,Ibrahim Farag,Yuki Amano,Rohan Sachdeva,Patrick T. West,Jillian F. Banfield"
libensemble,,"https://cran.r-project.org/package=outlierensembles,https://github.com/l-ramirez-lopez/resemble,https://pypi.org/project/libensemble/,https://github.com/Libensemble/libe-community-examples,https://cran.r-project.org/package=ensemblepp,https://github.com/cran/outlierensembles,https://github.com/Libensemble/libE-HPC-Templater,https://cran.r-project.org/package=ensembleTax,https://github.com/conda-forge/libensemble-feedstock,https://github.com/cran/tsensembler,https://github.com/ytopt-team/ytopt-libensemble,https://github.com/Libensemble/libensemble,https://github.com/cran/ensembleTax,https://cran.r-project.org/package=tsensembler,https://github.com/cran/ensemblepp,https://github.com/cran/resemble,https://cran.r-project.org/package=resemble,https://github.com/vcerqueira/tsensembler",10.1208/s12248-020-00471-y,The implementation of a multi-start algorithm (24) such as libensemble (25) may be a possible extension for the presented research to overcome these challenges,ensemble,,"H. Nyberg,Andrew C. Hooker,Robert J. Bauer,Yasunori Aoki"
stringdb,,"https://pypi.org/project/stringdb/,https://github.com/gpp-rnd/stringdb,https://cran.r-project.org/package=lzstring,https://cran.r-project.org/package=stringr,https://github.com/markvanderloo/stringdist,https://cran.r-project.org/package=stringx,https://github.com/cran/stringdist,https://github.com/cran/stringi,https://github.com/tarcisiotmf/sparql-stringdb,https://github.com/cran/stringx,https://github.com/tidyverse/stringr,https://github.com/monoclex/StringDB,https://github.com/biobricks-ai/stringdb,https://github.com/cran/stringr,https://github.com/gagolews/stringi,https://github.com/cran/lzstring,https://cran.r-project.org/package=stringi,https://github.com/RandallJEllis/STRINGdb,https://github.com/gagolews/stringx,https://github.com/parmsam/lzstring-r,https://cran.r-project.org/package=stringdist",10.1186/s12920-017-0245-6,"KEGG, GO, and PPI enrichments for the gene groups were obtained using the stringdb package in R [16, 17]","R packages STRINGdb,STRING.db,STRING-db,STRING©,String,String”,stringi,String-DB,stringR,string db,stringdist,stringDB,R package “STRINGdb”,STRINGDB API,Stringdist,STRING),STRINGdb Bioconductor,STRING_DB,STRIN,R package STRINGdb,STRINGdb R,Stringr,STRING9,String Db,Stringdb,STRING®,RINGdb,string,String DB,String db,Strings,STRING db,STRINGH,R package “STRINGdb,String.db,Stringi,STRING-DB,STRING1,Strings-db,String-db,STRING:,StringDb,stringr,STRINGdb Bioconductor library,R/Bioconductor package STRINGdb,StringDB,stringdb,STRING8,STRINGdb” R-package,STRING,STRINGdb” R package,R-package STRINGdb,string-DB,STRINGdb25,STRINGS,STRINGdb package,STRINGdb R package,R STRINGdb,String©,Strin,STRINGs,string-db,STRINGdp,String*,R Bioconductor package “STRINGdb”,STRING DB",R,"Shirley Pepke,Greg Ver Steeg"
stringdb,,"https://pypi.org/project/stringdb/,https://github.com/gpp-rnd/stringdb,https://cran.r-project.org/package=lzstring,https://cran.r-project.org/package=stringr,https://github.com/markvanderloo/stringdist,https://cran.r-project.org/package=stringx,https://github.com/cran/stringdist,https://github.com/cran/stringi,https://github.com/tarcisiotmf/sparql-stringdb,https://github.com/cran/stringx,https://github.com/tidyverse/stringr,https://github.com/monoclex/StringDB,https://github.com/biobricks-ai/stringdb,https://github.com/cran/stringr,https://github.com/gagolews/stringi,https://github.com/cran/lzstring,https://cran.r-project.org/package=stringi,https://github.com/RandallJEllis/STRINGdb,https://github.com/gagolews/stringx,https://github.com/parmsam/lzstring-r,https://cran.r-project.org/package=stringdist",10.3390/biomedicines9070795,(a) The PPI network of identified menin’s interactome was constructed by stringdb websever,"R packages STRINGdb,STRING.db,STRING-db,STRING©,String,String”,stringi,String-DB,stringR,string db,stringdist,stringDB,R package “STRINGdb”,STRINGDB API,Stringdist,STRING),STRINGdb Bioconductor,STRING_DB,STRIN,R package STRINGdb,STRINGdb R,Stringr,STRING9,String Db,Stringdb,STRING®,RINGdb,string,String DB,String db,Strings,STRING db,STRINGH,R package “STRINGdb,String.db,Stringi,STRING-DB,STRING1,Strings-db,String-db,STRING:,StringDb,stringr,STRINGdb Bioconductor library,R/Bioconductor package STRINGdb,StringDB,stringdb,STRING8,STRINGdb” R-package,STRING,STRINGdb” R package,R-package STRINGdb,string-DB,STRINGdb25,STRINGS,STRINGdb package,STRINGdb R package,R STRINGdb,String©,Strin,STRINGs,string-db,STRINGdp,String*,R Bioconductor package “STRINGdb”,STRING DB",,"Dang Tan Nguyen,Thi Khanh Le,Clément Paris,Chaïma Cherif,Stéphane Audebert,Sandra Oluchi Udu-Ituma,Sébastien Benizri,Philippe Barthélémy,François Bertucci,David Taïeb,Palma Rocchi"
stringdb,,"https://pypi.org/project/stringdb/,https://github.com/gpp-rnd/stringdb,https://cran.r-project.org/package=lzstring,https://cran.r-project.org/package=stringr,https://github.com/markvanderloo/stringdist,https://cran.r-project.org/package=stringx,https://github.com/cran/stringdist,https://github.com/cran/stringi,https://github.com/tarcisiotmf/sparql-stringdb,https://github.com/cran/stringx,https://github.com/tidyverse/stringr,https://github.com/monoclex/StringDB,https://github.com/biobricks-ai/stringdb,https://github.com/cran/stringr,https://github.com/gagolews/stringi,https://github.com/cran/lzstring,https://cran.r-project.org/package=stringi,https://github.com/RandallJEllis/STRINGdb,https://github.com/gagolews/stringx,https://github.com/parmsam/lzstring-r,https://cran.r-project.org/package=stringdist",10.1371/journal.pone.0199461,Protein–protein (PP) interactions including physical and functional association across our set of genes were identified in stringdb 10.0 [45],"R packages STRINGdb,STRING.db,STRING-db,STRING©,String,String”,stringi,String-DB,stringR,string db,stringdist,stringDB,R package “STRINGdb”,STRINGDB API,Stringdist,STRING),STRINGdb Bioconductor,STRING_DB,STRIN,R package STRINGdb,STRINGdb R,Stringr,STRING9,String Db,Stringdb,STRING®,RINGdb,string,String DB,String db,Strings,STRING db,STRINGH,R package “STRINGdb,String.db,Stringi,STRING-DB,STRING1,Strings-db,String-db,STRING:,StringDb,stringr,STRINGdb Bioconductor library,R/Bioconductor package STRINGdb,StringDB,stringdb,STRING8,STRINGdb” R-package,STRING,STRINGdb” R package,R-package STRINGdb,string-DB,STRINGdb25,STRINGS,STRINGdb package,STRINGdb R package,R STRINGdb,String©,Strin,STRINGs,string-db,STRINGdp,String*,R Bioconductor package “STRINGdb”,STRING DB",,"Cherif Ben Hamda,Raphael Zozimus Sangeda,Liberata Mwita,Ayton Meintjes,Siana Nkya,Sumir Panji,Nicola Mulder,Lamia Guizani-Tabbane,Alia Benkahla,Julie Makani,Kaïs Ghedira"
WeBIAS,,"https://github.com/cran/BIS,https://github.com/merliseclyde/BAS,https://pypi.org/project/WeBIAS/,https://cran.r-project.org/package=BIOMASS,https://github.com/zejiang-unsw/WASP,https://github.com/stefanangrick/BIS,https://cran.r-project.org/package=WASP,https://github.com/cran/WINS,https://github.com/NathanPB/WebIAS,https://github.com/cran/BAS,https://github.com/cran/BIOMASS,https://github.com/umr-amap/BIOMASS,https://cran.r-project.org/package=WINS,https://cran.r-project.org/package=BIS,https://github.com/gabrielpdb/WebIASelfCar,https://cran.r-project.org/package=BAS,https://github.com/pawelld/webias,https://github.com/cran/WASP",10.1186/s13104-015-1622-x,"Although these features make WeBIAS useful in complex environments, it can be very easily deployed on a single server",,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng"
WeBIAS,,"https://github.com/cran/BIS,https://github.com/merliseclyde/BAS,https://pypi.org/project/WeBIAS/,https://cran.r-project.org/package=BIOMASS,https://github.com/zejiang-unsw/WASP,https://github.com/stefanangrick/BIS,https://cran.r-project.org/package=WASP,https://github.com/cran/WINS,https://github.com/NathanPB/WebIAS,https://github.com/cran/BAS,https://github.com/cran/BIOMASS,https://github.com/umr-amap/BIOMASS,https://cran.r-project.org/package=WINS,https://cran.r-project.org/package=BIS,https://github.com/gabrielpdb/WebIASelfCar,https://cran.r-project.org/package=BAS,https://github.com/pawelld/webias,https://github.com/cran/WASP",10.1186/s13321-020-0408-x,"In efforts to facilitate easier dissemination of bioinformatic applications as web server, Daniluk et al. [278] introduced the WeBIAS platform, which is a self-contained solution that helps to make command-line programs accessible via web forms",,,"Nalini Schaduangrat,Samuel Lampa,Saw Simeon,M. Paul Gleeson,Ola Spjuth,Chanin Nantasenamat"
WeBIAS,,"https://github.com/cran/BIS,https://github.com/merliseclyde/BAS,https://pypi.org/project/WeBIAS/,https://cran.r-project.org/package=BIOMASS,https://github.com/zejiang-unsw/WASP,https://github.com/stefanangrick/BIS,https://cran.r-project.org/package=WASP,https://github.com/cran/WINS,https://github.com/NathanPB/WebIAS,https://github.com/cran/BAS,https://github.com/cran/BIOMASS,https://github.com/umr-amap/BIOMASS,https://cran.r-project.org/package=WINS,https://cran.r-project.org/package=BIS,https://github.com/gabrielpdb/WebIASelfCar,https://cran.r-project.org/package=BAS,https://github.com/pawelld/webias,https://github.com/cran/WASP",10.1186/s13104-015-1622-x,WeBIAS manages its own user authentication and authorization,,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng"
WeBIAS,,"https://github.com/cran/BIS,https://github.com/merliseclyde/BAS,https://pypi.org/project/WeBIAS/,https://cran.r-project.org/package=BIOMASS,https://github.com/zejiang-unsw/WASP,https://github.com/stefanangrick/BIS,https://cran.r-project.org/package=WASP,https://github.com/cran/WINS,https://github.com/NathanPB/WebIAS,https://github.com/cran/BAS,https://github.com/cran/BIOMASS,https://github.com/umr-amap/BIOMASS,https://cran.r-project.org/package=WINS,https://cran.r-project.org/package=BIS,https://github.com/gabrielpdb/WebIASelfCar,https://cran.r-project.org/package=BAS,https://github.com/pawelld/webias,https://github.com/cran/WASP",10.1186/s13104-015-1622-x,"Nevertheless, they usually have a usable application, which can be easily adapted for WeBIAS.",,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng"
WeBIAS,,"https://github.com/cran/BIS,https://github.com/merliseclyde/BAS,https://pypi.org/project/WeBIAS/,https://cran.r-project.org/package=BIOMASS,https://github.com/zejiang-unsw/WASP,https://github.com/stefanangrick/BIS,https://cran.r-project.org/package=WASP,https://github.com/cran/WINS,https://github.com/NathanPB/WebIAS,https://github.com/cran/BAS,https://github.com/cran/BIOMASS,https://github.com/umr-amap/BIOMASS,https://cran.r-project.org/package=WINS,https://cran.r-project.org/package=BIS,https://github.com/gabrielpdb/WebIASelfCar,https://cran.r-project.org/package=BAS,https://github.com/pawelld/webias,https://github.com/cran/WASP",10.1186/s13104-015-1622-x,WeBIAS uses its database to store these,,,"Paweł Daniluk,Bartek Wilczyński,Bogdan Lesyng"
plottools,,"https://cran.r-project.org/package=platetools,https://github.com/bcallaway11/ptetools,https://github.com/brmmm3/plotTools,https://github.com/ronw/plottools,https://github.com/helixcn/phylotools,https://github.com/cran/phylotools,https://github.com/swarchal/platetools,https://github.com/patrickbryant/PlotTools,https://github.com/BrechtBa/plottools,https://cran.r-project.org/package=phylotools,https://cran.r-project.org/package=potools,https://github.com/bendalab/plottools,https://github.com/MichaelChirico/potools,https://github.com/cran/potools,https://github.com/cran/PlotTools,https://cran.r-project.org/package=PlotTools,https://github.com/ms609/PlotTools,https://cran.r-project.org/package=ptetools,https://github.com/cran/ptetools,https://pypi.org/project/plottools/,https://github.com/ethz-asl/fw_px4_plottools,https://github.com/cran/platetools",10.1186/1752-0509-3-109,"Data was retrieved from the UCSC DAS server using DASMiner API, and the plot can be easily prepared using plottools, a GUI tool to make graphics in Matlab (see file Fig4B_histonesPlots_CancervsNormal.fig in the examples folder of the distributed source code)",,MATLAB,"Diogo F. T. Veiga,Helena Deus,Caner Akdemir,Ana Tereza Ribeiro de Vasconcelos,Jonas S. Almeida"
Imagery,,"https://github.com/ThaiseRF/forImage,https://github.com/microsoft/satellite-imagery-labeling-tool,https://github.com/asgr/imager,https://github.com/cran/forImage,https://cran.r-project.org/package=forImage,https://github.com/statcompute/yager,https://cran.r-project.org/package=saery,https://github.com/jasonmanesis/Satellite-Imagery-Datasets-Containing-Ships,https://github.com/cran/metagear,https://github.com/cran/imager,https://cran.r-project.org/package=yager,https://cran.r-project.org/package=metagear,https://cran.r-project.org/package=imager,https://github.com/KevinMuyaoGuo/yolov5s_for_satellite_imagery,https://github.com/syamkakarla98/Satellite_Imagery_Analysis,https://github.com/prakashclt,https://github.com/cran/saery,https://github.com/cran/yager,https://github.com/chrieke/awesome-satellite-imagery-datasets",10.1371/journal.pone.0218378,"Then, they were asked to imagine the same different types of walking accompanied by a simultaneous stepping in place performed with a posture and a manner both coherent with the actual execution of that movement (dynamic Motor Imagery, dMI)","Imagery Soft,Imagery©,IMAGER,Imageer,Imager J,Imager5,Imagerie,Imager,Imager®,Imager3,imager R,IMAGE,Imager4,Image,ImageQuerying,image,imager,QImagery",,"Augusto Fusco,Luigi Iasevoli,Marco Iosa,Maria Chiara Gallotta,Luca Padua,Livia Tucci,Gabriella Antonucci,Carlo Baldari,Laura Guidetti"
Imagery,,"https://github.com/ThaiseRF/forImage,https://github.com/microsoft/satellite-imagery-labeling-tool,https://github.com/asgr/imager,https://github.com/cran/forImage,https://cran.r-project.org/package=forImage,https://github.com/statcompute/yager,https://cran.r-project.org/package=saery,https://github.com/jasonmanesis/Satellite-Imagery-Datasets-Containing-Ships,https://github.com/cran/metagear,https://github.com/cran/imager,https://cran.r-project.org/package=yager,https://cran.r-project.org/package=metagear,https://cran.r-project.org/package=imager,https://github.com/KevinMuyaoGuo/yolov5s_for_satellite_imagery,https://github.com/syamkakarla98/Satellite_Imagery_Analysis,https://github.com/prakashclt,https://github.com/cran/saery,https://github.com/cran/yager,https://github.com/chrieke/awesome-satellite-imagery-datasets",10.3389/fpsyg.2012.00360,"Imagery does not add any new basic elements (e.g., a light tower) but computes, for example, second order aspects such as path lengths","Imagery Soft,Imagery©,IMAGER,Imageer,Imager J,Imager5,Imagerie,Imager,Imager®,Imager3,imager R,IMAGE,Imager4,Image,ImageQuerying,image,imager,QImagery",,"Fred W. Mast,Elisa M. Tartaglia,Michael H. Herzog"
Imagery,,"https://github.com/ThaiseRF/forImage,https://github.com/microsoft/satellite-imagery-labeling-tool,https://github.com/asgr/imager,https://github.com/cran/forImage,https://cran.r-project.org/package=forImage,https://github.com/statcompute/yager,https://cran.r-project.org/package=saery,https://github.com/jasonmanesis/Satellite-Imagery-Datasets-Containing-Ships,https://github.com/cran/metagear,https://github.com/cran/imager,https://cran.r-project.org/package=yager,https://cran.r-project.org/package=metagear,https://cran.r-project.org/package=imager,https://github.com/KevinMuyaoGuo/yolov5s_for_satellite_imagery,https://github.com/syamkakarla98/Satellite_Imagery_Analysis,https://github.com/prakashclt,https://github.com/cran/saery,https://github.com/cran/yager,https://github.com/chrieke/awesome-satellite-imagery-datasets",10.1371/journal.pone.0163407,"DNR GPS), and the Google Earth and Landsat Imagery are freely accessible they provide ideal tools for citizen science-based projects.","Imagery Soft,Imagery©,IMAGER,Imageer,Imager J,Imager5,Imagerie,Imager,Imager®,Imager3,imager R,IMAGE,Imager4,Image,ImageQuerying,image,imager,QImagery",,"Chris Roelfsema,Ruth H. Thurstan,Maria Beger,Christine L. Dudgeon,Jennifer Loder,Éva Kovàcs,Michele Gallo,Jason Flower,K-Le Gomez Cabrera,Juan Carlos Ortiz,A M Lea,Diana Kleine"
Imagery,,"https://github.com/ThaiseRF/forImage,https://github.com/microsoft/satellite-imagery-labeling-tool,https://github.com/asgr/imager,https://github.com/cran/forImage,https://cran.r-project.org/package=forImage,https://github.com/statcompute/yager,https://cran.r-project.org/package=saery,https://github.com/jasonmanesis/Satellite-Imagery-Datasets-Containing-Ships,https://github.com/cran/metagear,https://github.com/cran/imager,https://cran.r-project.org/package=yager,https://cran.r-project.org/package=metagear,https://cran.r-project.org/package=imager,https://github.com/KevinMuyaoGuo/yolov5s_for_satellite_imagery,https://github.com/syamkakarla98/Satellite_Imagery_Analysis,https://github.com/prakashclt,https://github.com/cran/saery,https://github.com/cran/yager,https://github.com/chrieke/awesome-satellite-imagery-datasets",10.3390/jimaging6120137,"Imagery © [2010, 2012, 2015, 2016] DigitalGlobe, Inc","Imagery Soft,Imagery©,IMAGER,Imageer,Imager J,Imager5,Imagerie,Imager,Imager®,Imager3,imager R,IMAGE,Imager4,Image,ImageQuerying,image,imager,QImagery",,"Md Abul Ehsan Bhuiyan,Chandi Witharana,A. K. Liljedahl"
Imagery,,"https://github.com/ThaiseRF/forImage,https://github.com/microsoft/satellite-imagery-labeling-tool,https://github.com/asgr/imager,https://github.com/cran/forImage,https://cran.r-project.org/package=forImage,https://github.com/statcompute/yager,https://cran.r-project.org/package=saery,https://github.com/jasonmanesis/Satellite-Imagery-Datasets-Containing-Ships,https://github.com/cran/metagear,https://github.com/cran/imager,https://cran.r-project.org/package=yager,https://cran.r-project.org/package=metagear,https://cran.r-project.org/package=imager,https://github.com/KevinMuyaoGuo/yolov5s_for_satellite_imagery,https://github.com/syamkakarla98/Satellite_Imagery_Analysis,https://github.com/prakashclt,https://github.com/cran/saery,https://github.com/cran/yager,https://github.com/chrieke/awesome-satellite-imagery-datasets",10.1371/journal.pone.0234868,Imagery represents results from 50% KDE overlap analysis relative to other features in the GoM,"Imagery Soft,Imagery©,IMAGER,Imageer,Imager J,Imager5,Imagerie,Imager,Imager®,Imager3,imager R,IMAGE,Imager4,Image,ImageQuerying,image,imager,QImagery",,"Matthew J. Ajemian,J. Marcus Drymon,Neil Hammerschlag,R. J. David Wells,Garrett M. Street,Brett J. Falterman,Jennifer A. McKinney,William B. Driggers,Eric R. Hoffmayer,Christopher J. Fischer,Gregory W. Stunz"
