id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric
108,panda,10.3389/fphys.2017.00354,"Bio-analysis was performed under Ubuntu 16.04 LTS Docker image (Hung et al., 2016) within a custom Python (Python Software Foundation, 2015) scripts using the packages biopython, pyexcel, csv, collection, panda, and matplotlib and R v3.3.1 (R Core Team, 2016) scripts within the ggplot2 and plotrix libraries","Rahim Dad Brohi,Li Wang,Najla Ben Hassine,Jiang Cao,Hira Sajjad Talpur,Di Wu,Chun–Jie Huang,Zia Ur Rehman,Dinesh Bhattarai,Li‐Jun Huo","SUMO protein,Acrosome,Sperm,Cell biology,Sperm motility,Biology,Capacitation,Motility,Acrosome reaction","https://github.com/pandas-dev/pandas,https://pypi.org/project/pandas/",https://github.com/pandas-dev/pandas,1,pandas,pandas,"alignment, data-analysis, data-science, flexible, pandas, python","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",0.9666666666666667,0.5150375939849624,0.55735844373703,0.11712013185024261
109,panda,10.3389/fphys.2017.00354,"Bio-analysis was performed under Ubuntu 16.04 LTS Docker image (Hung et al., 2016) within a custom Python (Python Software Foundation, 2015) scripts using the packages biopython, pyexcel, csv, collection, panda, and matplotlib and R v3.3.1 (R Core Team, 2016) scripts within the ggplot2 and plotrix libraries","Rahim Dad Brohi,Li Wang,Najla Ben Hassine,Jiang Cao,Hira Sajjad Talpur,Di Wu,Chun–Jie Huang,Zia Ur Rehman,Dinesh Bhattarai,Li‐Jun Huo","SUMO protein,Acrosome,Sperm,Cell biology,Sperm motility,Biology,Capacitation,Motility,Acrosome reaction","https://github.com/pandas-dev/pandas,https://pypi.org/project/pandas/",https://pypi.org/project/pandas/,1,pandas,,"5 - Production/Stable, Console, Science/Research, OSI Approved, BSD License, OS Independent, Cython, Python, 3, Only, 3.10, 3.11, 3.12, 3.9, Scientific/Engineering","Powerful data structures for data analysis, time series, and statistics",0.9666666666666667,0.0,0.2012244611978531,0.06924481689929962
110,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,1,PANDA,Zaixu Cui,,"Pipeline software """"Pipeline for Analyzing braiN Diffusion imAges"""" for processing diffusion MRI data.",1.0,0.5551038843721771,0.26898860931396484,0.2950090169906616
111,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,1,PANDA,Zaixu Cui,,"Pipeline software """"Pipeline for Analyzing braiN Diffusion imAges"""" for processing diffusion MRI data.",1.0,0.48329839273235503,0.6968413591384888,0.3263290226459503
112,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,1,PANDA,Zaixu Cui,,"Pipeline software """"Pipeline for Analyzing braiN Diffusion imAges"""" for processing diffusion MRI data.",1.0,0.5290944614339109,0.3476090133190155,0.18817055225372314
113,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,1,PANDA,Zaixu Cui,,"Pipeline software """"Pipeline for Analyzing braiN Diffusion imAges"""" for processing diffusion MRI data.",1.0,0.513558201058201,0.33146101236343384,0.345256507396698
114,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,1,PANDA,Zaixu Cui,,"Pipeline software """"Pipeline for Analyzing braiN Diffusion imAges"""" for processing diffusion MRI data.",1.0,0.4388888888888889,0.06410820782184601,0.15087935328483582
115,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,1,PANDA,Zaixu Cui,,"Pipeline software """"Pipeline for Analyzing braiN Diffusion imAges"""" for processing diffusion MRI data.",1.0,0.4388888888888889,0.05145317316055298,0.15087935328483582
116,activity,10.3390/ani9121071,"Thus, we fitted non-parametric circular kernel density models using the packages “activity” (Version 1.1) and “overlap” (Version 0.3.2) [72,73], in the statistical software R (version 3.6.1) [74]","Yixin Chen,Zhishu Xiao,Long Zhang,Xinwen Wang,Ming Li,Zuofu Xiang","Rhythm,Ecology",https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activity,1,activity,Marcus Rowcliffe,,Provides functions to express clock time data relative to anchor points (typically solar); fit kernel density functions to animal activity time data; plot activity distributions; quantify overall levels of activity; statistically compare activity metrics through bootstrapping; evaluate variation in linear variables with time (or other circular variables).,1.0,0.4558760683760683,0.4840887486934662,0.38416045904159546
117,activity,10.3390/ani11020562,"For each pairwise comparison between species, an additional bootstrap analysis was performed to estimate the probability that two sets of circular observations belonged to the same distribution, using the package activity [17] in R 3.5.1","Andrea Viviano,Emiliano Mori,Niccolò Fattorini,Giuseppe Mazza,Lorenzo Lazzeri,Alessandra Panichi,Luigi Strianese,Walid Fathy Mohamed","Capreolus,Vulpes,Roe deer,Predation,Marten,Interspecific competition,Ecology,Biology",https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activity,1,activity,Marcus Rowcliffe,,Provides functions to express clock time data relative to anchor points (typically solar); fit kernel density functions to animal activity time data; plot activity distributions; quantify overall levels of activity; statistically compare activity metrics through bootstrapping; evaluate variation in linear variables with time (or other circular variables).,1.0,0.5415757906215921,0.4221786856651306,0.25103870034217834
118,activity,10.1186/s12870-015-0666-3,Results This report demonstrates that a respiration activity-monitoring system (RAMOS) can identify compounds with defense priming-inducing activity in parsley cell suspension in culture,"Jana Viola Schilling,Britta Schillheim,Stefan Mahr,Yannik Reufer,Sandi Sanjoyo,Uwe Conrath,Jochen Büchs","Elicitor,Biology,Salicylic acid,Priming (agriculture),Systemic acquired resistance,Plant defense against herbivory,Abiotic component,Plant cell",https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activity,1,activity,Marcus Rowcliffe,,Provides functions to express clock time data relative to anchor points (typically solar); fit kernel density functions to animal activity time data; plot activity distributions; quantify overall levels of activity; statistically compare activity metrics through bootstrapping; evaluate variation in linear variables with time (or other circular variables).,1.0,0.538821467098166,0.11591168493032455,0.10005517303943634
119,activity,10.1371/journal.pone.0256876,We used the function compareCkern in package activity [52] to test whether activity patterns were significantly different for the same species across different sites; for different species at the same site; and between males and females of the same species at the same site (for lion and leopard only).,"Charlotte E. Searle,Josephine Smit,Jeremy J. Cusack,Paolo Strampelli,A. Grau,Lameck Mkuburo,David W. Macdonald,Andrew J. Loveridge,Amy Dickman","Panthera,Leopard,Carnivore,Guild,Crocuta crocuta,Ecology,Sympatric speciation",https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activity,1,activity,Marcus Rowcliffe,,Provides functions to express clock time data relative to anchor points (typically solar); fit kernel density functions to animal activity time data; plot activity distributions; quantify overall levels of activity; statistically compare activity metrics through bootstrapping; evaluate variation in linear variables with time (or other circular variables).,1.0,0.5162061174834897,0.5357913970947266,0.15611539781093597
120,activity,10.1038/s41598-021-99341-6,We plotted the activity patterns of each species using a von Mises kernel using the package activity in R version 4.0.2,"Miyabi Nakabayashi,Tomoko Kanamori,Aoi Matsukawa,Joseph Tangah,Augustine Tuuga,Peter Malim,Henry Bernard,Abdul Hamid Ahmad,Ikki Matsuda,Goro Hanya","Sympatric speciation,Carnivore,Nocturnal,Threatened species,Niche differentiation,Biology,Ecology",https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activity,1,activity,Marcus Rowcliffe,,Provides functions to express clock time data relative to anchor points (typically solar); fit kernel density functions to animal activity time data; plot activity distributions; quantify overall levels of activity; statistically compare activity metrics through bootstrapping; evaluate variation in linear variables with time (or other circular variables).,1.0,0.4718417047184171,0.5970122814178467,0.3076295256614685
121,sets,10.1186/s12859-018-2557-8,"The NIPTeR package requires R 3.1.0 or higher, the stats and sets packages as available on CRAN, and the RSamtools and S4Vectors Bioconductor packages.","Lennart Johansson,Hendrik A de Weerd,Eddy N. de Boer,Freerk van Dijk,Gerard J. te Meerman,Rolf H. Sijmons,Birgit Sikkema‐Raddatz,Morris A. Swertz","Computer science,Trisomy,Workflow",https://cran.r-project.org/package=sets,https://cran.r-project.org/package=sets,1,sets,"David Meyer, Kurt Hornik, Christian Buchta",,"Data structures and basic operations for ordinary sets, generalizations such as fuzzy sets, multisets, and fuzzy multisets, customizable sets, and intervals.",1.0,0.540182172159644,-0.00984112173318863,0.2171134054660797
137,Spliced Transcripts Alignment to Reference,10.7717/peerj.5759,Sequences were aligned to the equine genome with Spliced Transcripts Alignment to Reference software,"Laurence Tessier,Olivier Côté,Dorothee Bienzle","Sanger sequencing,Ensembl,Biology,Genetics,Sequence analysis",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6150793650793651,0.538047138047138,0.5684494972229004,0.5266799330711365
138,R package STAR,10.1016/j.cub.2019.09.005,Reads from the RNA-sequencing experiments provided as raw fastq data were quality controlled and mapped to the M. truncatula reference genome version 4.0 (Mt4.0v1) [70] using R package STAR [61],"Katharina Schiessl,Jodi L. Stewart Lilley,Tak Lee,Ioannis Tamvakis,Wouter Kohlen,Paul Bailey,Aaron Thomas,Jakub Lupták,Ramakrishnan Karunakaran,Matthew D. Carpenter,Kirankumar S. Mysore,Jiangqi Wen,Sebastian E. Ahnert,Verônica A. Grieneisen,Giles Oldroyd","Biology,Medicago truncatula,Lateral root,Symbiosis,Root nodule,Auxin,Cytokinin,Root hair,Nod factor,Lotus japonicus,Rhizobia,Nodule (geology),Cell biology",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.38095238095238093,0.5203289347867661,0.5661635994911194,0.1613408327102661
139,STAR,10.1186/s13568-020-01170-9,Sequences were aligned using STAR (Dobin et al,"B. G. Paes,Andrei Stecca Steindorff,Eduardo Fernandes Formighieri,Ildinete Silva Pereira,J. R. M. de Almeida","Pichia pastoris,Yeast,Hydrolysate,Biochemistry,Furfural",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.49994606256742175,0.5761326551437378,0.1478576362133026
140,STAR,10.1063/5.0054639,"Analysis was conducted using STAR, R, DeSeq2, and python software.","Evan L. Teng,Evan Masutani,Benjamin Yeoman,Jessica Fung,Rachel Lian,Brenda Ngo,Aditya Kumar,Jesse K. Placone,Valentina Lo Sardo,Adam J. Engler","Haplotype,Biology,Single-nucleotide polymorphism",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5113509192645883,0.30791494250297546,0.23530523478984833
141,STAR,10.1177/1759091415593066,"Reads were aligned with the STAR (Dobin et al., 2013) aligner with the additional options (–outFilterMatchNmin 30 –outFilterMismatchNmax 5 –outFilterMismatchNoverLmax 0.05 –outFilterMultimapNmax 50)","Frédéric Lebrun-Julien,Ueli Suter","HDAC1,Neuroprotection,Histone deacetylase 2,Cell biology,Acetylation,Retinal ganglion cell,Biology,Histone deacetylase",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.4760942760942761,0.5525416135787964,0.18846115469932556
142,STAR,10.1177/1759091419843393,"All RNA reads were first mapped to the mouse (GRCm38) reference genome using STAR v2.5.2b release with default parameters (Dobin et al., 2013)","Miriam S. Domowicz,Wen-Ching Chan,Patricia Claudio-Vázquez,Judith Henry,Christopher B. Ware,Jorge Andrade,Glyn Dawson,Nancy B. Schwartz","Forebrain,Biology,Transcriptome,Downregulation and upregulation,Cerebellum",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5607503607503608,0.5126957893371582,0.3679654896259308
143,STAR,10.1107/S2059798321001856,"Starting with RELION version 3.1, information about optics groups has been added as a second data table to STAR files","Grigory Sharov,Dustin R. Morado,Marta Carroni,J.M. de la Rosa-Trevín","Plug-in,Computer science,Software,Modular design,Pipeline (software),Flexibility (engineering),Software engineering,Key (lock)",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5121212121212121,0.11369096487760544,0.08596406877040863
144,STAR package,10.1186/s12920-021-01041-7,Read quantification was conducted and aligned to the GENCODE v28 (HG38) reference genome using STAR package [16],"Ranjit S. Pelia,Suresh Venkateswaran,Jonathan Matthews,Yael Haberman,David J. Cutler,Jeffrey S. Hyams,Lee A. Denson,Subra Kugathasan","Non-coding RNA,Inflammatory bowel disease,Disease,Epigenetics,Biology,Fold change",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.8666666666666666,0.538045634920635,0.5471816658973694,0.40450167655944824
145,STAR package,10.1186/s13059-021-02364-5,"In brief, STARsolo from STAR package v2.7.5c [14] and Cell Ranger v2.1.1 and scSNV were limited to at most 24 threads","Gavin Wilson,Mathieu Derouet,Gail Darling,Jonathan C. Yeung","Biology,Computational biology,RNA-Seq,Human genetics,Pipeline (software)",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.8666666666666666,0.5687297376952549,0.0999915674328804,0.6117011308670044
146,star,10.1111/acel.12739,"Illumina sequencing reads were mapped to the annotated Mlig_3_7 genome assembly (Wudarski et al., 2017) using star v.2.5.2b (Dobin et al., 2013) in the transcriptome quantification mode with following parameters “–outFilterMultimapNmax 30 –outFilterMismatchNmax 5 –quantMode TranscriptomeSAM.” To generate read counts for transcript clusters, the resulting bam files were processed by Corset v.1.06 (Davidson & Oshlack, 2014)","Stijn Mouton,Magda Grudniewska,Lisa Glazenburg,Victor Guryev,Eugène Berezikov","Flatworm,Biology,Regeneration (biology),Germline,Caenorhabditis elegans",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5621933621933622,0.49435681104660034,0.17728522419929504
147,star,10.1111/acel.12739,"Annotated genomes were retrieved from Ensembl, and RNA‐seq data were mapped and quantified using star v.2.5.2b (Dobin et al., 2013).","Stijn Mouton,Magda Grudniewska,Lisa Glazenburg,Victor Guryev,Eugène Berezikov","Flatworm,Biology,Regeneration (biology),Germline,Caenorhabditis elegans",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5621933621933622,0.6007105112075806,0.17728522419929504
148,star,10.1186/s13015-016-0068-6,"Suffix arrays are used in such programs as segemehl [3], last [4], mummer [5], reputer [6], star [7], and as an initial stage in recent versions of gsnap [8], which also employs hash tables for more complex alignments.",Thomas D. Wu,"Suffix array,Compressed suffix array,Computer science,Search engine indexing,String (physics),Byte,Suffix,Generalized suffix tree,Genome,Character (mathematics)",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.3797979797979798,0.32767510414123535,0.25898677110671997
149,star,10.1186/s12885-017-3237-1,Raw fastq files were obtained for each sample and aligned to the Homo sapiens reference using star [12],"Bojana Jovanović,Quanhu Sheng,Robert S. Seitz,Kasey Lawrence,Stephan W. Morris,Lance R. Thomas,David R. Hout,Brock L. Schweitzer,Yan Guo,Jennifer A. Pietenpol,Brian D. Lehmann","Subtyping,Triple-negative breast cancer,Concordance,Breast cancer,RNA,Biology",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5295314133637486,0.44690293073654175,0.46088480949401855
150,star,10.1186/s12920-021-01022-w,"After quality control and trimming, the reads were mapped to the human genome (ENSEMBL-grch38release 91) using the star version 2.5.2a aligner and gene abundance was estimated with python version 2.7.11, and htseq version 0.11.0","Johanna Bensalel,Hongyuan Xu,Michael L. Lu,Enrico Capobianco,Jianning Wei","Biology,Huntingtin,Transcriptome,Gene,Genetics",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5285612535612536,0.5522381067276001,0.40426701307296753
151,star,10.1099/mgen.0.000319,"grubii H99 (CNA3, GCA_000149245.3) [22] or Bt85 (Cryp_neof_Bt85_V1, GCA_002215835.1) [16] genome using star (v 2.5.3a) [23] for RNA-Seq mapping, following ‘Alternate Protocol 7’ for star alignment with transcript coordinate output and with rsem (v1.2.31) quantification [24]","Yu Chen,Chen Yuan,Christopher A. Desjardins,Jennifer L. Tenor,Dena L. Toffaletti,Charles Giamberardino,Anastasia P. Litvintseva,John R. Perfect,Christina A. Cuomo","Biology,Cryptococcus neoformans,Gene expression,Gene,Transcriptome,Pathogenic fungus",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5315018315018315,0.601900041103363,0.3441215455532074
152,STAR RNA-seq aligner package,10.1371/journal.pone.0239938,taurus UMD 3.1.1) [35] obtained from Ensembl [36] using the STAR RNA-seq aligner package (version 2.5.3a) [37],"Jayne E Wiarda,Paola M. Boggiatto,Darrell O. Bayles,W. Ray Waters,Tyler C. Thacker,Mitchell V. Palmer","Biology,Mycobacterium bovis,Immune system,Innate immune system,Transcriptome,Tuberculosis,Immunology,Disease",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.8285714285714286,0.49476010101010104,0.5633988380432129,0.30737191438674927
158,Spliced Transcripts Alignment to a Reference (STAR),10.1186/s40478-018-0519-z,Sequencing raw reads were mapped to the Ensemble RN5 genome with Spliced Transcripts Alignment to a Reference (STAR) software (version 2.3.0e_r291) [24] with parameter alignIntronMax 1 to prohibit splicing and allow genomic mapping,"Anssi Lipponen,Assam El‐Osta,Antony Kaspi,Mark Ziemann,Ishant Khurana,K N Harikrishnan,Vicente Navarro-Ferrandis,Noora Puhakka,Jussi Paananen,Asla Pitkänen","DNA methylation,Transcription factor,Transcriptome,PAX6,Traumatic brain injury",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6105442176870749,0.4499185402411208,0.6445428133010864,0.37420570850372314
159,Spliced Transcripts Alignment to a Reference (STAR),10.1186/s40478-016-0338-z,"For this analysis, we directly aligned all reads from these datasets to an alignment index containing the human genome plus a library of 740 virus genomes (including sequences from all known human viruses documented by NCBI) using the Spliced Transcripts Alignment to a Reference (STAR) aligner","Michael J. Strong,Eugene Blanchard,Zhen Lin,Cindy A. Morris,Melody Baddoo,Christopher M. Taylor,Marcus L. Ware,Erik K. Flemington","Deep sequencing,DNA sequencing,Computational biology,Human virome,Biology",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6105442176870749,0.5154121863799282,0.6565284729003906,0.4490838646888733
160,Spliced Transcripts Alignment to a Reference (STAR),10.18632/aging.102840,"Reads were aligned to the Human reference genome (GRCh37) using the Spliced Transcripts Alignment to a Reference (STAR) software v2.5 [47], then summarized as gene-level counts using featureCounts 1.4.4 [48]","Ignazio S. Piras,Christiane Bleul,Joshua S. Talboom,Matthew De Both,Isabelle Schrauwen,Glenda M. Halliday,Amanda Myers,Geidy E. Serrano,Thomas G. Beach,Matthew J. Huentelman","Cell type,Biology,Gene expression,Gene",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6105442176870749,0.5057218895542249,0.5886436104774475,0.32973513007164
161,Spliced Transcripts Alignment to a Reference (STAR),10.18632/aging.102968,"The reads were aligned to the UCSC reference human genome 19 (hg19) using Spliced Transcripts Alignment to a Reference (STAR) software v2.3.1 (DNASTAR, Inc","Jian Zhang,Tao Xie,Xi Zhong,Huali Jiang,Rong Li,Baiyao Wang,Xiaoting Huang,Bohong Cen,Yawei Yuan","Nasopharyngeal carcinoma,Wnt signaling pathway,Melatonin,Cisplatin,Cancer research,Catenin,Signal transduction",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6105442176870749,0.5027777777777778,0.5996037721633911,0.21432635188102722
162,Spliced Transcripts Alignment to a Reference (STAR),10.3390/ani11041131,The clean reads were mapped to the unigenes from full-length transcriptome by Spliced Transcripts Alignment to a Reference (STAR) [26].,"Xinghua Lin,Dayan Zhou,Xiaomin Zhang,Guangli Li,Yulei Zhang,Cailin Huang,Zhixin Zhang,Changxu Tian","Catfish,Biology,KEGG,Transcriptome,Danio,Gene",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6105442176870749,0.4636775922490208,0.6248189806938171,0.4481484889984131
163,Spliced Transcripts Alignment to a Reference (STAR),10.1186/s12915-016-0279-9,"Reads were subsequently mapped with Spliced Transcripts Alignment to a Reference (STAR) [92], and gene expression analysis was carried out using HTSeq [93] and DESeq2 [94] with conditional quantile normalization [95]","Georg M. Bruun,Thomas Koed Doktor,Jonas Borch-Jensen,Akio Matsubara,Adrian R. Krainer,Kinji Ohno,Brage S. Andresen","RNA splicing,Biology,Exon,Splice site mutation,Genetics,Alternative splicing,Intron,Exon skipping,Binding site,Minigene",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.6105442176870749,0.5330561330561331,0.6216965913772583,0.2999192476272583
164,(STAR,10.3389/fphys.2020.623190,"Next, the two reads per sample (R1 and R2) were mapped to the mouse reference genome (build GRCm38/mm10) using Spliced Transcripts Alignment to a Reference (STAR version 2.6.1) (Dobin et al., 2013)","Marta Pérez-Hernández,Grecia M Marrón-Liñares,Florencia Schlamp,Adriana Heguy,Chantal J.M. van Opbergen,Valeria Mezzano,Mingliang Zhang,Feng-Xia Liang,Marina Cerrone,Mario Delmar","Transcriptome,Myocyte,Biology,Inflammation",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.518499203244966,0.5569716095924377,0.4818571209907532
165,(STAR,10.1038/s41598-021-86032-5,"Then, the high-quality reads were aligned to the reference genome (hg19) using Spliced Transcripts Alignment to a Reference (STAR) with the parameter –quantMode GeneCounts for gene-level quantification and otherwise default parameters","Timothy Warwick,Marcel H. Schulz,Stefan Günther,Ralf Gilsbach,Antonio Neme,Carsten Carlberg,Ralf P. Brandes,Sabine Seuter","Calcitriol receptor,Transcription factor,Biology,Transcriptome,ETS1",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5225023342670402,0.628620445728302,0.3893604874610901
167,stars,10.1186/s12915-021-01043-y,Segmentation maps were converted to polygons in R using packages sf [9] and stars [24],"Matthijs J.D. Baars,Neeraj Sinha,Mojtaba Amini,Annelies Pieterman-Bos,Stephanie van Dam,Maroussia M. P. Ganpat,Miangela M. Laclé,Bas Oldenburg,Yvonne Vercoulen","Segmentation,Multiplex,Mass cytometry,Biology","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://cran.r-project.org/package=stars,1,stars,"Edzer Pebesma, Michael Sumner, Etienne Racine, Adriano Fantini, David Blodgett, Krzysztof Dyba",,"Reading, manipulating, writing and plotting spatiotemporal arrays (raster and vector data cubes) in 'R', using 'GDAL' bindings provided by 'sf', and 'NetCDF' bindings by 'ncmeta' and 'RNetCDF'.",1.0,0.6325453572644584,0.3731488585472107,0.1993989646434784
168,stars,10.1186/s12915-021-01043-y,Segmentation maps were converted to polygons in R using packages sf [9] and stars [24],"Matthijs J.D. Baars,Neeraj Sinha,Mojtaba Amini,Annelies Pieterman-Bos,Stephanie van Dam,Maroussia M. P. Ganpat,Miangela M. Laclé,Bas Oldenburg,Yvonne Vercoulen","Segmentation,Multiplex,Mass cytometry,Biology","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://github.com/r-spatial/stars/,1,stars,r-spatial,"r, raster, satellite-images, spatial","Spatiotemporal Arrays, Raster and Vector Data Cubes",1.0,0.537999037999038,0.2749152183532715,0.10180577635765076
170,stars,10.1371/journal.pone.0247535,"The foot package is coded entirely in the R statistical computing language, making use of the sf, stars, and lwgeom packages [27–29] to access external spatial data libraries.","Warren C. Jochem,Andrew J. Tatem","Footprint,Raster graphics,Zoning,Computer science,Scale (ratio)","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://cran.r-project.org/package=stars,1,stars,"Edzer Pebesma, Michael Sumner, Etienne Racine, Adriano Fantini, David Blodgett, Krzysztof Dyba",,"Reading, manipulating, writing and plotting spatiotemporal arrays (raster and vector data cubes) in 'R', using 'GDAL' bindings provided by 'sf', and 'NetCDF' bindings by 'ncmeta' and 'RNetCDF'.",1.0,0.5657543455296264,0.39714932441711426,0.2511253356933594
171,stars,10.1371/journal.pone.0247535,"The foot package is coded entirely in the R statistical computing language, making use of the sf, stars, and lwgeom packages [27–29] to access external spatial data libraries.","Warren C. Jochem,Andrew J. Tatem","Footprint,Raster graphics,Zoning,Computer science,Scale (ratio)","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://github.com/r-spatial/stars/,1,stars,r-spatial,"r, raster, satellite-images, spatial","Spatiotemporal Arrays, Raster and Vector Data Cubes",1.0,0.5074074074074074,0.28476831316947937,0.25713416934013367
